date,open,high,low,close,volume
2022-01-04,13.14,13.53,12.69,13.22,1300590000.0
2022-01-05,13.1,13.34,12.48,12.72,1147640000.0
2022-01-06,12.57,13.24,12.57,12.84,1583820000.0
2022-01-07,12.84,13.08,12.36,12.36,955090000.0
2022-01-10,12.39,13.0,12.14,12.95,1066740000.0
2022-01-11,12.91,13.17,12.74,12.77,602630000.0
2022-01-12,12.77,12.97,11.65,12.24,2223400000.0
2022-01-13,12.28,12.43,11.31,11.42,1720990000.0
2022-01-14,11.42,11.56,11.28,11.42,853090000.0
2022-01-17,11.57,13.04,11.48,12.83,2286250000.0
2022-01-18,12.81,13.31,12.59,12.89,1774280000.0
2022-01-19,12.92,13.23,12.72,12.84,1015290000.0
2022-01-20,12.95,13.06,12.58,12.7,1072280000.0
2022-01-21,13.0,13.31,12.49,12.68,1126450000.0
2022-01-24,12.19,12.65,12.11,12.49,847770000.0
2022-01-25,12.43,13.03,12.31,12.32,1367590000.0
2022-01-26,12.3,12.51,11.94,12.34,820080000.0
2022-01-27,12.23,12.32,11.66,11.79,1152850000.0
2022-01-28,11.81,12.28,11.58,11.62,762120000.0
2022-02-07,11.94,12.56,11.94,12.13,883090000.0
2022-02-08,12.09,12.26,11.5,11.8,981950000.0
2022-02-09,11.94,12.88,11.87,12.83,1605020000.0
2022-02-10,12.6,13.04,12.6,12.79,1030200000.0
2022-02-11,12.62,12.73,11.9,12.28,1304770000.0
2022-02-14,12.12,12.74,11.97,12.44,814860000.0
2022-02-15,12.3,12.86,12.23,12.76,1111590000.0
2022-02-16,13.0,13.1,12.72,12.78,953790000.0
2022-02-17,12.76,12.88,12.24,12.35,1069650000.0
2022-02-18,12.94,13.24,12.67,12.92,1929990000.0
2022-02-21,13.23,14.04,12.95,13.82,2961940000.0
2022-02-22,13.45,13.47,13.0,13.03,1998980000.0
2022-02-23,13.03,13.5,12.81,13.34,1565020000.0
2022-02-24,13.23,13.43,12.21,12.63,1840760000.0
2022-02-25,12.67,12.99,12.32,12.41,1356490000.0
2022-02-28,12.26,12.85,12.14,12.61,1185900000.0
2022-03-01,12.63,12.98,12.52,12.84,924040000.0
2022-03-02,12.7,12.76,12.36,12.45,754700000.0
2022-03-03,12.53,12.62,12.19,12.2,679170000.0
2022-03-04,12.15,12.34,11.68,11.81,1064790000.0
2022-03-07,11.81,11.9,11.04,11.27,1295090000.0
2022-03-08,11.1,11.43,10.93,11.18,1120950000.0
2022-03-09,11.24,11.41,10.4,11.38,1146810000.0
2022-03-10,11.86,11.86,11.16,11.26,1007360000.0
2022-03-11,10.96,10.99,10.41,10.93,1132750000.0
2022-03-14,10.8,10.8,10.23,10.3,903860000.0
2022-03-15,10.19,10.27,9.65,9.65,1389920000.0
2022-03-16,9.86,10.06,9.39,10.01,1282890000.0
2022-03-17,10.15,10.48,10.15,10.3,1177430000.0
2022-03-18,10.21,10.37,10.13,10.3,587050000.0
2022-03-21,10.3,10.51,10.17,10.34,601710000.0
2022-03-22,10.27,10.29,9.97,10.05,646160000.0
2022-03-23,10.14,11.22,9.92,11.06,2052530000.0
2022-03-24,10.73,10.88,10.46,10.55,1349580000.0
2022-03-25,10.44,10.49,10.11,10.17,814030000.0
2022-03-28,10.0,10.41,9.78,10.38,780680000.0
2022-03-29,10.4,10.6,10.12,10.24,529090000.0
2022-03-30,10.37,10.51,10.26,10.41,532220000.0
2022-03-31,10.37,10.37,10.15,10.26,444960000.0
2022-04-01,10.2,10.21,9.85,9.89,801440000.0
2022-04-06,9.83,9.86,9.6,9.75,584920000.0
2022-04-07,9.68,9.75,9.28,9.41,620860000.0
2022-04-08,9.48,9.49,9.04,9.34,567570000.0
2022-04-11,9.24,9.35,8.63,8.78,643310000.0
2022-04-12,8.7,8.89,8.52,8.79,623430000.0
2022-04-13,8.66,8.67,8.33,8.33,633080000.0
2022-04-14,8.47,8.61,8.33,8.52,678370000.0
2022-04-15,8.39,8.78,8.34,8.71,794440000.0
2022-04-18,8.69,9.23,8.57,9.2,886620000.0
2022-04-19,9.12,9.29,9.1,9.22,498310000.0
2022-04-20,9.26,9.42,9.1,9.24,463320000.0
2022-04-21,9.18,9.34,8.86,8.92,633200000.0
2022-04-22,8.73,8.82,7.32,7.32,2705710000.0
2022-04-25,7.3,7.53,6.95,6.95,1503130000.0
2022-04-26,7.11,7.25,6.62,6.71,1140980000.0
2022-04-27,6.61,7.27,6.55,7.24,1354340000.0
2022-04-28,7.13,7.21,6.81,6.92,1086820000.0
2022-04-29,7.09,7.54,6.84,7.41,1753090000.0
2022-05-05,7.29,7.78,7.29,7.58,1413860000.0
2022-05-06,7.32,7.56,7.29,7.45,755270000.0
2022-05-09,7.43,7.64,7.33,7.49,711900000.0
2022-05-10,7.34,7.99,7.31,7.93,1225110000.0
2022-05-11,7.91,8.9,7.82,8.31,1815390000.0
2022-05-12,8.26,8.45,8.23,8.38,758260000.0
2022-05-13,8.44,8.46,8.11,8.33,747990000.0
2022-05-16,8.34,8.5,8.04,8.15,729260000.0
2022-05-17,8.21,8.31,8.01,8.27,603840000.0
2022-05-18,8.33,8.46,8.23,8.27,531130000.0
2022-05-19,8.02,8.27,8.01,8.18,592610000.0
2022-05-20,8.22,8.41,8.12,8.22,839630000.0
2022-05-23,8.23,8.28,8.02,8.22,598530000.0
2022-05-24,8.22,8.45,7.64,7.67,1008980000.0
2022-05-25,7.61,7.73,7.58,7.69,638790000.0
2022-05-26,7.84,8.27,7.46,8.14,1323530000.0
2022-05-27,8.14,8.27,7.77,7.85,824980000.0
2022-05-30,7.81,8.11,7.72,7.96,639290000.0
2022-05-31,7.94,8.34,7.88,8.28,963980000.0
2022-06-01,8.22,8.46,8.18,8.28,667830000.0
2022-06-02,8.2,8.53,8.18,8.46,925830000.0
2022-06-06,8.51,8.84,8.47,8.78,954290000.0
2022-06-07,8.86,8.86,8.57,8.73,870500000.0
2022-06-08,8.73,8.9,8.44,8.62,783050000.0
2022-06-09,8.66,8.66,8.26,8.33,622540000.0
2022-06-10,8.29,8.62,8.24,8.58,641950000.0
2022-06-13,8.55,8.75,8.47,8.65,547510000.0
2022-06-14,8.51,8.51,8.04,8.38,917610000.0
2022-06-15,8.32,8.8,8.3,8.53,953950000.0
2022-06-16,8.58,8.77,8.48,8.56,808750000.0
2022-06-17,8.48,8.67,8.35,8.59,932520000.0
2022-06-20,8.77,8.97,8.59,8.64,1049180000.0
2022-06-21,8.7,8.7,8.29,8.4,972090000.0
2022-06-22,8.43,8.46,7.84,7.92,1104060000.0
2022-06-23,7.95,8.33,7.95,8.3,1110400000.0
2022-06-24,8.39,8.44,8.04,8.15,1453790000.0
2022-06-27,8.22,8.46,8.14,8.25,1164060000.0
2022-06-28,8.22,8.46,8.0,8.45,1233510000.0
2022-06-29,8.4,8.7,8.24,8.28,1501370000.0
2022-06-30,8.24,8.64,8.22,8.48,1255520000.0
2022-07-01,8.44,8.53,8.17,8.25,1203200000.0
2022-07-04,8.23,8.28,7.72,7.82,2251110000.0
2022-07-05,7.82,7.98,7.63,7.75,1279830000.0
2022-07-06,7.72,7.94,7.68,7.79,999820000.0
2022-07-07,7.76,7.82,7.52,7.64,836960000.0
2022-07-08,7.68,7.82,7.53,7.55,982090000.0
2022-07-11,7.5,7.5,7.12,7.24,1342790000.0
2022-07-12,7.24,7.24,7.0,7.0,886230000.0
2022-07-13,7.04,7.11,6.91,6.96,750590000.0
2022-07-14,7.08,7.58,7.05,7.4,1641620000.0
2022-07-15,7.3,7.82,7.27,7.55,1596020000.0
2022-07-18,7.63,7.93,7.39,7.86,1419850000.0
2022-07-19,7.8,8.17,7.8,8.03,1781570000.0
2022-07-20,8.02,8.25,8.01,8.14,1501170000.0
2022-07-21,8.1,8.34,8.02,8.05,1433800000.0
2022-07-22,8.07,8.21,7.82,7.97,1131530000.0
2022-07-25,8.02,8.22,7.9,7.97,971640000.0
2022-07-26,7.95,7.97,7.77,7.91,680680000.0
2022-07-27,7.92,8.21,7.89,8.15,1128240000.0
2022-07-28,8.16,8.39,8.16,8.17,1177490000.0
2022-07-29,8.27,8.28,7.94,8.09,1115220000.0
2022-08-01,8.06,8.35,7.82,8.25,1305660000.0
2022-08-02,8.11,8.13,7.66,7.85,1435650000.0
2022-08-03,7.94,8.45,7.94,8.11,2004900000.0
2022-08-04,8.25,8.29,8.02,8.23,1165910000.0
2022-08-05,8.26,8.68,8.19,8.65,2680900000.0
2022-08-08,8.74,8.79,8.48,8.62,1549200000.0
