total_return,annual_return,max_drawdown,calmar_calc,win_rate,num_trades,param_str
3.305727987196451,1.6274773447442676,-0.20987838273796466,7.754382912203921,0.6666666666666666,0,"ATR=5.0 sym=0.25 rf=0.1 S1=(25, 20) dd=0.25"
3.305727987196451,1.6274773447442676,-0.20987838273796466,7.754382912203921,0.6666666666666666,0,"ATR=5.0 sym=0.25 rf=0.1 S1=(25, 20) dd=0.99"
2.6147302928162524,1.3402935177210287,-0.17762673892067515,7.545561697890424,0.6764705882352942,0,"ATR=3.0 sym=0.25 rf=0.05 S1=(20, 15) dd=0.25"
2.6147302928162524,1.3402935177210287,-0.17762673892067515,7.545561697890424,0.6764705882352942,0,"ATR=3.0 sym=0.25 rf=0.05 S1=(20, 15) dd=0.99"
3.889601920265153,1.8581287468955137,-0.25170244931173935,7.38224340675437,0.5405405405405406,0,"ATR=3.0 sym=0.5 rf=0.05 S1=(10, 5) dd=0.25"
3.084215299272052,1.537238422945347,-0.21285376844611414,7.222039967474256,0.6,0,"ATR=5.0 sym=0.25 rf=0.05 S1=(25, 20) dd=0.25"
3.084215299272052,1.537238422945347,-0.21285376844611414,7.222039967474256,0.6,0,"ATR=5.0 sym=0.25 rf=0.05 S1=(25, 20) dd=0.99"
3.7489286476567294,1.80345146584262,-0.25269189898088895,7.136957983678831,0.5161290322580645,0,"ATR=3.0 sym=0.95 rf=0.05 S1=(10, 5) dd=0.25"
3.9599426306307803,1.8852690564204613,-0.265920437892358,7.089598194718677,0.6071428571428571,0,"ATR=3.0 sym=0.5 rf=0.05 S1=(25, 20) dd=0.99"
2.534348145831102,1.3057272789890173,-0.19023172131161115,6.863877748601961,0.6764705882352942,0,"ATR=3.0 sym=0.25 rf=0.1 S1=(20, 15) dd=0.25"
2.534348145831102,1.3057272789890173,-0.19023172131161115,6.863877748601961,0.6764705882352942,0,"ATR=3.0 sym=0.25 rf=0.1 S1=(20, 15) dd=0.99"
2.7597477247859765,1.4020042019977401,-0.20471420619296166,6.848592621247908,0.5789473684210527,0,"ATR=3.0 sym=0.25 rf=0.05 S1=(25, 20) dd=0.25"
2.7597477247859765,1.4020042019977401,-0.20471420619296166,6.848592621247908,0.5789473684210527,0,"ATR=3.0 sym=0.25 rf=0.05 S1=(25, 20) dd=0.99"
2.695240390977027,1.3746550641677335,-0.20509518110965475,6.70252249092469,0.5384615384615384,0,"ATR=3.0 sym=0.25 rf=0.1 S1=(25, 20) dd=0.25"
2.695240390977027,1.3746550641677335,-0.20509518110965475,6.70252249092469,0.5384615384615384,0,"ATR=3.0 sym=0.25 rf=0.1 S1=(25, 20) dd=0.99"
3.539149495746928,1.720883958497632,-0.2612281680050983,6.587666145038564,0.6363636363636364,0,"ATR=3.0 sym=0.5 rf=0.1 S1=(10, 5) dd=0.99"
2.636291737869501,1.3495210628605991,-0.21084243383265044,6.400614137909919,0.7777777777777778,0,"ATR=5.0 sym=0.95 rf=0.1 S1=(10, 5) dd=0.25"
2.636291737869501,1.3495210628605991,-0.21084243383265044,6.400614137909919,0.7777777777777778,0,"ATR=5.0 sym=0.95 rf=0.1 S1=(10, 5) dd=0.99"
2.7203394681447755,1.3853153529676048,-0.22399251468135983,6.184650210022789,1.0,0,"ATR=10.0 sym=0.25 rf=0.1 S1=(10, 5) dd=0.25"
2.7203394681447755,1.3853153529676048,-0.22399251468135983,6.184650210022789,1.0,0,"ATR=10.0 sym=0.25 rf=0.1 S1=(10, 5) dd=0.99"
2.622170277739128,1.3434796700738554,-0.21739542065537099,6.179889466041811,0.5925925925925926,0,"ATR=3.0 sym=0.5 rf=0.05 S1=(20, 15) dd=0.25"
2.622170277739128,1.3434796700738554,-0.21739542065537099,6.179889466041811,0.5925925925925926,0,"ATR=3.0 sym=0.5 rf=0.05 S1=(20, 15) dd=0.99"
3.2943914316592036,1.6228978426148548,-0.265920437892358,6.102945134558587,0.5862068965517241,0,"ATR=3.0 sym=0.5 rf=0.05 S1=(25, 20) dd=0.25"
3.0644623228913277,1.5291121338274785,-0.2533214483766446,6.036252135878983,0.5227272727272727,0,"ATR=3.0 sym=0.25 rf=0.1 S1=(10, 5) dd=0.25"
3.12811092479728,1.5552494519261333,-0.257738315424063,6.034219046427941,0.4827586206896552,0,"ATR=3.0 sym=0.5 rf=0.1 S1=(10, 5) dd=0.25"
2.5149868366817003,1.2973618596348166,-0.21947167696262126,5.911295150197323,0.875,0,"ATR=10.0 sym=0.25 rf=0.05 S1=(10, 5) dd=0.25"
2.5149868366817003,1.2973618596348166,-0.21947167696262126,5.911295150197323,0.875,0,"ATR=10.0 sym=0.25 rf=0.05 S1=(10, 5) dd=0.99"
2.970838502587677,1.4904123100647833,-0.2533214483766446,5.883482506577182,0.5227272727272727,0,"ATR=3.0 sym=0.25 rf=0.05 S1=(10, 5) dd=0.25"
2.8101514472349765,1.4232634884213318,-0.25645050272775904,5.549856495825356,0.6428571428571429,0,"ATR=5.0 sym=0.95 rf=0.1 S1=(20, 15) dd=0.25"
2.8287991900288034,1.4311045867780923,-0.26008179634868733,5.502517311359362,0.5238095238095238,0,"ATR=3.0 sym=0.25 rf=0.1 S1=(10, 5) dd=0.99"
1.9774832547409278,1.058443207920548,-0.2007552603007422,5.272306221689748,0.7619047619047619,0,"ATR=3.0 sym=0.5 rf=0.1 S1=(20, 15) dd=0.25"
1.9774832547409278,1.058443207920548,-0.2007552603007422,5.272306221689748,0.7619047619047619,0,"ATR=3.0 sym=0.5 rf=0.1 S1=(20, 15) dd=0.99"
2.6359015415249774,1.349354237201112,-0.26008179634868733,5.188191777144046,0.5365853658536586,0,"ATR=3.0 sym=0.25 rf=0.05 S1=(10, 5) dd=0.99"
2.3047038093644763,1.205474813871139,-0.23528433753384526,5.1234809189019375,0.6470588235294118,0,"ATR=5.0 sym=0.25 rf=0.1 S1=(20, 15) dd=0.25"
2.3047038093644763,1.205474813871139,-0.23528433753384526,5.1234809189019375,0.6470588235294118,0,"ATR=5.0 sym=0.25 rf=0.1 S1=(20, 15) dd=0.99"
2.424846526262777,1.258207730409465,-0.2516999395753219,4.998840017730489,0.64,0,"ATR=3.0 sym=0.95 rf=0.05 S1=(10, 5) dd=0.99"
1.6809068490246508,0.9203814382919622,-0.19252473325776387,4.780588045587365,1.0,0,"ATR=10.0 sym=0.5 rf=0.05 S1=(10, 5) dd=0.25"
1.6809068490246508,0.9203814382919622,-0.19252473325776387,4.780588045587365,1.0,0,"ATR=10.0 sym=0.5 rf=0.05 S1=(10, 5) dd=0.99"
