date,open,high,low,close,volume
2024-01-02,24.71,25.52,24.22,24.31,30648429.0
2024-01-03,24.07,24.19,23.03,23.58,39925614.0
2024-01-04,23.66,24.29,23.25,24.11,36782357.0
2024-01-05,23.97,23.97,22.52,22.66,38278473.0
2024-01-08,22.61,23.12,22.07,22.28,28252968.0
2024-01-09,22.93,23.46,22.7,22.97,39483207.0
2024-01-10,22.81,23.16,22.2,22.5,27496779.0
2024-01-11,22.35,23.6,22.35,23.27,35535140.0
2024-01-12,23.27,23.28,22.11,22.41,30612916.0
2024-01-15,22.12,24.1,22.1,23.74,56014429.0
2024-01-16,23.53,24.22,23.21,24.22,34256026.0
2024-01-17,24.38,25.33,24.26,24.46,49750804.0
2024-01-18,24.25,26.74,23.72,26.63,69556277.0
2024-01-19,26.4,26.74,25.83,25.87,46194611.0
2024-01-22,26.86,27.62,26.32,26.61,68893147.0
2024-01-23,26.41,28.19,26.35,27.77,60203585.0
2024-01-24,27.6,27.72,25.59,27.14,61984735.0
2024-01-25,26.45,28.12,26.15,27.67,61852807.0
2024-01-26,26.92,27.41,26.0,26.35,41924316.0
2024-01-29,25.94,25.94,21.79,22.65,59996976.0
2024-01-30,22.4,23.4,21.41,21.79,44558234.0
2024-01-31,21.28,22.74,21.04,21.49,44891205.0
2024-02-01,21.18,24.02,20.89,23.04,59958830.0
2024-02-02,23.03,24.12,22.49,23.06,48733839.0
2024-02-05,22.81,24.57,22.17,23.47,56998259.0
2024-02-06,22.5,26.55,22.41,26.25,59951181.0
2024-02-07,25.99,26.89,25.8,26.71,46911796.0
2024-02-08,27.47,29.68,27.19,27.82,57582496.0
2024-02-19,29.88,33.39,29.0,33.39,78937991.0
2024-02-20,31.93,33.35,31.42,31.93,63236149.0
2024-02-21,30.91,31.2,30.04,30.16,54991809.0
2024-02-22,31.42,31.57,29.31,30.44,56802954.0
2024-02-23,31.17,31.82,30.05,30.39,56130868.0
2024-02-26,29.45,31.77,29.43,30.77,46983858.0
