date,open,high,low,close,volume
2024-01-02,92.01,92.01,89.47,89.6,8930619.0
2024-01-03,89.42,89.52,84.5,85.69,16606379.0
2024-01-04,85.35,85.49,79.66,80.95,21178745.0
2024-01-05,80.31,81.9,78.06,79.36,17185508.0
2024-01-08,78.66,79.54,76.36,77.28,17052819.0
2024-01-09,77.67,78.45,76.03,77.37,12295609.0
2024-01-10,76.8,77.55,75.53,76.25,9530840.0
2024-01-11,75.84,77.83,75.81,77.53,10206702.0
2024-01-12,77.04,77.34,76.0,76.27,7963537.0
2024-01-15,75.83,77.97,75.18,76.22,9691794.0
2024-01-16,76.07,76.59,74.44,76.15,11077803.0
2024-01-17,75.68,76.45,74.0,74.01,8126423.0
2024-01-18,73.56,75.86,72.5,75.61,13784603.0
2024-01-19,75.23,76.16,74.68,74.96,8170013.0
2024-01-22,74.78,75.18,71.0,71.98,12616436.0
2024-01-23,71.99,73.68,71.69,72.92,9923749.0
2024-01-24,73.49,73.63,69.6,71.79,13124861.0
2024-01-25,71.56,73.98,71.06,73.84,11939188.0
2024-01-26,71.69,71.69,67.71,68.44,29918652.0
2024-01-29,67.61,69.0,65.43,66.4,19437408.0
2024-01-30,66.24,67.0,64.77,65.07,9885278.0
2024-01-31,64.72,65.53,62.14,62.23,14230693.0
2024-02-01,62.15,65.41,61.65,63.04,15342504.0
2024-02-02,63.43,63.8,57.75,59.92,18211986.0
2024-02-05,59.73,59.74,54.96,57.67,18284040.0
2024-02-06,57.38,61.74,56.76,61.7,17348952.0
2024-02-07,61.89,63.3,61.12,62.03,17746534.0
2024-02-08,62.51,68.24,62.48,68.24,21011024.0
2024-02-19,68.26,68.7,64.49,66.66,26161136.0
2024-02-20,65.91,71.71,64.16,69.85,30158154.0
2024-02-21,67.21,71.3,67.06,68.98,34144703.0
2024-02-22,67.71,72.73,67.51,72.23,30134313.0
2024-02-23,72.24,73.0,70.69,71.67,26247608.0
2024-02-26,71.69,72.51,70.5,71.06,18635305.0
2024-02-27,70.62,74.31,69.96,73.87,23433466.0
2024-02-28,73.98,75.28,69.51,69.6,24215016.0
2024-02-29,69.0,72.99,68.82,72.96,22964032.0
2024-03-01,73.06,76.33,72.85,75.44,24492835.0
2024-03-04,75.86,76.33,73.83,74.61,19293767.0
2024-03-05,73.78,75.37,73.48,73.94,16705729.0
2024-03-06,73.68,73.93,71.77,72.52,14820036.0
2024-03-07,72.66,73.88,70.2,70.22,15181523.0
2024-03-08,70.73,72.17,70.17,71.3,12336319.0
2024-03-11,70.42,74.48,69.75,74.31,19419285.0
2024-03-12,74.65,81.74,74.17,78.66,44915090.0
2024-03-13,79.66,80.06,76.97,78.02,29531018.0
2024-03-14,77.22,78.29,76.03,76.85,17770735.0
2024-03-15,76.67,77.43,75.06,77.09,18226787.0
