date,open,high,low,close,volume
2024-01-02,32.35,33.2,31.7,32.05,8343001.0
2024-01-03,31.72,32.09,30.9,31.4,10835042.0
2024-01-04,31.34,31.61,30.63,31.09,7915568.0
2024-01-05,31.05,31.2,29.74,30.0,8471867.0
2024-01-08,30.1,30.75,29.52,29.83,9225684.0
2024-01-09,30.8,31.26,30.09,30.44,12766615.0
2024-01-10,30.12,30.63,29.39,29.64,8575282.0
2024-01-11,29.63,31.28,29.59,30.63,11328993.0
2024-01-12,30.21,30.45,29.48,29.54,8563868.0
2024-01-15,29.22,30.29,28.89,29.84,7764114.0
2024-01-16,29.56,29.98,29.18,29.65,6603823.0
2024-01-17,30.11,31.26,29.98,30.15,15302766.0
2024-01-18,29.51,33.46,29.03,33.12,22280141.0
2024-01-19,33.56,33.79,32.51,32.62,14760064.0
2024-01-22,34.51,35.2,33.18,33.52,21553302.0
2024-01-23,33.83,35.97,33.67,34.9,18611288.0
2024-01-24,34.9,35.18,32.82,34.38,16490316.0
2024-01-25,34.14,35.91,33.91,35.25,15585608.0
2024-01-26,34.49,34.5,33.37,33.55,11447947.0
2024-01-29,33.09,33.12,28.33,30.15,16085531.0
2024-01-30,30.01,31.06,30.01,30.2,10323660.0
2024-01-31,29.74,31.69,29.14,30.58,13438609.0
2024-02-01,30.2,36.67,29.95,35.02,23421903.0
2024-02-02,35.08,35.96,33.91,35.26,16652139.0
2024-02-05,34.86,40.55,34.55,36.82,22033529.0
2024-02-06,35.61,40.78,35.5,40.78,21076345.0
2024-02-07,40.22,40.95,38.82,40.13,20376470.0
2024-02-08,41.28,43.63,38.14,38.75,24759839.0
2024-02-19,41.13,46.49,39.96,46.49,25018232.0
2024-02-20,45.33,47.36,44.72,45.81,21450938.0
2024-02-21,44.51,44.65,42.74,43.8,22252556.0
2024-02-22,45.38,45.94,42.11,44.04,23619989.0
2024-02-23,44.55,45.32,42.26,42.53,22287022.0
2024-02-26,40.95,43.48,40.6,42.37,16509385.0
2024-02-27,42.01,48.98,41.42,47.36,27902707.0
2024-02-28,46.83,47.57,44.17,44.41,21659834.0
2024-02-29,44.88,48.43,44.51,48.43,25272348.0
2024-03-01,48.08,49.85,46.9,48.74,23943838.0
2024-03-04,48.9,52.62,48.08,50.46,20369378.0
2024-03-05,49.86,52.71,48.03,48.29,24621224.0
2024-03-06,48.08,48.79,46.73,48.26,16071844.0
2024-03-07,48.45,49.85,47.08,47.42,13207009.0
2024-03-08,48.42,51.64,47.8,50.88,19078820.0
2024-03-11,48.4,49.49,47.22,49.43,17170302.0
2024-03-12,49.32,50.18,46.65,47.89,17212884.0
2024-03-13,49.5,50.5,48.43,48.82,18043785.0
2024-03-14,48.08,53.37,47.9,52.28,23048009.0
2024-03-15,52.28,56.55,51.46,55.56,23936825.0
2024-03-18,56.55,59.08,55.87,57.67,19626514.0
2024-03-19,57.33,58.95,55.18,57.89,17431327.0
2024-03-20,57.69,61.25,55.55,57.81,19419407.0
2024-03-21,57.95,59.43,56.98,57.23,14526735.0
2024-03-22,57.14,59.28,57.14,57.5,14444194.0
2024-03-25,56.73,57.77,55.38,55.77,12040338.0
2024-03-26,55.27,59.21,52.51,54.77,23463201.0
2024-03-27,54.46,55.25,52.17,53.77,16869216.0
2024-03-28,54.15,55.69,52.18,54.07,18987195.0
2024-03-29,52.82,54.13,52.0,53.87,11817840.0
2024-04-01,54.5,58.15,53.51,58.13,16723366.0
2024-04-02,57.37,58.52,56.28,57.36,13509072.0
2024-04-03,56.32,56.62,54.13,54.7,11227511.0
2024-04-08,53.61,57.69,53.42,56.93,15055500.0
