date,action,price,shares,reason,strength,price_gain,trend,pnl,pnl_pct
2025-05-22,BUY,76.67,4700,多数表决看多(2/3票买入),0.4,0.053859265079904406,mixed,,
2025-05-28,SELL,71.81,4700,多数表决看空(3/3票卖出),,,,-23287.509239999985,-0.06338854832398591
2025-06-24,BUY,73.5,4800,多数表决看多(2/3票买入),0.725,0.009710597006613583,mixed,,
2025-06-27,SELL,71.97,4800,多数表决看空(2/3票卖出),,,,-7800.00192000001,-0.020816326530612262
2025-07-03,BUY,73.62,8000,多数表决看多(3/3票买入),0.5166666666666667,0.015257484095743035,up,,
2025-07-08,SELL,71.98,8000,多数表决看空(2/3票卖出),,,,-13880.108800000045,-0.022276555283890255
2025-07-14,BUY,77.07,7600,多数表决看多(3/3票买入),0.7833333333333333,0.06089290956682334,up,,
2026-04-28,SELL,195.05,7600,多数表决看空(3/3票卖出),,,,894691.2583999999,1.530816141170365
