date,nav,cash,position_value,close,drawdown,peak,dd,daily_ret,month
2025-06-16,2000000.0,2000000.0,0.0,141.8500518798828,0.0,2000000.0,0.0,,2025-06
2025-06-17,2000000.0,2000000.0,0.0,140.09425354003906,0.0,2000000.0,0.0,0.0,2025-06
2025-06-18,2000000.0,2000000.0,0.0,145.15213012695312,0.0,2000000.0,0.0,0.0,2025-06
2025-06-19,2000000.0,2000000.0,0.0,146.5214080810547,0.0,2000000.0,0.0,0.0,2025-06
2025-06-20,2000000.0,2000000.0,0.0,146.42144775390625,0.0,2000000.0,0.0,0.0,2025-06
2025-06-23,2000000.0,2000000.0,0.0,151.61866760253906,0.0,2000000.0,0.0,0.0,2025-06
2025-06-24,2000000.0,2000000.0,0.0,150.91903686523438,0.0,2000000.0,0.0,0.0,2025-06
2025-06-25,2000000.0,2000000.0,0.0,150.91903686523438,0.0,2000000.0,0.0,0.0,2025-06
2025-06-26,2000000.0,2000000.0,0.0,150.9490203857422,0.0,2000000.0,0.0,0.0,2025-06
2025-06-27,2000000.0,2000000.0,0.0,151.44876098632812,0.0,2000000.0,0.0,0.0,2025-06
2025-06-30,2000000.0,2000000.0,0.0,153.62759399414062,0.0,2000000.0,0.0,0.0,2025-06
2025-07-01,2000000.0,2000000.0,0.0,153.25778198242188,0.0,2000000.0,0.0,0.0,2025-07
2025-07-02,2000000.0,2000000.0,0.0,149.8995819091797,0.0,2000000.0,0.0,0.0,2025-07
2025-07-03,2000000.0,2000000.0,0.0,149.46981811523438,0.0,2000000.0,0.0,0.0,2025-07
2025-07-04,2000000.0,2000000.0,0.0,158.11517333984375,0.0,2000000.0,0.0,0.0,2025-07
2025-07-07,1999885.40992,1641791.40992,358094.0,162.602783203125,0.0,2000000.0,5.7295039999997244e-05,-5.729503999996055e-05,2025-07
2025-07-08,1998242.2003252734,1641791.40992,356450.79040527344,162.02308654785156,0.0008788998373632785,2000000.0,0.0008788998373632785,-0.0008216518739402323,2025-07
2025-07-09,1999935.3033526172,1641791.40992,358143.8934326172,162.7926788330078,3.234832369140349e-05,2000000.0,3.234832369140349e-05,0.0008472962021661701,2025-07
2025-07-10,1998132.2607500781,1641791.40992,356340.8508300781,161.97311401367188,0.0009338696249609347,2000000.0,0.0009338696249609347,-0.0009015504649158013,2025-07
2025-07-11,2002353.974006914,1641791.40992,360562.56408691406,163.89207458496094,0.0,2002353.974006914,0.0,0.0021128297359309656,2025-07
2025-07-14,1993338.8281328906,1641791.40992,351547.4182128906,159.79428100585938,0.004502273819240468,2002353.974006914,0.004502273819240468,-0.00450227381924051,2025-07
2025-07-15,1989380.9698565234,1641791.40992,347589.55993652344,157.99525451660156,0.006478876521732231,2002353.974006914,0.006478876521732231,-0.0019855421569620058,2025-07
2025-07-16,1989666.8127520313,1641791.40992,347875.40283203125,158.12518310546875,0.006336123092908748,2002353.974006914,0.006336123092908748,0.0001436843419329037,2025-07
2025-07-17,1986016.751716875,1641791.40992,344225.341796875,156.466064453125,0.008159008098526465,2002353.974006914,0.008159008098526465,-0.0018345086784191666,2025-07
