date,nav,cash,position_value,drawdown,peak,dd,daily_ret,month
2025-09-02,3353915.874375166,1443816.07808,1910099.796295166,0.059466766780720215,3565972.743882002,0.059466766780720215,-0.05946676678072016,2025-09
2025-09-03,3396274.3948829784,1443816.07808,1952458.3168029785,0.04758823501670566,3565972.743882002,0.04758823501670566,0.01262957154991362,2025-09
2025-09-04,3235577.178849043,1443816.07808,1791761.100769043,0.09265229679610018,3565972.743882002,0.09265229679610018,-0.04731573405142153,2025-09
2025-09-05,3325323.978318037,1443816.07808,1881507.900238037,0.06748474619634612,3565972.743882002,0.06748474619634612,0.027737493036997796,2025-09
2025-09-08,3273964.3248451366,1443816.07808,1830148.2467651367,0.0818874511976718,3565972.743882002,0.0818874511976718,-0.015445007406128974,2025-09
2025-09-09,3221545.892609419,1443816.07808,1777729.814529419,0.09658706782420098,3565972.743882002,0.09658706782420098,-0.01601069133158539,2025-09
2025-09-10,3358681.234253706,1443816.07808,1914865.156173706,0.0581304245759976,3565972.743882002,0.0581304245759976,0.04256817882336894,2025-09
2025-09-11,3450810.779465498,1443816.07808,2006994.701385498,0.03229468442070477,3565972.743882002,0.03229468442070477,0.027430273606260602,2025-09
2025-09-12,3437573.873413862,1443816.07808,1993757.7953338623,0.03600668869060441,3565972.743882002,0.03600668869060441,-0.0038358828975508796,2025-09
2025-09-15,3415335.5711830272,1443816.07808,1971519.4931030273,0.04224294001052499,3565972.743882002,0.04224294001052499,-0.00646918525964657,2025-09
2025-09-16,3443133.350266279,1443816.07808,1999317.2721862793,0.03444765354039044,3565972.743882002,0.03444765354039044,0.008139106247068817,2025-09
2025-09-17,3440485.942734541,1443816.07808,1996669.864654541,0.03519006177564135,3565972.743882002,0.03519006177564135,-0.0007688948589613664,2025-09
2025-09-18,3510906.77250749,1443816.07808,2067090.6944274902,0.015442061768134998,3565972.743882002,0.015442061768134998,0.02046828004679413,2025-09
2025-09-19,3414541.4542091503,1443816.07808,1970725.3761291504,0.042465632956016346,3565972.743882002,0.042465632956016346,-0.02744741587926469,2025-09
2025-09-22,3611507.9954994335,1443816.07808,2167691.9174194336,0.0,3611507.9954994335,0.0,0.05768462440175681,2025-09
2025-09-23,3633216.7109382763,1443816.07808,2189400.6328582764,0.0,3633216.7109382763,0.0,0.006010983629524125,2025-09
2025-09-24,3535527.6888740673,1443816.07808,2091711.6107940674,0.026887749847154273,3633216.7109382763,0.026887749847154273,-0.026887749847154252,2025-09
2025-09-25,3701519.5883644237,1443816.07808,2257703.510284424,0.0,3701519.5883644237,0.0,0.04694968165932223,2025-09
2025-09-26,3556442.1557319774,1443816.07808,2112626.0776519775,0.03919401996101582,3701519.5883644237,0.03919401996101582,-0.03919401996101579,2025-09
2025-09-29,3661808.4753883495,1443816.07808,2217992.3973083496,0.01072832711757206,3701519.5883644237,0.01072832711757206,0.02962688975175687,2025-09
2025-09-30,3561207.384003462,1443816.07808,2117391.305923462,0.03790664915080488,3701519.5883644237,0.03790664915080488,-0.027473062029607753,2025-09
2025-10-09,3502170.4329383983,1443816.07808,2058354.3548583984,0.05385603146682551,3701519.5883644237,0.05385603146682551,-0.016577790816185156,2025-10
2025-10-10,3469871.9557655468,1443816.07808,2026055.8776855469,0.06258176596634848,3701519.5883644237,0.06258176596634848,-0.009222417295594698,2025-10
2025-10-13,3524673.265351118,1443816.07808,2080857.1872711182,0.04777668165507347,3701519.5883644237,0.04777668165507347,0.01579346739135823,2025-10
2025-10-14,3489462.8504646434,1443816.07808,2045646.7723846436,0.05728910325542299,3701519.5883644237,0.05728910325542299,-0.009989696132292947,2025-10
2025-10-15,3411099.7980964794,1443816.07808,1967283.7200164795,0.07845961187963645,3701519.5883644237,0.07845961187963645,-0.022457053055523923,2025-10
2025-10-16,3469607.2939766063,1443816.07808,2025791.2158966064,0.06265326681420902,3701519.5883644237,0.06265326681420902,0.01715209150807495,2025-10
2025-10-17,3267081.275833906,1443816.07808,1823265.1977539062,0.11736755733946587,3701519.5883644237,0.11736755733946587,-0.058371452727314255,2025-10
2025-10-20,3274758.705033125,1443816.07808,1830942.626953125,0.11529342831868412,3701519.5883644237,0.11529342831868412,0.0023499351718023753,2025-10
2025-10-21,3348621.0593116893,1443816.07808,1904804.9812316895,0.0953388252116932,3701519.5883644237,0.0953388252116932,0.022555052427234434,2025-10
2025-10-22,3369800.3195655956,1443816.07808,1925984.2414855957,0.08961705074898811,3701519.5883644237,0.08961705074898811,0.006324770667917701,2025-10
2025-10-23,3313675.437821211,1443816.07808,1869859.359741211,0.10477971040931006,3701519.5883644237,0.10477971040931006,-0.016655254442975442,2025-10
2025-10-24,3402892.7821052684,1443816.07808,1959076.7040252686,0.08067681370588352,3701519.5883644237,0.08067681370588352,0.026923983944160623,2025-10
2025-10-27,3514877.8838050975,1443816.07808,2071061.8057250977,0.05042299523310015,3701519.5883644237,0.05042299523310015,0.03290879521350876,2025-10
2025-10-28,3436514.963043989,1443816.07808,1992698.8849639893,0.07159346830244147,3701519.5883644237,0.07159346830244147,-0.022294635361919113,2025-10
2025-10-29,3510906.77250749,1443816.07808,2067090.6944274902,0.05149582794485736,3701519.5883644237,0.05149582794485736,0.02164745687520786,2025-10
2025-10-30,3385155.3095710888,1443816.07808,1941339.2314910889,0.08546875715255248,3701519.5883644237,0.08546875715255248,-0.03581737456577061,2025-10
2025-10-31,3298585.2412117138,1443816.07808,1854769.1631317139,0.10885646760301301,3701519.5883644237,0.10885646760301301,-0.025573440637896128,2025-10
2025-11-03,3346768.0319679393,1443816.07808,1902951.9538879395,0.09583943781133335,3701519.5883644237,0.09583943781133335,0.014607107966846389,2025-11
2025-11-04,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,-0.02471722906929319,2025-11
2025-11-05,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-06,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-07,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-10,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-11,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-12,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-13,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-14,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-17,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-18,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-19,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-20,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-21,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-24,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-25,3264045.19988,3264045.19988,0.0,0.11818778154237153,3701519.5883644237,0.11818778154237153,0.0,2025-11
2025-11-26,3263931.2389200004,2907803.2389200004,356128.0,0.11821856915737107,3701519.5883644237,0.11821856915737107,-3.491402631439211e-05,2025-11
2025-11-27,3252827.879575518,2907803.2389200004,345024.6406555176,0.1212182451227193,3701519.5883644237,0.1212182451227193,-0.0034018361698564537,2025-11
2025-11-28,3249449.955228594,2907803.2389200004,341646.71630859375,0.12213082285364424,3701519.5883644237,0.12213082285364424,-0.0010384577579815035,2025-11
2025-12-01,3258108.8915384086,2907803.2389200004,350305.6526184082,0.11979153054325543,3701519.5883644237,0.11979153054325543,0.0026647390878822286,2025-12
2025-12-02,3247356.594327715,2907803.2389200004,339553.35540771484,0.12269636380268023,3701519.5883644237,0.12269636380268023,-0.003300165086138729,2025-12
2025-12-03,3247023.562864092,2907803.2389200004,339220.3239440918,0.12278633535508533,3701519.5883644237,0.12278633535508533,-0.00010255463296049427,2025-12
2025-12-04,3244266.5203600004,3244266.5203600004,0.0,0.12353117607205963,3701519.5883644237,0.12353117607205963,-0.000849098397567527,2025-12
2025-12-05,3244266.5203600004,3244266.5203600004,0.0,0.12353117607205963,3701519.5883644237,0.12353117607205963,0.0,2025-12
2025-12-08,3244152.0160400006,2886326.0160400006,357826.0,0.12356211048082509,3701519.5883644237,0.12356211048082509,-3.529436292648569e-05,2025-12
2025-12-09,3254432.9202605817,2886326.0160400006,368106.90422058105,0.12078462842915673,3701519.5883644237,0.12078462842915673,0.003169057482432791,2025-12
2025-12-10,3247177.512164268,2886326.0160400006,360851.4961242676,0.12274474451745747,3701519.5883644237,0.12274474451745747,-0.0022293924238366847,2025-12
2025-12-11,3238424.213214073,2886326.0160400006,352098.19717407227,0.12510952977422363,3701519.5883644237,0.12510952977422363,-0.002695663824168748,2025-12
2025-12-12,3255509.560580406,2886326.0160400006,369183.5445404053,0.12049376401681954,3701519.5883644237,0.12049376401681954,0.005275821276476966,2025-12
2025-12-15,3270067.17204586,2886326.0160400006,383741.1560058594,0.11656088966132096,3701519.5883644237,0.11656088966132096,0.004471684445877866,2025-12
2025-12-16,3281863.0712462994,2886326.0160400006,395537.0552062988,0.11337411760221329,3701519.5883644237,0.11337411760221329,0.0036072345245004023,2025-12
2025-12-17,3485245.463931016,2722053.4656400005,763191.9982910156,0.058428469516480876,3701519.5883644237,0.058428469516480876,0.061971626563774196,2025-12
2025-12-18,3495098.342501573,2722053.4656400005,773044.8768615723,0.05576662258163585,3701519.5883644237,0.05576662258163585,0.002827025721007237,2025-12
2025-12-19,3470301.856600694,2722053.4656400005,748248.3909606934,0.0624656242507951,3701519.5883644237,0.0624656242507951,-0.00709464612178301,2025-12
2025-12-22,3497151.124178819,2722053.4656400005,775097.6585388184,0.05521204448789864,3701519.5883644237,0.05521204448789864,0.0077368680557445835,2025-12
2025-12-23,3574660.898196153,2722053.4656400005,852607.4325561523,0.03427205695926775,3701519.5883644237,0.03427205695926775,0.02216369017668196,2025-12
2025-12-24,3634845.867525987,2722053.4656400005,912792.4018859863,0.018012526814128713,3701519.5883644237,0.018012526814128713,0.016836553464471216,2025-12
2025-12-25,3631890.0447720806,2722053.4656400005,909836.5791320801,0.018811069867418977,3701519.5883644237,0.018811069867418977,-0.0008131906720760806,2025-12
2025-12-26,3630083.6360806744,2722053.4656400005,908030.1704406738,0.01929908800383101,3701519.5883644237,0.01929908800383101,-0.0004973742787193203,2025-12
2025-12-29,3619655.9688443462,2722053.4656400005,897602.5032043457,0.02211621945144163,3701519.5883644237,0.02211621945144163,-0.0028725694175979477,2025-12
2025-12-30,3651513.759219102,2722053.4656400005,929460.2935791016,0.01350954059584418,3701519.5883644237,0.01350954059584418,0.008801331023988723,2025-12
2025-12-31,3599703.7570828716,2722053.4656400005,877650.2914428711,0.02750649533278333,3701519.5883644237,0.02750649533278333,-0.014188636700443458,2025-12
2026-01-05,3592396.1612576763,2722053.4656400005,870342.6956176758,0.02948071042222023,3701519.5883644237,0.02948071042222023,-0.00203005478181828,2026-01
2026-01-06,3563658.4422940533,2722053.4656400005,841604.9766540527,0.037244472919643966,3701519.5883644237,0.037244472919643966,-0.00799959627881408,2026-01
2026-01-07,3580079.9610013287,2722053.4656400005,858026.4953613281,0.03280804665868461,3701519.5883644237,0.03280804665868461,0.00460805067971215,2026-01
2026-01-08,3555940.306460313,2722053.4656400005,833886.8408203125,0.03932959921696301,3701519.5883644237,0.03932959921696301,-0.006742769659888848,2026-01
2026-01-09,3561113.0779141705,2722053.4656400005,839059.6122741699,0.03793212681937856,3701519.5883644237,0.03793212681937856,0.0014546845582474877,2026-01
2026-01-12,3543788.2732266705,2722053.4656400005,821734.8075866699,0.042612584202870424,3701519.5883644237,0.042612584202870424,-0.004864997069300436,2026-01
2026-01-13,3515953.7586087505,2722053.4656400005,793900.29296875,0.05013233763208814,3701519.5883644237,0.05013233763208814,-0.00785445192316081,2026-01
2026-01-14,3534920.72333043,2722053.4656400005,812867.2576904297,0.045008235417067693,3701519.5883644237,0.045008235417067693,0.005394543280109909,2026-01
2026-01-15,3570473.292147569,2722053.4656400005,848419.8265075684,0.03540337774485742,3701519.5883644237,0.03540337774485742,0.010057529319538183,2026-01
2026-01-16,3564807.9379910748,2722053.4656400005,842754.4723510742,0.03693392594843925,3701519.5883644237,0.03693392594843925,-0.0015867235777827782,2026-01
2026-01-19,3562755.23794835,2722053.4656400005,840701.7723083496,0.03748848198784998,3701519.5883644237,0.03748848198784998,-0.000575823460458702,2026-01
2026-01-20,3512833.6871976177,2722053.4656400005,790780.2215576172,0.05097525399026185,3701519.5883644237,0.05097525399026185,-0.014012062972779571,2026-01
2026-01-21,3537958.6704129498,2722053.4656400005,815905.2047729492,0.04418750571133571,3701519.5883644237,0.04418750571133571,0.007152340660731893,2026-01
2026-01-22,3539026.041781358,2722053.4656400005,816972.5761413574,0.04389914539257272,3701519.5883644237,0.04389914539257272,0.00030169130502688546,2026-01
2026-01-23,3521372.903048448,2722053.4656400005,799319.4374084473,0.04866830527717851,3701519.5883644237,0.04866830527717851,-0.004988134736647609,2026-01
2026-01-26,3521290.7787198345,2722053.4656400005,799237.313079834,0.04869049192962024,3701519.5883644237,0.04869049192962024,-2.3321679036625298e-05,2026-01
2026-01-27,3526053.010165147,2722053.4656400005,803999.5445251465,0.047403930739917936,3701519.5883644237,0.047403930739917936,0.0013524107336126967,2026-01
2026-01-28,3577945.2182645123,2722053.4656400005,855891.7526245117,0.03338476729621058,3701519.5883644237,0.03338476729621058,0.014716797492767997,2026-01
2026-01-29,3537794.421755723,2722053.4656400005,815740.9561157227,0.04423187901621916,3701519.5883644237,0.04423187901621916,-0.011221747136828553,2026-01
2026-01-30,3600524.8370999615,2722053.4656400005,878471.3714599609,0.027284672917019036,3701519.5883644237,0.027284672917019036,0.01773150383144828,2026-01
2026-02-02,3574414.525210313,2722053.4656400005,852361.0595703125,0.03433861691659293,3701519.5883644237,0.03433861691659293,-0.0072518071867208045,2026-02
2026-02-03,3623350.8289212505,2722053.4656400005,901297.36328125,0.021118018580502315,3701519.5883644237,0.021118018580502315,0.013690718680161584,2026-02
2026-02-04,3594941.525637559,2722053.4656400005,872888.0599975586,0.02879305652248563,3701519.5883644237,0.02879305652248563,-0.00784061622102139,2026-02
2026-02-05,3537137.6720303814,2722053.4656400005,815084.2063903809,0.04440930607277352,3701519.5883644237,0.04440930607277352,-0.01607921942400059,2026-02
2026-02-06,3540586.159121446,2722053.4656400005,818532.6934814453,0.04347766515915938,3701519.5883644237,0.04347766515915938,0.0009749371980438681,2026-02
2026-02-09,3574496.6495389263,2722053.4656400005,852443.1838989258,0.0343164302641512,3701519.5883644237,0.0343164302641512,0.009577648698116947,2026-02
2026-02-10,3574250.358187608,2722053.4656400005,852196.8925476074,0.0343829681671499,3701519.5883644237,0.0343829681671499,-6.890238695567152e-05,2026-02
2026-02-11,3539026.041781358,2722053.4656400005,816972.5761413574,0.04389914539257272,3701519.5883644237,0.04389914539257272,-0.009855022137875924,2026-02
2026-02-12,3620723.3402127544,2722053.4656400005,898669.8745727539,0.021827859132678644,3701519.5883644237,0.021827859132678644,0.023084684166459146,2026-02
2026-02-13,3651021.094881944,2722053.4656400005,928967.6292419434,0.013642638456168052,3701519.5883644237,0.013642638456168052,0.008367873439181217,2026-02
2026-02-24,3617849.56015294,2722053.4656400005,895796.0945129395,0.022604237587853664,3701519.5883644237,0.022604237587853664,-0.009085550005587306,2026-02
2026-02-25,3622940.2889127056,2722053.4656400005,900886.8232727051,0.021228929788384462,3701519.5883644237,0.021228929788384462,0.0014071145510954342,2026-02
2026-02-26,3655619.1593045513,2722053.4656400005,933565.6936645508,0.012400428517022721,3701519.5883644237,0.012400428517022721,0.009019985919131113,2026-02
2026-02-27,3612923.080050401,2722053.4656400005,890869.6144104004,0.023935172082439417,3701519.5883644237,0.023935172082439417,-0.011679575304084144,2026-02
2026-03-02,3633860.5388516705,2722053.4656400005,911807.0732116699,0.018278722534776456,3701519.5883644237,0.018278722534776456,0.005795157643095239,2026-03
2026-03-03,3562837.3622769634,2722053.4656400005,840783.8966369629,0.03746629533540825,3701519.5883644237,0.03746629533540825,-0.019544827275388754,2026-03
2026-03-04,3563494.275271348,2722053.4656400005,841440.8096313477,0.037288824170200935,3701519.5883644237,0.037288824170200935,0.00018437916963032208,2026-03
