date,nav,cash,position_value,close,drawdown,peak,dd,daily_ret,month
2025-06-16,2000000.0,2000000.0,0.0,51.726375579833984,0.0,2000000.0,0.0,,2025-06
2025-06-17,2000000.0,2000000.0,0.0,51.12086486816406,0.0,2000000.0,0.0,0.0,2025-06
2025-06-18,2000000.0,2000000.0,0.0,51.85541915893555,0.0,2000000.0,0.0,0.0,2025-06
2025-06-19,2000000.0,2000000.0,0.0,51.577476501464844,0.0,2000000.0,0.0,0.0,2025-06
2025-06-20,2000000.0,2000000.0,0.0,51.23005676269531,0.0,2000000.0,0.0,0.0,2025-06
2025-06-23,2000000.0,2000000.0,0.0,51.815711975097656,0.0,2000000.0,0.0,0.0,2025-06
2025-06-24,2000000.0,2000000.0,0.0,52.91754150390625,0.0,2000000.0,0.0,0.0,2025-06
2025-06-25,2000000.0,2000000.0,0.0,53.38408279418945,0.0,2000000.0,0.0,0.0,2025-06
2025-06-26,2000000.0,2000000.0,0.0,53.09621810913086,0.0,2000000.0,0.0,0.0,2025-06
2025-06-27,2000000.0,2000000.0,0.0,53.39400863647461,0.0,2000000.0,0.0,0.0,2025-06
2025-06-30,2000000.0,2000000.0,0.0,54.28738021850586,0.0,2000000.0,0.0,0.0,2025-06
2025-07-01,2000000.0,2000000.0,0.0,54.29730987548828,0.0,2000000.0,0.0,0.0,2025-07
2025-07-02,2000000.0,2000000.0,0.0,53.61238479614258,0.0,2000000.0,0.0,0.0,2025-07
2025-07-03,2000000.0,2000000.0,0.0,53.65209197998047,0.0,2000000.0,0.0,0.0,2025-07
2025-07-04,2000000.0,2000000.0,0.0,52.68923568725586,0.0,2000000.0,0.0,0.0,2025-07
2025-07-07,2000000.0,2000000.0,0.0,52.421226501464844,0.0,2000000.0,0.0,0.0,2025-07
2025-07-08,2000000.0,2000000.0,0.0,54.46605682373047,0.0,2000000.0,0.0,0.0,2025-07
2025-07-09,2000000.0,2000000.0,0.0,53.3741569519043,0.0,2000000.0,0.0,0.0,2025-07
2025-07-10,2000000.0,2000000.0,0.0,53.19548034667969,0.0,2000000.0,0.0,0.0,2025-07
2025-07-11,1999886.2688,1644476.2688,355410.0,53.80099105834961,0.0,2000000.0,5.6865600000019183e-05,-5.6865600000066685e-05,2025-07
2025-07-14,1998580.075867871,1644476.2688,354103.8070678711,53.65209197998047,0.0007099620660644723,2000000.0,0.0007099620660644723,-0.0006531336068988924,2025-07
2025-07-15,1997662.8776867187,1644476.2688,353186.60888671875,53.51312255859375,0.0011685611566406443,2000000.0,0.0011685611566406443,-0.000458924909853331,2025-07
2025-07-16,1998580.075867871,1644476.2688,354103.8070678711,53.65209197998047,0.0007099620660644723,2000000.0,0.0007099620660644723,0.0004591356186256501,2025-07
2025-07-17,2004083.2649547851,1644476.2688,359606.99615478516,54.48590850830078,0.0,2004083.2649547851,0.0,0.002753549459119986,2025-07
