date,nav,cash,position_value,close,drawdown,peak,dd,daily_ret,month
2025-12-24,3455587.9308349025,1446655.98656,2008931.9442749023,121.0199966430664,0.05877889323306902,3671388.0574828517,0.05877889323306902,0.011811142944929687,2025-12
2025-12-25,3409937.9308349025,1446655.98656,1963281.9442749023,118.2699966430664,0.07121288258130976,3671388.0574828517,0.07121288258130976,-0.013210487162735984,2025-12
2025-12-26,3489120.001757754,1446655.98656,2042464.015197754,123.04000091552734,0.04964554355773082,3671388.0574828517,0.04964554355773082,0.023220971328197892,2025-12
2025-12-29,3492108.006823672,1446655.98656,2045452.0202636719,123.22000122070312,0.04883168105691782,3671388.0574828517,0.04883168105691782,0.0008563778443884118,2025-12
2025-12-30,3686162.0473510157,1446655.98656,2239506.0607910156,134.91000366210938,0.0,3686162.0473510157,0.0,0.0555693123317369,2025-12
2025-12-31,3627066.0878783595,1446655.98656,2180410.1013183594,131.35000610351562,0.016031839814292577,3686162.0473510157,0.016031839814292577,-0.01603183981429257,2025-12
2026-01-05,3612623.9156371485,1446655.98656,2165967.9290771484,130.47999572753906,0.0199497826653372,3686162.0473510157,0.0199497826653372,-0.003981778079389486,2026-01
2026-01-06,3579755.98656,1446655.98656,2133100.0,128.5,0.028866354605186755,3686162.0473510157,0.028866354605186755,-0.009098076590502657,2026-01
2026-01-07,3676534.016955508,1446655.98656,2229878.030395508,134.3300018310547,0.002611938995581271,3686162.0473510157,0.002611938995581271,0.02703481208184466,2026-01
2026-01-08,3583905.98656,1446655.98656,2137250.0,128.75,0.027740522385471315,3686162.0473510157,0.027740522385471315,-0.025194389598552358,2026-01
2026-01-09,3562658.006823672,1446655.98656,2116002.020263672,127.47000122070312,0.03350477785318672,3686162.0473510157,0.03350477785318672,-0.005928721293474215,2026-01
2026-01-12,3478163.9409667384,1446655.98656,2031507.9544067383,122.37999725341797,0.05642673971258287,3686162.0473510157,0.05642673971258287,-0.023716580624662642,2026-01
2026-01-13,3367441.971362246,1446655.98656,1920785.984802246,115.70999908447266,0.08646393508874932,3686162.0473510157,0.08646393508874932,-0.031833453363247055,2026-01
2026-01-14,3390515.9612304103,1446655.98656,1943859.9746704102,117.0999984741211,0.0802043106957453,3686162.0473510157,0.0802043106957453,0.006852082400941706,2026-01
2026-01-15,3430355.98656,1446655.98656,1983700.0,119.5,0.06939631451494255,3686162.0473510157,0.06939631451494255,0.011750431434374375,2026-01
2026-01-16,3524312.0473510157,1446655.98656,2077656.0607910156,125.16000366210938,0.04390745656890211,3686162.0473510157,0.04390745656890211,0.02738959488727466,2026-01
2026-01-19,3488455.98656,1446655.98656,2041800.0,123.0,0.0536346634389264,3686162.0473510157,0.0536346634389264,-0.010173917720471493,2026-01
2026-01-20,3441643.991625918,1446655.98656,1994988.005065918,120.18000030517578,0.06633404950300964,3686162.0473510157,0.06633404950300964,-0.013419115825005323,2026-01
2026-01-21,3476836.03721918,1446655.98656,2030180.0506591797,122.30000305175781,0.05678697991106055,3686162.0473510157,0.05678697991106055,0.010225359066448947,2026-01
2026-01-22,3504889.9510985743,1446655.98656,2058233.9645385742,123.98999786376953,0.04917637746900163,3686162.0473510157,0.04917637746900163,0.008068805540175195,2026-01
2026-01-23,3443636.03721918,1446655.98656,1996980.0506591797,120.30000305175781,0.06579363766878406,3686162.0473510157,0.06579363766878406,-0.0174767010474024,2026-01
2026-01-26,3566310.027087344,1446655.98656,2119654.0405273438,127.69000244140625,0.032514040002609504,3686162.0473510157,0.032514040002609504,0.03562339008602855,2026-01
2026-01-27,3990273.9156371485,1446655.98656,2543617.9290771484,153.22999572753906,0.0,3990273.9156371485,0.0,0.118880267091098,2026-01
2026-01-28,3776134.016955508,1446655.98656,2329478.030395508,140.3300018310547,0.05366546337645288,3990273.9156371485,0.05366546337645288,-0.05366546337645284,2026-01
2026-01-29,3674043.864977969,1446655.98656,2227387.8784179688,134.17999267578125,0.07925021122483154,3990273.9156371485,0.07925021122483154,-0.027035627315962873,2026-01
2026-01-30,3681845.8852416407,1446655.98656,2235189.8986816406,134.64999389648438,0.07729495190463871,3990273.9156371485,0.07729495190463871,0.0021235512014547986,2026-01
2026-02-02,3537093.991625918,1446655.98656,2090438.005065918,125.93000030517578,0.11357113160460033,3990273.9156371485,0.11357113160460033,-0.0393150333086858,2026-02
2026-02-03,3571455.98656,1446655.98656,2124800.0,128.0,0.1049596939788715,3990273.9156371485,0.1049596939788715,0.009714753132213705,2026-02
2026-02-04,3538920.001757754,1446655.98656,2092264.015197754,126.04000091552734,0.11311351637054831,3990273.9156371485,0.11311351637054831,-0.009110005814067068,2026-02
2026-02-05,3534105.98656,1446655.98656,2087450.0,125.75,0.11431995364767074,3990273.9156371485,0.11431995364767074,-0.001360306306828818,2026-02
2026-02-06,3521158.006823672,1446655.98656,2074502.0202636719,124.97000122070312,0.11756483858792192,3990273.9156371485,0.11756483858792192,-0.0036637214009903607,2026-02
2026-02-09,3554689.9510985743,1446655.98656,2108033.964538574,126.98999786376953,0.10916141942827556,3990273.9156371485,0.10916141942827556,0.00952298766767079,2026-02
2026-02-10,3682675.9359008204,1446655.98656,2236019.9493408203,134.6999969482422,0.07708693343855626,3990273.9156371485,0.07708693343855626,0.036004823645081174,2026-02
2026-02-11,3616608.006823672,1446655.98656,2169952.020263672,130.72000122070312,0.09364417498987944,3990273.9156371485,0.09364417498987944,-0.017940196266817976,2026-02
2026-02-12,3682343.864977969,1446655.98656,2235687.8784179688,134.67999267578125,0.07717015352065394,3990273.9156371485,0.07717015352065394,0.018176108118510337,2026-02
2026-02-13,3665079.976428164,1446655.98656,2218423.989868164,133.63999938964844,0.08149664561488103,3990273.9156371485,0.08149664561488103,-0.004688287998847129,2026-02
2026-02-24,3661095.8852416407,1446655.98656,2214439.8986816406,133.39999389648438,0.08249509616508274,3990273.9156371485,0.08249509616508274,-0.0010870407227527856,2026-02
2026-02-25,3615445.8852416407,1446655.98656,2168789.8986816406,130.64999389648438,0.09393541353805958,3990273.9156371485,0.09393541353805958,-0.012468944116984515,2026-02
2026-02-26,3687655.98656,1446655.98656,2241000.0,135.0,0.075838886120385,3990273.9156371485,0.075838886120385,0.019972668271186933,2026-02
2026-02-27,3770655.98656,1446655.98656,2324000.0,140.0,0.05503830907860892,3990273.9156371485,0.05503830907860892,0.02250752247565968,2026-02
2026-03-02,3664416.0878783595,1446655.98656,2217760.1013183594,133.60000610351562,0.0816630223007529,3990273.9156371485,0.0816630223007529,-0.028175441901971077,2026-03
2026-03-03,3467193.352,3467193.352,0.0,122.0,0.1299203864290028,3990273.9156371485,0.1310888863010863,-0.053821053927461726,2026-03
2026-03-04,3467193.352,3467193.352,0.0,124.1500015258789,0.1310888863010863,3990273.9156371485,0.1310888863010863,0.0,2026-03
2026-03-05,3467193.352,3467193.352,0.0,135.58999633789062,0.1310888863010863,3990273.9156371485,0.1310888863010863,0.0,2026-03
2026-03-06,3467193.352,3467193.352,0.0,144.3300018310547,0.1310888863010863,3990273.9156371485,0.1310888863010863,0.0,2026-03
2026-03-09,3467193.352,3467193.352,0.0,148.99000549316406,0.1310888863010863,3990273.9156371485,0.1310888863010863,0.0,2026-03
2026-03-10,3466862.7088,2433602.7088,1033260.0,151.8000030517578,0.1310888863010863,3990273.9156371485,0.13117174858247108,-9.536335774551485e-05,2026-03
2026-03-11,3433202.7088,2433602.7088,999600.0,147.0,0.13960725970567808,3990273.9156371485,0.13960725970567808,-0.009709066330939597,2026-03
2026-03-12,3412394.7254015626,2433602.7088,978792.0166015625,143.94000244140625,0.14482193514860817,3990273.9156371485,0.14482193514860817,-0.006060808278259389,2026-03
2026-03-13,3338002.7088,2433602.7088,904400.0,133.0,0.1634652709632333,3990273.9156371485,0.1634652709632333,-0.021800530884599878,2026-03
2026-03-16,3365474.6631457033,2433602.7088,931871.9543457031,137.0399932861328,0.15658054201316157,3990273.9156371485,0.15658054201316157,0.008230057535087765,2026-03
2026-03-17,3323023.12208,3323023.12208,0.0,131.10000610351562,0.1667031335183483,3990273.9156371485,0.16721929563339386,-0.012613834693387282,2026-03
2026-03-18,3323023.12208,3323023.12208,0.0,133.9600067138672,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-19,3323023.12208,3323023.12208,0.0,134.89999389648438,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-20,3323023.12208,3323023.12208,0.0,131.0,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-23,3323023.12208,3323023.12208,0.0,118.54000091552734,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-24,3323023.12208,3323023.12208,0.0,123.70999908447266,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-25,3323023.12208,3323023.12208,0.0,122.91000366210938,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-26,3323023.12208,3323023.12208,0.0,117.9000015258789,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-27,3323023.12208,3323023.12208,0.0,115.83000183105469,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-30,3323023.12208,3323023.12208,0.0,113.01000213623047,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-03-31,3323023.12208,3323023.12208,0.0,108.68000030517578,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-03
2026-04-01,3323023.12208,3323023.12208,0.0,112.4800033569336,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-02,3323023.12208,3323023.12208,0.0,105.27999877929688,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-03,3323023.12208,3323023.12208,0.0,105.7699966430664,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-07,3323023.12208,3323023.12208,0.0,110.20999908447266,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-08,3323023.12208,3323023.12208,0.0,114.83000183105469,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-09,3323023.12208,3323023.12208,0.0,114.87999725341797,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-10,3323023.12208,3323023.12208,0.0,117.0,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-13,3323023.12208,3323023.12208,0.0,116.1500015258789,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-14,3323023.12208,3323023.12208,0.0,119.0,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-15,3323023.12208,3323023.12208,0.0,118.19999694824219,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-16,3323023.12208,3323023.12208,0.0,120.75,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-17,3323023.12208,3323023.12208,0.0,121.23999786376953,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-20,3323023.12208,3323023.12208,0.0,119.06999969482422,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-21,3323023.12208,3323023.12208,0.0,116.27999877929688,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-22,3323023.12208,3323023.12208,0.0,120.26000213623047,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-23,3323023.12208,3323023.12208,0.0,116.6500015258789,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-24,3323023.12208,3323023.12208,0.0,118.3499984741211,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-27,3323023.12208,3323023.12208,0.0,132.94000244140625,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-28,3323023.12208,3323023.12208,0.0,131.75,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-29,3323023.12208,3323023.12208,0.0,134.89999389648438,0.16721929563339386,3990273.9156371485,0.16721929563339386,0.0,2026-04
2026-04-30,3322834.31216,2732803.31216,590031.0,143.77000427246094,0.16721929563339386,3990273.9156371485,0.1672666131669747,-5.6818719901596815e-05,2026-04
2026-05-06,3360103.31216,2732803.31216,627300.0,153.0,0.15792665285649335,3990273.9156371485,0.15792665285649335,0.011216027192091138,2026-05
2026-05-07,3370066.2821307033,2732803.31216,637262.9699707031,155.42999267578125,0.1554298393090173,3990273.9156371485,0.1554298393090173,0.002965078464893578,2026-05
2026-05-08,3367606.3196673244,2732803.31216,634803.0075073242,154.8300018310547,0.15604632893238343,3990273.9156371485,0.15604632893238343,-0.0007299448311810508,2026-05
2026-05-11,3411124.4113600003,2401757.4113600003,1009367.0,165.3000030517578,0.14528841959772354,3990273.9156371485,0.14514028774003912,0.012922559100368547,2026-05
2026-05-12,3347623.396467422,2401757.4113600003,945865.9851074219,155.05999755859375,0.161054236565389,3990273.9156371485,0.161054236565389,-0.018615860119643224,2026-05
2026-05-13,3401298.0836400003,2385366.0836400003,1015932.0,163.6999969482422,0.14784612168627803,3990273.9156371485,0.14760285746025115,0.01603366950691587,2026-05
2026-05-14,3374824.060934922,2385366.0836400003,989457.9772949219,159.58999633789062,0.15423749539859702,3990273.9156371485,0.15423749539859702,-0.007783505606996366,2026-05
2026-05-15,3353310.053366563,2385366.0836400003,967943.9697265625,156.1199951171875,0.15962910710827186,3990273.9156371485,0.15962910710827186,-0.0063748530826817085,2026-05
2026-05-18,3363602.076071641,2385366.0836400003,978235.9924316406,157.77999877929688,0.15704982986498647,3990273.9156371485,0.15704982986498647,0.0030692129690619296,2026-05
2026-05-19,3396586.121481797,2385366.0836400003,1011220.0378417969,163.10000610351562,0.14878371929024678,3990273.9156371485,0.14878371929024678,0.009806167514523123,2026-05
