date,nav,cash,position_value,drawdown,peak,dd,daily_ret,month
2024-11-05,1953662.65216,1953662.65216,0.0,0.028438611701398272,2010848.3886759374,0.028438611701398272,0.0,2024-11
2024-11-06,1953662.65216,1953662.65216,0.0,0.028438611701398272,2010848.3886759374,0.028438611701398272,0.0,2024-11
2024-11-07,1953512.1856000002,1483304.1856000002,470208.0,0.028513439103029944,2010848.3886759374,0.028513439103029944,-7.701767745493804e-05,2024-11
2024-11-08,1941884.9473187502,1483304.1856000002,458580.76171875,0.0342956941684683,2010848.3886759374,0.0342956941684683,-0.005951966088032834,2024-11
2024-11-11,1938478.3066937502,1483304.1856000002,455174.12109375,0.03598982518510011,2010848.3886759374,0.03598982518510011,-0.001754295809184625,2024-11
2024-11-12,1932550.7798382815,1483304.1856000002,449246.59423828125,0.03893759931309978,2010848.3886759374,0.03893759931309978,-0.0030578247045636164,2024-11
2024-11-13,1932921.0923382815,1483304.1856000002,449616.90673828125,0.03875344196832659,2010848.3886759374,0.03875344196832659,0.0001916185095176548,2024-11
2024-11-14,1931582.4082562502,1483304.1856000002,448278.22265625,0.03941917295509319,2010848.3886759374,0.03941917295509319,-0.0006925704765381457,2024-11
2024-11-15,1927366.771049219,1483304.1856000002,444062.58544921875,0.041515620022297035,2010848.3886759374,0.041515620022297035,-0.00218247856731979,2024-11
2024-11-18,1927366.771049219,1483304.1856000002,444062.58544921875,0.041515620022297035,2010848.3886759374,0.041515620022297035,0.0,2024-11
2024-11-19,1922501.731986719,1483304.1856000002,439197.54638671875,0.04393501627807514,2010848.3886759374,0.04393501627807514,-0.002524189550000111,2024-11
2024-11-20,1923324.9375531252,1483304.1856000002,440020.751953125,0.043525634063562045,2010848.3886759374,0.043525634063562045,0.0004281949673750063,2024-11
2024-11-21,1923416.087455469,1483304.1856000002,440111.90185546875,0.0434803049861154,2010848.3886759374,0.0434803049861154,4.7391837210586374e-05,2024-11
2024-11-25,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,-0.006043545757614455,2024-11
2024-11-26,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-11
2024-11-27,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-11
2024-11-28,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-11
2024-11-29,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-11
2024-12-02,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-03,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-04,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-05,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-06,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-09,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-10,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-11,1911791.8343200001,1911791.8343200001,0.0,0.04926107553099119,2010848.3886759374,0.04926107553099119,0.0,2024-12
2024-12-12,1911601.3511200002,1316341.3511200002,595260.0,0.049355803309113405,2010848.3886759374,0.049355803309113405,-9.963595229378619e-05,2024-12
2024-12-13,1891896.6140000003,1891896.6140000003,0.0,0.05915501901874466,2010848.3886759374,0.05915501901874466,-0.010307974049325153,2024-12
2024-12-16,1891896.6140000003,1891896.6140000003,0.0,0.05915501901874466,2010848.3886759374,0.05915501901874466,0.0,2024-12
2024-12-17,1891801.8466400004,1595653.8466400004,296148.0,0.05920214706705185,2010848.3886759374,0.05920214706705185,-5.009119383092564e-05,2024-12
2024-12-18,1894069.2030853129,1595653.8466400004,298415.3564453125,0.05807458496039026,2010848.3886759374,0.05807458496039026,0.0011985168792068013,2024-12
2024-12-19,1890178.3339446879,1595653.8466400004,294524.4873046875,0.06000952404507529,2010848.3886759374,0.06000952404507529,-0.0020542381103536567,2024-12
2024-12-20,1889189.3446868754,1595653.8466400004,293535.498046875,0.060501350909488334,2010848.3886759374,0.060501350909488334,-0.0005232253698245204,2024-12
2024-12-23,1890047.5722259379,1595653.8466400004,294393.7255859375,0.06007455217921329,2010848.3886759374,0.06007455217921329,0.00045428349544529567,2024-12
2024-12-24,1892433.2655853129,1595653.8466400004,296779.4189453125,0.058888140825274334,2010848.3886759374,0.058888140825274334,0.0012622398475214958,2024-12
2024-12-25,1890732.2401946879,1595653.8466400004,295078.3935546875,0.05973406506312553,2010848.3886759374,0.05973406506312553,-0.0008988562088602103,2024-12
2024-12-26,1890306.0194915629,1595653.8466400004,294652.1728515625,0.059946025699007005,2010848.3886759374,0.059946025699007005,-0.0002254262629387549,2024-12
2024-12-27,1890533.5829681254,1595653.8466400004,294879.736328125,0.059832857805373646,2010848.3886759374,0.059832857805373646,0.00012038446379381007,2024-12
2024-12-30,1889767.9091400004,1595653.8466400004,294114.0625,0.06021362934063054,2010848.3886759374,0.06021362934063054,-0.0004050040872179972,2024-12
2024-12-31,1889575.0868743754,1595653.8466400004,293921.240234375,0.06030952034201627,2010848.3886759374,0.06030952034201627,-0.00010203489258786558,2024-12
2025-01-02,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,-0.004026129327815875,2025-01
2025-01-03,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-06,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-07,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-08,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-09,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-10,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-13,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-14,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-15,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-16,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-17,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-20,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-21,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-22,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-23,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-24,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-01-27,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-01
2025-02-05,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-06,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-07,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-10,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-11,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-12,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-13,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-14,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-17,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-18,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-19,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-20,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-21,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-24,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-25,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-26,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-27,1881967.4132000003,1881967.4132000003,0.0,0.06409283574123659,2010848.3886759374,0.06409283574123659,0.0,2025-02
2025-02-28,1881874.6983200004,1592140.6983200004,289734.0,0.06413894308603792,2010848.3886759374,0.06413894308603792,-4.9264870023546514e-05,2025-02
2025-03-03,1878929.882890313,1592140.6983200004,286789.1845703125,0.06560340726258707,2010848.3886759374,0.06560340726258707,-0.0015648307681251916,2025-03
2025-03-04,1875010.8162400005,1875010.8162400005,0.0,0.06755236904030365,2010848.3886759374,0.06755236904030365,-0.0020857971795540386,2025-03
2025-03-05,1875010.8162400005,1875010.8162400005,0.0,0.06755236904030365,2010848.3886759374,0.06755236904030365,0.0,2025-03
2025-03-06,1874917.7807200006,1584181.7807200006,290736.0,0.06759863584018964,2010848.3886759374,0.06759863584018964,-4.9618657766759e-05,2025-03
2025-03-07,1877524.4076731256,1584181.7807200006,293342.626953125,0.0663023536501428,2010848.3886759374,0.0663023536501428,0.0013902620050485481,2025-03
2025-03-10,1877890.8383371881,1584181.7807200006,293709.0576171875,0.0661201267522195,2010848.3886759374,0.0661201267522195,0.00019516692436316596,2025-03
2025-03-11,1882862.8354075006,1584181.7807200006,298681.0546875,0.06364754000808094,2010848.3886759374,0.06364754000808094,0.0026476496763332413,2025-03
2025-03-12,1881686.3461496881,1584181.7807200006,297504.5654296875,0.06423261109769558,2010848.3886759374,0.06423261109769558,-0.0006248406605561252,2025-03
2025-03-13,1880758.7094309381,1584181.7807200006,296576.9287109375,0.06469392718894044,2010848.3886759374,0.06469392718894044,-0.0004929815857186437,2025-03
2025-03-14,1898162.5424387506,1584181.7807200006,313980.76171875,0.05603895692573118,2010848.3886759374,0.05603895692573118,0.009253623508715947,2025-03
2025-03-17,2057794.0780318757,1426033.1893600007,631760.888671875,0.0,2057794.0780318757,0.0,0.0840979273503264,2025-03
2025-03-18,2052447.9842818757,1426033.1893600007,626414.794921875,0.002597973143704026,2057794.0780318757,0.002597973143704026,-0.0025979731437040243,2025-03
2025-03-19,2056964.7811568757,1426033.1893600007,630931.591796875,0.00040300284846439045,2057794.0780318757,0.00040300284846439045,0.0022006876225808547,2025-03
2025-03-20,2044733.4823287507,1426033.1893600007,618700.29296875,0.0063468914808115645,2057794.0780318757,0.0063468914808115645,-0.005946285002140783,2025-03
2025-03-21,2033065.3182662507,1426033.1893600007,607032.12890625,0.012017120677728933,2057794.0780318757,0.012017120677728933,-0.005706447399301706,2025-03
2025-03-24,2036633.2870162507,1426033.1893600007,610600.09765625,0.010283240311325853,2057794.0780318757,0.010283240311325853,0.0017549700533197043,2025-03
2025-03-25,2033740.3670943757,1426033.1893600007,607707.177734375,0.01168907578959774,2057794.0780318757,0.01168907578959774,-0.0014204422270408523,2025-03
2025-03-26,2033933.2381881257,1426033.1893600007,607900.048828125,0.011595348678703113,2057794.0780318757,0.011595348678703113,9.483565201873212e-05,2025-03
2025-03-27,2038947.6424850007,1426033.1893600007,612914.453125,0.00915856243735534,2057794.0780318757,0.00915856243735534,0.0024653731020896075,2025-03
2025-03-28,2037485.7284225007,1426033.1893600007,611452.5390625,0.009868990209554106,2057794.0780318757,0.009868990209554106,-0.000716994410272509,2025-03
2025-03-31,2028147.3983443757,1426033.1893600007,602114.208984375,0.014407019635246888,2057794.0780318757,0.014407019635246888,-0.004583261589446885,2025-03
2025-04-01,2026226.4999068757,1426033.1893600007,600193.310546875,0.015340494202992362,2057794.0780318757,0.015340494202992362,-0.0009471197404429255,2025-04
2025-04-02,2023526.4022506257,1426033.1893600007,597493.212890625,0.016652626298752127,2057794.0780318757,0.016652626298752127,-0.001332574446328727,2025-04
2025-04-03,2031186.8514693757,1426033.1893600007,605153.662109375,0.01292997528107759,2057794.0780318757,0.01292997528107759,0.0037856927442261323,2025-04
2025-04-07,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,-0.013740061702932849,2025-04
2025-04-08,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-09,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-10,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-11,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-14,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-15,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-16,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-17,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-18,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-21,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-22,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-23,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-24,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-25,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-28,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-29,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-04-30,2003278.2188000006,2003278.2188000006,0.0,0.026492378325830998,2057794.0780318757,0.026492378325830998,0.0,2025-04
2025-05-06,2003086.6834400008,1404538.6834400008,598548.0,0.02658545632719402,2057794.0780318757,0.02658545632719402,-9.561096317145523e-05,2025-05
2025-05-07,2004338.5369556258,1404538.6834400008,599799.853515625,0.025977109005666927,2057794.0780318757,0.025977109005666927,0.0006249622275333877,2025-05
2025-05-08,2013283.4588306258,1404538.6834400008,608744.775390625,0.02163025915781668,2057794.0780318757,0.02163025915781668,0.004462779969588659,2025-05
2025-05-09,2018294.0545337508,1404538.6834400008,613755.37109375,0.019195323730304293,2057794.0780318757,0.019195323730304293,0.0024887681270848727,2025-05
2025-05-12,2023431.8475025008,1404538.6834400008,618893.1640625,0.016698575866366465,2057794.0780318757,0.016698575866366465,0.002545611704701134,2025-05
2025-05-13,2017954.6014087508,1404538.6834400008,613415.91796875,0.019360283445478837,2057794.0780318757,0.019360283445478837,-0.002706909106185318,2025-05
2025-05-14,2035192.5896900008,1404538.6834400008,630653.90625,0.010983357656219675,2057794.0780318757,0.010983357656219675,0.008542307279468142,2025-05
2025-05-15,2034043.0779712508,1404538.6834400008,629504.39453125,0.01154197123715165,2057794.0780318757,0.01154197123715165,-0.0005648171699196292,2025-05
2025-05-16,2027146.3982837508,1404538.6834400008,622607.71484375,0.014893462895683466,2057794.0780318757,0.014893462895683466,-0.003390626168241595,2025-05
2025-05-19,2013588.1951587508,1404538.6834400008,609049.51171875,0.021482170322603168,2057794.0780318757,0.021482170322603168,-0.006688319667725429,2025-05
2025-05-20,2016295.9588306258,1404538.6834400008,611757.275390625,0.020166312870790123,2057794.0780318757,0.020166312870790123,0.0013447455037653988,2025-05
2025-05-21,2014355.7732837508,1404538.6834400008,609817.08984375,0.02110916014962506,2057794.0780318757,0.02110916014962506,-0.000962252361007665,2025-05
2025-05-22,2013981.6033618758,1404538.6834400008,609442.919921875,0.021290990744760634,2057794.0780318757,0.021290990744760634,-0.00018575165660283943,2025-05
2025-05-23,2011127.2576587508,1404538.6834400008,606588.57421875,0.0226780808008536,2057794.0780318757,0.0226780808008536,-0.0014172650327889391,2025-05
2025-05-26,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,-0.004927202861486624,2025-05
2025-05-27,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-05
2025-05-28,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-05
2025-05-29,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-05
2025-05-30,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-05
2025-06-03,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-04,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-05,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-06,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-09,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-10,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-11,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-12,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-13,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-16,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-17,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
2025-06-18,2001218.025680001,2001218.025680001,0.0,0.02749354415772519,2057794.0780318757,0.02749354415772519,0.0,2025-06
