date,nav,cash,position_value,drawdown,peak,dd,daily_ret,month
2025-12-09,2560072.229171953,1368696.27092,1191375.9582519531,0.006342179622412518,2576412.2987520313,0.006342179622412518,0.005162292309712102,2025-12
2025-12-10,2562656.317306719,1368696.27092,1193960.0463867188,0.00533920034925142,2576412.2987520313,0.00533920034925142,0.0010093809484434946,2025-12
2025-12-11,2538184.308029375,1368696.27092,1169488.037109375,0.014837683681751253,2576412.2987520313,0.014837683681751253,-0.009549469865339999,2025-12
2025-12-12,2524656.317306719,1368696.27092,1155960.0463867188,0.020088392479100565,2576412.2987520313,0.020088392479100565,-0.0053297905435241155,2025-12
2025-12-15,2546848.303390703,1368696.27092,1178152.0324707031,0.011474869676584142,2576412.2987520313,0.011474869676584142,0.008790101817762963,2025-12
2025-12-16,2502540.2894746875,1368696.27092,1133844.0185546875,0.02867243310130372,2576412.2987520313,0.02867243310130372,-0.017397193958127333,2025-12
2025-12-17,2509456.317306719,1368696.27092,1140760.0463867188,0.025988069331040222,2576412.2987520313,0.025988069331040222,0.0027636029921751515,2025-12
2025-12-18,2464616.2477266407,1368696.27092,1095919.9768066406,0.0433921430508396,2576412.2987520313,0.0433921430508396,-0.017868439976752803,2025-12
2025-12-19,2477156.317306719,1368696.27092,1108460.0463867188,0.038524882641411996,2576412.2987520313,0.038524882641411996,0.005088041431052348,2025-12
2025-12-22,2510976.2941133594,1368696.27092,1142280.0231933594,0.025398110648038718,2576412.2987520313,0.025398110648038718,0.013652742287741937,2025-12
2025-12-23,2510140.2894746875,1368696.27092,1141444.0185546875,0.02572259467533389,2576412.2987520313,0.02572259467533389,-0.00033294007618944743,2025-12
2025-12-24,2507632.275558672,1368696.27092,1138936.0046386719,0.026696046757219413,2576412.2987520313,0.026696046757219413,-0.000999152886606347,2025-12
2025-12-25,2544644.238449297,1368696.27092,1175947.9675292969,0.012330348026254285,2576412.2987520313,0.012330348026254285,0.014759725040777383,2025-12
2025-12-26,2592296.27092,1368696.27092,1223600.0,0.0,2592296.27092,0.0,0.01872640259517855,2025-12
2025-12-29,2551408.233810625,1368696.27092,1182711.962890625,0.015772902799749786,2592296.27092,0.015772902799749786,-0.015772902799749744,2025-12
2025-12-30,2554296.27092,1368696.27092,1185600.0,0.0146588182941427,2592296.27092,0.0146588182941427,0.0011319384609265182,2025-12
2025-12-31,2543580.243087969,1368696.27092,1174883.9721679688,0.018792615789530124,2592296.27092,0.018792615789530124,-0.004195295570850743,2025-12
2026-01-05,2517436.2245332813,1368696.27092,1148739.9536132812,0.02887788993352642,2592296.27092,0.02887788993352642,-0.010278432782190539,2026-01
2026-01-06,2507936.2245332813,1368696.27092,1139239.9536132812,0.032542594507062095,2592296.27092,0.032542594507062095,-0.0037736805037678067,2026-01
2026-01-07,2541604.2848360157,1368696.27092,1172908.0139160156,0.01955485823616677,2592296.27092,0.01955485823616677,0.013424607840257119,2026-01
2026-01-08,2530660.266281328,1368696.27092,1161963.9953613281,0.023776605062505993,2592296.27092,0.023776605062505993,-0.004305949049575819,2026-01
2026-01-09,2581276.2941133594,1368696.27092,1212580.0231933594,0.004251048358268733,2592296.27092,0.004251048358268733,0.0200011153241082,2026-01
2026-01-12,2579300.2198946094,1368696.27092,1210603.9489746094,0.005013335540068635,2592296.27092,0.005013335540068635,-0.0007655415358892581,2026-01
2026-01-13,2602404.2848360157,1368696.27092,1233708.0139160156,0.0,2602404.2848360157,0.0,0.008957493495018731,2026-01
2026-01-14,2598908.233810625,1368696.27092,1230211.962890625,0.0013433927409979348,2602404.2848360157,0.0013433927409979348,-0.0013433927409979285,2026-01
2026-01-15,2653096.27092,1368696.27092,1284400.0,0.0,2653096.27092,0.0,0.02085030798872123,2026-01
2026-01-16,2781536.2245332813,1368696.27092,1412839.9536132812,0.0,2781536.2245332813,0.0,0.04841134301121408,2026-01
2026-01-19,2922820.312668047,1368696.27092,1554124.0417480469,0.0,2922820.312668047,0.0,0.05079354598679431,2026-01
2026-01-20,2864528.3265840625,1368696.27092,1495832.0556640625,0.01994374605627861,2922820.312668047,0.01994374605627861,-0.019943746056278577,2026-01
