date,nav,cash,position_value,close,drawdown,peak,dd,daily_ret,month
2025-06-16,2000000.0,2000000.0,0.0,49.139957427978516,0.0,2000000.0,0.0,,2025-06
2025-06-17,2000000.0,2000000.0,0.0,49.26787567138672,0.0,2000000.0,0.0,0.0,2025-06
2025-06-18,2000000.0,2000000.0,0.0,49.43618392944336,0.0,2000000.0,0.0,0.0,2025-06
2025-06-19,1999884.8528,1640049.8528,359835.0,52.09549331665039,0.0,2000000.0,5.7573600000003355e-05,-5.757360000002709e-05,2025-06
2025-06-20,2001924.3515487793,1640049.8528,361874.4987487793,52.445579528808594,0.0,2001924.3515487793,0.0,0.0010198080884125105,2025-06
2025-06-23,2009403.39627229,1640049.8528,369353.54347229004,53.52949905395508,0.0,2009403.39627229,0.0,0.0037359277425865756,2025-06
2025-06-24,2010704.1214462402,1640049.8528,370654.26864624023,53.71800994873047,0.0,2010704.1214462402,0.0,0.0006473190880253998,2025-06
2025-06-25,2028542.3260208252,1640049.8528,388492.4732208252,56.30325698852539,0.0,2028542.3260208252,0.0,0.008871620833877047,2025-06
2025-06-26,2022967.8722854736,1640049.8528,382918.01948547363,55.495365142822266,0.002748009575075701,2028542.3260208252,0.002748009575075701,-0.002748009575075705,2025-06
2025-06-27,2037565.16224,1444079.16224,593486.0,57.56222152709961,0.0,2037565.16224,0.0,0.007215779427102165,2025-06
2025-06-30,2040367.923378916,1444079.16224,596288.761138916,57.892112731933594,0.0,2040367.923378916,0.0,0.0013755442971132847,2025-06
2025-07-01,2033641.5138482763,1444079.16224,589562.3516082764,57.23906326293945,0.0032966650051528424,2040367.923378916,0.0032966650051528424,-0.003296665005152799,2025-07
2025-07-02,2006666.6836023047,1444079.16224,562587.5213623047,54.620147705078125,0.01651723661720822,2040367.923378916,0.01651723661720822,-0.013264299564246684,2025-07
2025-07-03,2008053.5907983496,1444079.16224,563974.4285583496,54.754798889160156,0.01583750274168828,2040367.923378916,0.01583750274168828,0.0006911497596377991,2025-07
2025-07-04,2008538.9965295508,1444079.16224,564459.8342895508,54.80192565917969,0.015599601662358763,2040367.923378916,0.015599601662358763,0.00024172947048106685,2025-07
2025-07-07,2009163.1008386328,1444079.16224,565083.9385986328,54.862518310546875,0.01529372334407561,2040367.923378916,0.01529372334407561,0.0003107255125045505,2025-07
2025-07-08,2008400.29795167,1444079.16224,564321.1357116699,54.78845977783203,0.015667578901312398,2040367.923378916,0.015667578901312398,-0.00037966200287298246,2025-07
2025-07-09,2000633.8062524511,1444079.16224,556554.6440124512,54.03443145751953,0.01947399617058469,2040367.923378916,0.01947399617058469,-0.0038670038573185295,2025-07
2025-07-10,2000980.5134057715,1444079.16224,556901.3511657715,54.068092346191406,0.019304072330208803,2040367.923378916,0.019304072330208803,0.0001732986577738238,2025-07
2025-07-11,1998830.8819055273,1444079.16224,554751.7196655273,53.85939025878906,0.020357623248949127,2040367.923378916,0.020357623248949127,-0.0010742890727033494,2025-07
2025-07-14,1999454.9862146094,1444079.16224,555375.8239746094,53.91998291015625,0.020051744930665975,2040367.923378916,0.020051744930665975,0.00031223467414465134,2025-07
2025-07-15,1989192.0379876806,1444079.16224,545112.8757476807,52.923580169677734,0.02508169473007908,2040367.923378916,0.02508169473007908,-0.005132872856697168,2025-07
2025-07-16,1988013.2179498388,1444079.16224,543934.0557098389,52.80913162231445,0.025659443490160364,2040367.923378916,0.025659443490160364,-0.0005926124855367698,2025-07
2025-07-17,1988914.6801233008,1444079.16224,544835.5178833008,52.89665222167969,0.025217629950978145,2040367.923378916,0.025217629950978145,0.00045344878259490073,2025-07
2025-07-18,1992589.9173974707,1444079.16224,548510.7551574707,53.25347137451172,0.02341636791776425,2040367.923378916,0.02341636791776425,0.0018478607005616432,2025-07
2025-07-21,1991133.7002038672,1444079.16224,547054.5379638672,53.112091064453125,0.024130071155752802,2040367.923378916,0.024130071155752802,-0.0007308163013820534,2025-07
2025-07-22,2012768.9888238623,1444079.16224,568689.8265838623,55.21260452270508,0.013526449930338531,2040367.923378916,0.013526449930338531,0.010865814092634762,2025-07
2025-07-23,2003684.939217539,1444079.16224,559605.7769775391,54.330657958984375,0.017978612455653947,2040367.923378916,0.017978612455653947,-0.004513210237619636,2025-07
2025-07-24,2019564.7083520605,1444079.16224,575485.5461120605,55.87238311767578,0.010195815562717073,2040367.923378916,0.010195815562717073,0.007925282475159445,2025-07
2025-07-25,2025181.5292596533,1444079.16224,581102.3670196533,56.41770553588867,0.007442968469193306,2040367.923378916,0.007442968469193306,0.0027812037338363904,2025-07
2025-07-28,2005141.1564111426,1444079.16224,561061.9941711426,54.47203826904297,0.01726490921766539,2040367.923378916,0.01726490921766539,-0.009895593337668318,2025-07
2025-07-29,2006741.4158105566,1444079.16224,562662.2535705566,54.627403259277344,0.01648060978760771,2040367.923378916,0.01648060978760771,0.000798078177338013,2025-07
2025-07-30,1998121.4760064795,1444079.16224,554042.3137664795,53.7905158996582,0.020705308532039175,2040367.923378916,0.020705308532039175,-0.0042954910563778315,2025-07
2025-07-31,2000206.9446801855,1444079.16224,556127.7824401855,53.99298858642578,0.019683204307692985,2040367.923378916,0.019683204307692985,0.0010437146583670565,2025-07
2025-08-01,1992004.043602915,1444079.16224,547924.881362915,53.196590423583984,0.0237035091670667,2040367.923378916,0.0237035091670667,-0.004101026195857949,2025-08
2025-08-04,2001249.6593713476,1444079.16224,557170.4971313477,54.09422302246094,0.01917216182402399,2040367.923378916,0.01917216182402399,0.004641363956124467,2025-08
2025-08-05,2001527.7244806006,1444079.16224,557448.5622406006,54.121219635009766,0.019035879976977286,2040367.923378916,0.019035879976977286,0.00013894573720518721,2025-08
2025-08-06,2007992.6891565039,1444079.16224,563913.5269165039,54.74888610839844,0.01586735110440163,2040367.923378916,0.01586735110440163,0.003230015051418178,2025-08
2025-08-07,2016960.2398156836,1444079.16224,572881.0775756836,55.61952209472656,0.011472285608405632,2040367.923378916,0.011472285608405632,0.004465927942669312,2025-08
2025-08-08,2016960.2398156836,1444079.16224,572881.0775756836,55.61952209472656,0.011472285608405632,2040367.923378916,0.011472285608405632,0.0,2025-08
