date,nav,cash,position_value,close,drawdown,peak,dd,daily_ret,month
2025-06-16,2000000.0,2000000.0,0.0,79.42555236816406,0.0,2000000.0,0.0,,2025-06
2025-06-17,2000000.0,2000000.0,0.0,79.63525390625,0.0,2000000.0,0.0,0.0,2025-06
2025-06-18,2000000.0,2000000.0,0.0,80.4341049194336,0.0,2000000.0,0.0,0.0,2025-06
2025-06-19,2000000.0,2000000.0,0.0,81.18302154541016,0.0,2000000.0,0.0,0.0,2025-06
2025-06-20,2000000.0,2000000.0,0.0,81.45262908935547,0.0,2000000.0,0.0,0.0,2025-06
2025-06-23,2000000.0,2000000.0,0.0,77.89775848388672,0.0,2000000.0,0.0,0.0,2025-06
2025-06-24,2000000.0,2000000.0,0.0,78.93626403808594,0.0,2000000.0,0.0,0.0,2025-06
2025-06-25,2000000.0,2000000.0,0.0,80.66376495361328,0.0,2000000.0,0.0,0.0,2025-06
2025-06-26,2000000.0,2000000.0,0.0,79.6851806640625,0.0,2000000.0,0.0,0.0,2025-06
2025-06-27,2000000.0,2000000.0,0.0,80.03467559814453,0.0,2000000.0,0.0,0.0,2025-06
2025-06-30,2000000.0,2000000.0,0.0,81.88201141357422,0.0,2000000.0,0.0,0.0,2025-06
2025-07-01,2000000.0,2000000.0,0.0,81.88201141357422,0.0,2000000.0,0.0,0.0,2025-07
2025-07-02,2000000.0,2000000.0,0.0,80.14451599121094,0.0,2000000.0,0.0,0.0,2025-07
2025-07-03,2000000.0,2000000.0,0.0,82.18158721923828,0.0,2000000.0,0.0,0.0,2025-07
2025-07-04,2000000.0,2000000.0,0.0,81.5025634765625,0.0,2000000.0,0.0,0.0,2025-07
2025-07-07,2000000.0,2000000.0,0.0,80.14451599121094,0.0,2000000.0,0.0,0.0,2025-07
2025-07-08,2000000.0,2000000.0,0.0,82.78072357177734,0.0,2000000.0,0.0,0.0,2025-07
2025-07-09,2000000.0,2000000.0,0.0,80.88345336914062,0.0,2000000.0,0.0,0.0,2025-07
2025-07-10,2000000.0,2000000.0,0.0,80.7037124633789,0.0,2000000.0,0.0,0.0,2025-07
2025-07-11,2000000.0,2000000.0,0.0,82.91053009033203,0.0,2000000.0,0.0,0.0,2025-07
2025-07-14,2000000.0,2000000.0,0.0,82.59098815917969,0.0,2000000.0,0.0,0.0,2025-07
2025-07-15,1999809.0176,1402989.0176,596820.0,85.1772689819336,0.0,2000000.0,9.549120000004769e-05,-9.549120000007516e-05,2025-07
2025-07-16,1996853.290671289,1402989.0176,593864.2730712891,84.83775329589844,0.0015733546643555165,2000000.0,0.0015733546643555165,-0.0014780046007883962,2025-07
