date,open,close,high,low,volume
2024-01-02,39.28,38.34,39.37,37.88,1368400.0
2024-01-03,38.12,37.12,38.22,37.0,1824700.0
2024-01-04,37.17,36.69,37.34,36.69,1038500.0
2024-01-05,36.58,36.05,37.46,35.93,1392400.0
2024-01-08,36.08,35.71,36.32,35.5,897200.0
2024-01-09,35.58,34.77,36.15,34.58,1866400.0
2024-01-10,34.5,34.48,35.0,34.17,870800.0
2024-01-11,34.31,35.37,35.58,34.31,1417200.0
2024-01-12,35.18,34.33,35.33,34.32,1133400.0
2024-01-15,34.38,34.35,34.69,34.04,1020200.0
2024-01-16,34.22,33.52,34.35,33.15,2219300.0
2024-01-17,33.48,32.42,33.62,32.42,893100.0
2024-01-18,32.1,32.48,32.89,31.53,1630700.0
2024-01-19,32.92,32.58,34.1,32.5,1667200.0
2024-01-22,32.65,30.85,33.49,30.7,1984600.0
2024-01-23,31.11,30.55,31.11,30.19,1546300.0
2024-01-24,30.85,30.27,31.12,29.19,1439600.0
2024-01-25,30.25,31.46,31.55,29.79,1235500.0
2024-01-26,31.39,30.34,31.65,30.25,1252000.0
2024-01-29,30.51,29.14,30.85,29.1,995600.0
2024-01-30,28.86,27.69,29.28,27.65,1336000.0
2024-01-31,27.5,26.12,28.23,26.12,1355700.0
2024-02-01,26.04,26.28,26.94,25.15,1532200.0
2024-02-02,26.19,24.84,26.5,23.85,1557900.0
2024-02-05,24.25,22.28,24.5,21.65,2668700.0
2024-02-06,21.88,24.65,24.65,20.95,3408800.0
2024-02-07,24.65,25.47,28.35,24.23,3803700.0
2024-02-08,25.31,28.02,28.64,24.51,4145100.0
2024-02-19,28.85,29.85,30.25,28.55,3923300.0
2024-02-20,29.48,30.27,30.5,28.77,2872800.0
2024-02-21,29.67,28.95,29.84,28.92,2765200.0
2024-02-22,29.19,30.18,30.7,29.18,2807300.0
2024-02-23,30.12,30.5,31.25,29.99,2930100.0
2024-02-26,31.73,32.08,32.95,30.88,3716200.0
2024-02-27,32.12,33.35,33.72,31.82,3534800.0
2024-02-28,32.85,30.75,34.04,30.73,3683300.0
2024-02-29,30.88,32.62,32.72,30.67,2982000.0
2024-03-01,32.87,33.85,34.22,32.58,2788000.0
2024-03-04,34.79,36.36,37.34,34.25,4784100.0
2024-03-05,36.14,34.46,38.18,34.12,5302200.0
2024-03-06,34.47,34.05,34.87,33.02,3526000.0
2024-03-07,34.56,33.85,35.81,33.11,3454000.0
2024-03-08,34.17,37.19,37.19,34.12,5643000.0
2024-03-11,36.05,36.34,36.45,35.08,5130400.0
2024-03-12,35.81,35.42,37.33,34.65,4068500.0
2024-03-13,36.04,35.84,36.76,35.35,3972500.0
2024-03-14,35.27,34.54,35.27,33.92,3247800.0
2024-03-15,34.12,34.65,34.85,33.5,2478700.0
2024-03-18,34.59,35.72,35.79,34.51,3243900.0
2024-03-19,35.65,35.08,36.01,34.93,2781800.0
2024-03-20,35.12,35.52,37.03,34.58,5170900.0
2024-03-21,37.18,35.17,37.87,35.14,6763500.0
2024-03-22,35.18,33.52,36.4,33.46,6422000.0
2024-03-25,33.14,32.14,33.85,31.91,4486900.0
2024-03-26,32.35,31.76,33.25,31.28,3256100.0
2024-03-27,31.55,29.73,31.84,29.58,3391800.0
2024-03-28,29.56,30.86,31.49,29.55,3405300.0
2024-03-29,30.88,31.95,32.42,29.93,3139700.0
2024-04-01,31.87,32.12,32.81,31.56,2518000.0
2024-04-02,32.07,31.32,32.42,30.91,2196800.0
2024-04-03,31.27,30.65,31.79,30.04,2137300.0
2024-04-08,30.48,29.62,30.48,29.58,2178800.0
2024-04-09,29.58,30.27,30.31,29.28,1503600.0
2024-04-10,30.27,29.04,30.27,28.86,1618500.0
2024-04-11,29.04,30.9,32.02,29.04,4933000.0
2024-04-12,31.03,31.25,31.68,30.57,2595500.0
2024-04-15,31.16,29.75,31.72,29.31,3148000.0
2024-04-16,29.42,27.57,29.8,27.35,2922800.0
2024-04-17,27.92,30.69,30.72,27.92,3097900.0
2024-04-18,30.57,31.25,32.31,29.85,3155200.0
2024-04-19,31.12,30.72,31.25,29.98,1931000.0
2024-04-22,30.27,30.57,30.7,28.9,1906000.0
2024-04-23,30.8,31.04,31.42,30.62,1434700.0
2024-04-24,31.04,32.04,32.16,30.85,2250000.0
2024-04-25,32.55,33.46,34.5,32.55,4415100.0
2024-04-26,34.65,35.73,36.27,33.85,5003600.0
2024-04-29,35.68,35.79,36.81,35.57,3363100.0
2024-04-30,35.79,35.56,36.35,35.04,2046300.0
2024-05-06,36.03,36.42,36.81,35.01,2403700.0
2024-05-07,36.13,36.42,37.58,36.1,3000400.0
2024-05-08,36.52,35.93,36.99,35.74,1905700.0
2024-05-09,36.02,36.02,36.42,35.42,1694000.0
2024-05-10,36.04,33.84,36.1,33.77,3014900.0
