date,open,close,high,low,volume
2025-12-31,249.61,220.33,276.76,218.9,10826200.0
2026-01-05,232.45,248.89,263.11,229.64,5602200.0
2026-01-06,242.47,232.61,242.73,224.62,4248200.0
2026-01-07,244.26,245.33,261.47,238.19,4409000.0
2026-01-08,242.47,230.33,245.33,229.25,2668800.0
2026-01-09,221.76,226.76,235.56,214.53,2957600.0
2026-01-12,219.61,221.03,231.76,214.54,2829200.0
2026-01-13,217.47,220.97,227.46,213.9,2343600.0
2026-01-14,223.26,231.79,240.04,219.63,2811600.0
2026-01-15,224.61,236.76,242.97,221.04,2813300.0
2026-01-16,245.26,238.99,254.54,238.92,3195200.0
2026-01-19,231.04,223.49,236.76,221.67,2259000.0
2026-01-20,222.47,218.31,224.54,216.04,1236300.0
2026-01-21,216.24,231.76,235.26,216.04,2173500.0
2026-01-22,233.9,238.9,238.9,226.11,1855100.0
2026-01-23,236.03,225.32,237.4,225.11,1730400.0
2026-01-26,225.69,225.79,232.15,223.91,989200.0
2026-01-27,228.19,232.31,241.04,226.16,2109400.0
2026-01-28,247.47,239.97,248.9,233.94,2288500.0
2026-01-29,231.76,236.19,247.09,231.4,1685500.0
2026-01-30,232.12,258.8,276.04,232.12,3351400.0
2026-02-02,254.61,246.76,275.33,246.76,2314000.0
2026-02-03,256.04,273.9,285.31,255.96,2624600.0
2026-02-04,270.33,262.54,277.28,256.05,2170800.0
2026-02-05,257.04,249.99,259.52,245.36,1481100.0
2026-02-06,248.02,254.61,263.88,243.9,1754400.0
2026-02-09,263.9,290.33,309.14,263.19,3030400.0
2026-02-10,289.61,300.33,304.09,281.76,1749400.0
2026-02-11,293.61,284.66,300.46,283.19,1216300.0
2026-02-12,289.58,295.31,310.96,287.47,1504000.0
2026-02-13,285.33,277.48,289.74,276.76,1230700.0
2026-02-24,290.3,277.58,293.6,276.76,1523300.0
2026-02-25,278.19,267.89,282.46,263.9,1490300.0
2026-02-26,271.86,268.02,271.96,264.49,1372700.0
2026-02-27,260.32,270.11,270.33,258.19,1004300.0
2026-03-02,263.91,272.4,285.24,263.91,1560600.0
2026-03-03,285.4,253.19,291.04,253.19,2126400.0
2026-03-04,246.19,255.9,258.89,246.19,1055700.0
2026-03-05,261.04,253.91,267.83,249.99,1362700.0
2026-03-06,249.61,250.9,256.46,243.96,1101500.0
2026-03-09,239.04,234.58,241.04,225.9,1403400.0
2026-03-10,240.96,274.61,275.11,240.33,2508900.0
2026-03-11,269.61,275.33,278.17,264.11,1196500.0
2026-03-12,269.61,279.26,283.08,263.34,1195300.0
2026-03-13,271.06,273.9,278.17,266.76,947900.0
2026-03-16,271.76,263.69,272.82,260.33,670600.0
2026-03-17,260.33,240.47,260.33,239.24,1444200.0
2026-03-18,243.19,249.45,250.65,241.04,922300.0
2026-03-19,242.46,244.26,253.79,241.76,876100.0
2026-03-20,253.98,248.18,263.89,248.18,1524500.0
2026-03-23,234.61,236.76,244.6,231.76,1037700.0
2026-03-24,243.19,246.04,246.04,236.48,1097600.0
2026-03-25,256.76,248.9,260.33,246.83,1369700.0
2026-03-26,242.8,241.41,250.8,241.04,930300.0
2026-03-27,232.47,243.88,249.12,232.47,930500.0
2026-03-30,239.61,246.79,251.38,238.19,671300.0
2026-03-31,241.82,229.62,244.61,228.52,1205700.0
2026-04-01,238.83,240.33,240.96,234.53,918700.0
2026-04-02,236.76,232.78,242.43,231.83,745700.0
2026-04-03,237.57,242.9,252.15,237.53,1430700.0
2026-04-07,239.98,240.69,249.52,239.97,872800.0
2026-04-08,251.76,265.33,267.44,246.76,2230900.0
2026-04-09,258.19,270.33,274.57,257.13,1714400.0
2026-04-10,276.03,283.9,293.86,271.21,2424400.0
2026-04-13,278.27,316.04,320.19,275.41,2587600.0
2026-04-14,313.97,312.54,332.9,310.33,2229200.0
2026-04-15,312.9,314.76,331.76,304.81,1374200.0
2026-04-16,313.9,317.86,317.86,304.98,801400.0
2026-04-17,328.19,371.04,396.76,326.04,2247200.0
2026-04-20,361.74,383.19,384.59,346.44,1902800.0
2026-04-21,369.61,394.62,413.81,367.47,1475200.0
2026-04-22,396.03,445.82,453.9,389.63,1794400.0
2026-04-23,441.14,421.04,451.04,408.19,1564400.0
2026-04-24,411.76,381.76,416.65,376.39,1641200.0
2026-04-27,392.45,398.17,408.34,383.9,1175600.0
2026-04-28,394.61,382.59,409.61,382.47,852900.0
2026-04-29,371.76,407.13,420.33,371.07,1195900.0
2026-04-30,400.4,393.2,412.47,387.13,997300.0
2026-05-06,399.69,388.59,403.19,385.33,881000.0
2026-05-07,406.76,441.81,456.67,406.76,1648300.0
2026-05-08,421.76,440.16,448.19,414.62,1118000.0
2026-05-11,449.61,425.46,453.07,422.71,1409800.0
2026-05-12,436.04,417.83,447.46,408.74,1175700.0
2026-05-13,403.19,426.42,432.46,402.17,1152100.0
2026-05-14,429.61,414.61,451.04,414.61,1382200.0
2026-05-15,413.19,385.33,424.65,379.76,1443600.0
2026-05-18,378.19,400.33,411.75,376.16,1017600.0
2026-05-19,393.19,395.32,405.65,371.84,992300.0
2026-05-20,393.18,375.33,396.68,373.21,1032700.0
2026-05-21,374.61,331.04,382.47,329.61,1661600.0
2026-05-22,342.3,357.74,365.89,335.33,1259700.0
2026-05-25,371.04,409.6,413.9,366.77,1864700.0
2026-05-26,409.6,417.61,428.15,396.6,1448400.0
2026-05-27,417.47,393.58,418.79,382.47,1066400.0
2026-05-28,392.47,404.83,420.33,391.04,972400.0
2026-05-29,413.9,410.97,435.6,386.22,1422000.0
2026-06-01,406.54,353.9,406.54,342.47,1628900.0
2026-06-02,356.78,385.29,385.31,356.78,1223600.0
2026-06-03,423.19,401.76,431.4,385.33,2131200.0
2026-06-04,383.9,380.34,392.61,373.9,1156800.0
2026-06-05,378.19,363.91,394.61,360.33,1364700.0
2026-06-08,335.33,371.04,382.94,334.06,1262600.0
2026-06-09,378.19,384.49,392.47,367.51,1311900.0
2026-06-10,369.61,348.13,373.88,345.33,1602300.0
2026-06-11,349.54,344.16,356.74,335.67,991700.0
2026-06-12,358.19,337.11,360.31,334.53,1025900.0
2026-06-15,346.76,396.44,404.61,346.76,2239500.0
2026-06-16,399.61,424.97,447.56,398.9,2287900.0
2026-06-17,413.9,441.67,442.47,410.33,1449500.0
2026-06-18,431.76,461.75,474.97,429.62,1053800.0
2026-06-22,499.61,518.54,546.04,498.19,1217200.0
2026-06-23,521.04,486.04,521.78,475.94,844700.0
2026-06-24,478.19,483.26,499.26,471.06,744700.0
2026-06-25,481.74,457.46,483.26,443.9,1254800.0
2026-06-26,449.61,408.58,451.05,401.09,1511800.0
2026-06-29,413.19,412.28,424.61,389.61,1050300.0
2026-06-30,417.46,449.69,451.67,411.85,1269700.0
2026-07-01,455.03,423.19,455.33,416.91,844700.0
2026-07-02,399.61,381.94,404.61,371.04,1098000.0
2026-07-03,376.59,384.61,408.89,371.04,992400.0
2026-07-06,394.0,378.96,394.88,362.0,1105300.0
2026-07-07,375.42,371.2,385.0,353.0,1040800.0
2026-07-08,379.0,383.78,389.6,362.01,1116700.0
2026-07-09,385.0,416.13,416.96,371.99,1496800.0
2026-07-10,420.0,379.78,427.6,379.78,1422800.0
2026-07-13,362.08,353.02,377.79,353.0,1015600.0
2026-07-14,353.02,381.0,388.0,350.06,1124500.0
2026-07-15,382.0,368.0,384.78,364.02,669900.0
2026-07-16,351.0,355.52,367.98,350.0,607700.0
2026-07-17,348.0,305.8,350.0,305.09,1256900.0
2026-07-20,317.91,288.93,325.0,280.9,1137100.0
2026-07-21,289.99,319.91,319.99,278.0,14963.0
2026-07-22,310.0,299.99,328.0,299.99,11285.0
2026-07-23,306.0,289.45,312.98,287.0,7771.0
2026-07-24,285.74,284.52,295.8,280.11,7663.0
