date,open,high,low,close,volume
2024-01-02,17.91,17.92,17.38,17.39,21897700.0
2024-01-03,17.39,17.39,16.46,16.61,38810700.0
2024-01-04,16.55,16.56,16.17,16.28,22826400.0
2024-01-05,16.25,16.72,15.91,16.0,28684000.0
2024-01-08,15.93,16.03,15.38,15.41,24103800.0
2024-01-09,15.43,15.63,15.29,15.33,20804500.0
2024-01-10,15.27,15.63,14.93,15.43,23138400.0
2024-01-11,15.41,15.71,15.28,15.62,19222600.0
2024-01-12,15.51,15.64,15.39,15.4,15169300.0
2024-01-15,15.32,15.54,15.2,15.26,14670300.0
2024-01-16,15.27,15.37,14.89,15.11,20718400.0
2024-01-17,15.08,15.13,14.57,14.57,19841400.0
2024-01-18,14.56,14.83,14.24,14.82,21804500.0
2024-01-19,14.75,15.08,14.69,14.8,19562100.0
2024-01-22,14.8,14.85,13.88,13.97,21095900.0
2024-01-23,13.98,14.32,13.81,14.17,17608600.0
2024-01-24,14.26,14.4,13.7,14.24,19380700.0
2024-01-25,14.22,14.58,14.01,14.58,24799800.0
2024-01-26,14.52,14.64,14.13,14.19,22125700.0
2024-01-29,14.28,14.35,13.26,13.29,39939700.0
2024-01-30,13.21,13.4,12.88,12.93,27190800.0
2024-01-31,12.92,12.96,12.15,12.18,43679700.0
2024-02-01,12.18,12.45,11.99,12.37,33878100.0
2024-02-02,12.37,12.53,11.33,11.83,38296400.0
2024-02-05,11.76,11.83,10.69,11.25,45454000.0
2024-02-06,11.14,12.41,11.0,12.41,43048500.0
2024-02-07,12.64,13.68,12.42,13.67,59276900.0
2024-02-08,13.83,14.29,13.3,13.45,61598000.0
2024-02-19,13.74,13.77,13.43,13.69,41971600.0
2024-02-20,13.61,13.61,13.14,13.44,31832200.0
2024-02-21,13.31,13.93,13.21,13.54,40391100.0
2024-02-22,13.48,13.91,13.43,13.89,30607600.0
2024-02-23,13.95,14.0,13.7,13.98,31608800.0
2024-02-26,13.97,14.26,13.85,13.99,30762000.0
2024-02-27,14.0,14.82,13.88,14.8,44555600.0
2024-02-28,14.76,15.16,14.03,14.04,52378700.0
2024-02-29,13.85,14.67,13.85,14.65,37562400.0
2024-03-01,14.72,15.11,14.65,14.89,41929100.0
2024-03-04,14.9,14.95,14.53,14.76,38998400.0
2024-03-05,14.56,14.65,14.29,14.43,40556800.0
2024-03-06,14.34,14.59,14.01,14.34,39882500.0
2024-03-07,14.32,14.52,13.93,13.93,32340100.0
2024-03-08,13.95,14.58,13.93,14.55,44941600.0
2024-03-11,14.42,14.8,14.14,14.79,37274700.0
2024-03-12,14.9,15.0,14.68,14.82,33641300.0
2024-03-13,14.98,15.9,14.98,15.49,87671000.0
2024-03-14,15.29,15.36,14.76,14.87,74671600.0
2024-03-15,14.93,15.23,14.62,15.15,45436500.0
2024-03-18,15.23,15.92,15.07,15.87,65385500.0
2024-03-19,15.88,16.82,15.83,16.23,85170100.0
2024-03-20,16.17,16.28,15.85,16.08,45391400.0
2024-03-21,16.07,16.24,15.59,15.61,43441200.0
2024-03-22,15.68,15.75,15.2,15.38,41718200.0
2024-03-25,15.27,15.41,14.58,14.6,52341100.0
2024-03-26,14.6,14.78,14.24,14.48,38598700.0
2024-03-27,14.39,14.46,13.69,13.69,43870300.0
2024-03-28,13.79,14.36,13.72,14.16,37272300.0
2024-03-29,14.17,14.28,14.0,14.27,23852600.0
2024-04-01,14.37,14.81,14.34,14.8,26476200.0
2024-04-02,14.78,14.83,14.51,14.83,30167400.0
2024-04-03,14.73,14.94,14.55,14.57,34214500.0
2024-04-08,14.57,14.57,13.91,13.95,33565000.0
2024-04-09,14.03,14.16,13.9,14.16,16615800.0
2024-04-10,14.09,14.11,13.46,13.61,29212200.0
2024-04-11,13.49,13.73,13.26,13.32,38155800.0
2024-04-12,13.4,13.75,13.37,13.43,28414700.0
2024-04-15,13.48,13.6,13.13,13.4,29546000.0
2024-04-16,13.32,13.39,12.89,12.9,27518000.0
2024-04-17,13.09,13.46,13.05,13.46,27419700.0
2024-04-18,13.7,14.31,13.59,13.92,48965500.0
2024-04-19,13.88,14.0,13.68,13.88,30265500.0
