date,open,close,high,low,volume
2024-01-02,37.97,36.5,37.97,36.5,5651300.0
2024-01-03,36.34,36.86,36.89,35.8,4245600.0
2024-01-04,36.7,37.11,37.43,36.55,4076900.0
2024-01-05,37.11,36.18,38.5,36.0,6570100.0
2024-01-08,35.99,34.14,36.45,34.14,8401600.0
2024-01-09,34.5,34.35,35.5,34.2,5754500.0
2024-01-10,34.49,33.93,34.77,33.62,4587900.0
2024-01-11,33.81,34.7,35.5,33.81,5683700.0
2024-01-12,34.69,34.2,35.27,34.1,5249800.0
2024-01-15,34.2,33.65,35.13,33.6,5736600.0
2024-01-16,33.61,34.0,34.59,33.36,5818900.0
2024-01-17,33.97,31.94,34.2,31.94,9879400.0
2024-01-18,31.74,32.17,32.28,31.18,8345000.0
2024-01-19,32.21,31.22,32.9,31.21,7049200.0
2024-01-22,31.38,28.83,31.78,28.38,13199000.0
2024-01-23,28.71,29.57,29.95,28.21,9248000.0
2024-01-24,29.63,29.3,29.73,28.13,8286900.0
2024-01-25,29.38,29.69,30.01,28.94,12392500.0
2024-01-26,29.43,27.58,29.62,27.28,19099300.0
2024-01-29,27.75,26.3,28.18,26.2,14534800.0
2024-01-30,26.14,24.89,26.59,24.8,15559400.0
2024-01-31,25.1,23.7,25.7,23.66,16234700.0
2024-02-01,23.86,23.55,24.2,23.01,12812400.0
2024-02-02,23.57,22.29,23.76,21.22,15033400.0
2024-02-05,22.1,20.49,22.2,19.58,19678700.0
2024-02-06,20.34,22.55,22.7,20.1,17672300.0
2024-02-07,22.58,24.05,24.2,22.38,19561900.0
2024-02-08,24.35,25.6,27.12,24.06,19886800.0
2024-02-19,26.58,25.75,26.58,24.9,16409600.0
2024-02-20,25.3,25.45,25.66,24.79,13566600.0
2024-02-21,25.16,25.46,26.2,24.94,12689300.0
2024-02-22,25.23,26.26,26.5,25.23,14346500.0
2024-02-23,26.41,26.5,26.57,25.7,13993300.0
2024-02-26,26.8,27.74,28.66,26.76,20404900.0
2024-02-27,27.56,28.9,29.17,26.87,23041400.0
2024-02-28,28.8,26.76,29.44,26.73,18543800.0
2024-02-29,26.6,28.69,29.17,26.5,21815600.0
2024-03-01,28.76,29.17,29.74,28.5,17972400.0
2024-03-04,28.94,29.59,29.85,28.61,16512800.0
2024-03-05,29.05,28.34,29.46,28.01,17178800.0
2024-03-06,28.0,27.91,28.44,27.28,10171700.0
2024-03-07,28.3,27.7,28.99,27.7,10372900.0
2024-03-08,27.54,30.64,30.97,27.47,26508100.0
2024-03-11,29.7,29.98,30.02,28.79,22481600.0
2024-03-12,29.81,29.84,30.44,29.39,13910800.0
2024-03-13,30.1,30.26,30.83,29.58,18902700.0
2024-03-14,29.86,29.29,30.15,28.89,12744100.0
2024-03-15,29.31,29.56,29.67,28.79,9248800.0
2024-03-18,29.59,30.5,30.56,29.41,14068900.0
2024-03-19,30.45,31.64,32.87,30.26,25354900.0
2024-03-20,31.81,33.29,33.88,31.76,22946600.0
2024-03-21,33.7,33.1,33.98,32.62,16400300.0
2024-03-22,32.97,34.2,34.64,32.97,22560100.0
2024-03-25,35.38,32.8,35.53,32.7,20474700.0
2024-03-26,32.5,31.93,33.3,31.23,18604800.0
2024-03-27,31.56,30.3,31.95,30.28,11627100.0
2024-03-28,30.2,31.15,31.46,30.2,13911000.0
2024-03-29,30.85,33.3,33.56,30.68,27940300.0
2024-04-01,33.47,32.86,33.57,32.4,16444000.0
2024-04-02,32.64,31.78,32.8,31.52,13886000.0
2024-04-03,31.56,31.38,32.09,30.47,12005500.0
2024-04-08,30.98,30.6,31.55,30.58,8364000.0
2024-04-09,30.75,32.05,32.5,30.75,15605300.0
2024-04-10,31.31,29.0,31.67,28.41,23480900.0
2024-04-11,28.69,27.9,29.52,27.82,17599700.0
2024-04-12,27.9,27.49,28.5,27.4,13493600.0
2024-04-15,27.48,27.63,28.54,27.29,10613800.0
2024-04-16,27.2,26.1,27.63,25.9,14322600.0
2024-04-17,26.3,26.83,27.1,26.21,14889600.0
2024-04-18,26.4,26.84,27.47,25.77,11987400.0
2024-04-19,26.61,25.38,26.61,25.32,13111900.0
2024-04-22,25.05,25.57,25.87,24.62,9511500.0
2024-04-23,25.88,26.18,26.37,25.53,9627000.0
2024-04-24,26.42,27.87,28.1,26.36,14819600.0
2024-04-25,27.66,28.5,29.14,27.49,12719500.0
2024-04-26,28.4,28.99,29.35,28.38,12115200.0
2024-04-29,28.99,29.72,29.9,28.9,12488500.0
2024-04-30,29.78,29.05,29.88,28.88,8419000.0
2024-05-06,29.55,28.77,29.68,28.72,9153100.0
2024-05-07,28.77,28.96,29.58,28.5,7483300.0
2024-05-08,28.89,28.7,29.14,28.2,8587200.0
2024-05-09,28.68,29.98,30.3,28.52,15507100.0
2024-05-10,29.98,27.87,30.26,27.8,19172700.0
2024-05-13,27.46,27.06,28.34,26.7,13973000.0
2024-05-14,27.28,27.06,27.78,26.85,9022600.0
2024-05-15,27.0,26.99,27.85,26.56,9043900.0
2024-05-16,27.25,28.05,28.59,26.7,17951100.0
2024-05-17,28.4,30.85,31.14,28.26,36868500.0
2024-05-20,30.7,29.95,30.9,29.48,20819000.0
2024-05-21,29.72,29.97,30.35,29.56,13138200.0
2024-05-22,30.03,30.17,30.36,29.7,9992200.0
2024-05-23,30.25,28.95,30.29,28.88,12679200.0
2024-05-24,28.59,28.16,29.0,28.16,11273900.0
2024-05-27,28.18,29.14,29.38,27.21,17087600.0
2024-05-28,28.9,28.96,30.21,28.33,18493200.0
2024-05-29,28.69,28.43,29.35,28.16,11277500.0
2024-05-30,28.11,28.89,29.35,27.84,11315500.0
2024-05-31,28.74,28.1,29.28,28.05,20162600.0
2024-06-03,28.18,28.26,29.18,27.92,14622400.0
2024-06-04,28.11,28.65,29.0,27.48,15199600.0
