date,open,close,high,low,volume
2024-01-02,31.55,30.29,31.55,30.14,1515500.0
2024-01-03,30.22,30.09,30.55,29.46,1259400.0
2024-01-04,30.09,29.94,30.62,29.71,960900.0
2024-01-05,29.66,29.64,30.35,29.32,1069100.0
2024-01-08,29.64,28.35,29.64,28.31,1097900.0
2024-01-09,28.55,28.78,29.44,28.43,971700.0
2024-01-10,28.77,28.37,29.18,27.95,700200.0
2024-01-11,28.37,29.32,29.68,28.3,1113500.0
2024-01-12,29.25,28.41,29.25,28.38,955800.0
2024-01-15,28.4,28.3,28.87,27.95,836800.0
2024-01-16,28.67,28.12,28.67,27.53,878500.0
2024-01-17,28.14,27.25,28.43,27.25,780600.0
2024-01-18,27.4,28.46,28.59,26.44,1912500.0
2024-01-19,28.36,27.25,28.57,27.21,1240600.0
2024-01-22,27.91,26.39,28.14,25.94,1499400.0
2024-01-23,26.17,27.62,28.17,25.93,1639200.0
2024-01-24,27.98,27.75,28.25,26.05,1741500.0
2024-01-25,27.68,28.24,28.48,26.9,1691000.0
2024-01-26,28.19,27.32,29.43,27.07,2271300.0
2024-01-29,27.05,26.25,27.53,25.0,2521900.0
2024-01-30,25.83,26.12,26.69,25.35,1475200.0
2024-01-31,25.99,24.64,25.99,24.25,1877600.0
2024-02-01,24.44,25.61,26.63,24.33,1607700.0
2024-02-02,25.48,23.55,26.01,22.73,1856200.0
2024-02-05,22.98,20.86,23.59,19.77,1639100.0
2024-02-06,19.84,22.21,22.63,19.69,1204000.0
2024-02-07,22.26,21.25,22.63,20.62,1389500.0
2024-02-08,21.66,23.04,23.36,21.12,1748800.0
2024-02-19,23.94,26.94,27.45,23.94,3108500.0
2024-02-20,26.52,27.21,28.53,25.68,2970000.0
2024-02-21,26.43,26.73,27.91,25.82,2126500.0
2024-02-22,27.44,27.23,28.49,26.7,1689800.0
2024-02-23,27.94,27.8,28.43,27.02,2176900.0
2024-02-26,27.55,28.25,28.8,27.34,2314400.0
2024-02-27,28.11,30.55,30.86,27.75,2455700.0
2024-02-28,32.02,27.32,32.02,27.27,2982800.0
2024-02-29,27.4,28.94,29.48,27.25,1898200.0
2024-03-01,29.0,30.21,31.17,28.87,2478700.0
2024-03-04,31.12,31.35,31.76,29.78,4478200.0
2024-03-05,30.52,31.35,33.07,30.11,3904400.0
2024-03-06,30.73,30.8,31.64,30.1,3120200.0
2024-03-07,30.8,29.62,31.35,29.44,2586300.0
2024-03-08,30.03,31.07,31.3,29.75,2949300.0
2024-03-11,30.27,31.57,31.68,30.09,2382800.0
2024-03-12,31.5,31.89,32.21,30.77,2644200.0
2024-03-13,32.34,31.16,32.64,30.89,1895300.0
2024-03-14,30.73,31.46,32.58,30.73,2460500.0
2024-03-15,31.11,31.96,32.13,30.65,2352400.0
2024-03-18,32.34,31.93,32.52,31.25,3066500.0
2024-03-19,31.55,32.77,34.07,31.28,3761800.0
2024-03-20,32.62,32.18,33.08,31.73,2787900.0
2024-03-21,32.14,31.87,32.64,31.71,1975200.0
2024-03-22,31.69,31.0,32.13,30.71,2626900.0
2024-03-25,30.73,29.32,31.25,29.27,2472200.0
2024-03-26,29.23,28.61,30.05,28.18,2406200.0
2024-03-27,28.55,26.17,28.86,26.12,3044100.0
2024-03-28,26.44,26.57,27.5,25.97,2056600.0
2024-03-29,26.51,27.0,27.12,26.0,1392100.0
2024-04-01,27.91,30.99,32.02,27.59,4834500.0
2024-04-02,30.34,28.78,30.93,28.57,3287300.0
2024-04-03,28.78,27.75,28.86,27.18,2123500.0
2024-04-08,27.72,27.27,27.91,26.93,1587100.0
2024-04-09,27.18,26.94,27.41,26.55,1249400.0
2024-04-10,27.0,25.16,27.0,24.77,2271400.0
2024-04-11,24.96,25.04,25.64,24.53,1848000.0
2024-04-12,25.12,25.8,26.87,25.12,2153500.0
2024-04-15,25.6,24.07,25.84,23.75,1889600.0
2024-04-16,24.04,22.23,24.04,22.14,2038400.0
2024-04-17,22.76,24.31,24.52,22.76,1990400.0
2024-04-18,23.96,24.43,25.09,23.36,1883500.0
2024-04-19,24.01,23.48,24.3,23.3,1330100.0
2024-04-22,23.09,23.23,23.39,22.03,1586000.0
2024-04-23,23.23,23.69,23.95,23.22,1182300.0
2024-04-24,23.92,24.69,24.89,23.62,1662600.0
2024-04-25,24.52,24.58,25.03,24.43,1306100.0
2024-04-26,24.98,27.23,28.33,24.98,3475400.0
2024-04-29,27.24,27.5,27.81,27.17,2039000.0
2024-04-30,27.43,27.07,27.78,26.64,1957800.0
2024-05-06,27.71,27.55,27.89,27.08,1598400.0
2024-05-07,27.81,27.16,28.07,26.89,1636600.0
2024-05-08,27.24,26.23,27.24,26.18,1401000.0
2024-05-09,26.45,26.52,26.74,25.98,1073600.0
2024-05-10,26.57,25.62,26.57,25.42,1258100.0
2024-05-13,25.39,24.38,25.57,24.36,1588100.0
2024-05-14,24.38,24.96,25.09,24.38,965800.0
2024-05-15,24.96,25.2,26.36,24.64,1211600.0
2024-05-16,25.73,25.73,26.75,25.62,1913500.0
2024-05-17,25.48,26.32,26.49,25.48,1191300.0
2024-05-20,26.07,26.31,26.49,25.68,1190700.0
2024-05-21,26.18,26.39,26.52,26.0,930000.0
2024-05-22,26.13,26.49,26.49,25.98,717300.0
2024-05-23,26.55,26.06,26.81,25.83,1157900.0
2024-05-24,26.0,25.48,26.57,25.22,1319100.0
2024-05-27,25.48,24.58,25.87,24.19,2177200.0
2024-05-28,24.38,24.13,24.79,24.03,1744600.0
2024-05-29,24.3,23.88,24.55,23.66,1578400.0
2024-05-30,23.68,23.98,24.32,23.17,1115400.0
2024-05-31,24.13,24.2,24.74,23.54,1313000.0
2024-06-03,24.28,24.26,25.12,24.04,1476900.0
2024-06-04,24.21,23.54,24.26,22.92,2538800.0
2024-06-05,23.38,22.88,23.59,22.88,1245300.0
2024-06-06,23.16,22.08,23.5,21.98,1663800.0
2024-06-07,22.43,22.06,22.65,21.78,1217900.0
2024-06-11,21.95,22.5,22.55,21.45,1407400.0
2024-06-12,22.48,22.41,23.02,22.35,1529400.0
2024-06-13,22.5,23.19,23.55,22.38,2655200.0
2024-06-14,22.98,24.21,25.09,22.82,4878500.0
2024-06-17,23.75,23.9,24.11,23.37,2814100.0
2024-06-18,23.82,24.36,25.26,23.81,3122300.0
2024-06-19,24.37,23.88,24.61,23.75,1938700.0
2024-06-20,23.75,24.2,25.01,23.75,3363400.0
2024-06-21,24.02,23.82,24.35,23.21,2314200.0
2024-06-24,23.67,22.09,23.75,21.97,2846900.0
2024-06-25,21.96,21.16,22.19,20.92,2428400.0
2024-06-26,21.38,22.09,22.17,21.11,1775900.0
2024-06-27,21.95,21.45,22.32,21.41,1688500.0
2024-06-28,21.4,21.68,22.13,21.17,1594100.0
2024-07-01,21.58,21.83,22.05,21.06,1545400.0
2024-07-02,21.64,21.32,21.94,21.22,1536800.0
2024-07-03,21.21,21.25,21.58,20.68,1960600.0
2024-07-04,21.25,20.23,21.38,20.21,1355000.0
2024-07-05,20.23,20.44,20.55,19.87,1261200.0
2024-07-08,20.22,19.62,20.32,19.51,1357000.0
2024-07-09,19.62,20.67,20.85,19.48,1724400.0
2024-07-10,20.67,20.84,21.07,20.42,1208300.0
2024-07-11,21.5,21.21,21.5,20.68,2101800.0
2024-07-12,21.05,20.74,21.05,20.67,1092200.0
2024-07-15,20.55,20.21,20.73,19.98,1080300.0
2024-07-16,20.41,20.53,20.57,19.62,1112600.0
2024-07-17,20.36,20.15,20.55,19.95,1383100.0
2024-07-18,20.15,19.82,20.15,19.08,1810300.0
2024-07-19,19.78,20.06,20.28,19.51,1186500.0
2024-07-22,20.05,20.67,20.73,19.92,1557300.0
2024-07-23,20.8,19.67,20.88,19.67,1332300.0
2024-07-24,19.74,19.38,19.99,19.37,994500.0
2024-07-25,19.14,19.2,19.71,18.88,833800.0
2024-07-26,19.4,19.44,19.66,19.05,748500.0
2024-07-29,19.31,19.31,19.53,19.08,990300.0
2024-07-30,19.2,19.36,19.66,19.08,806400.0
2024-07-31,19.36,20.32,20.4,19.22,1397100.0
2024-08-01,20.47,20.21,20.48,20.01,1340200.0
2024-08-02,19.97,19.25,20.02,19.22,1429000.0
2024-08-05,18.97,18.05,19.17,18.05,1571000.0
2024-08-06,18.46,18.55,18.59,18.24,1038200.0
2024-08-07,18.75,19.62,21.45,18.75,2898700.0
2024-08-08,19.84,19.17,20.11,19.05,2313900.0
2024-08-09,19.74,19.71,20.05,19.28,2243100.0
2024-08-12,19.71,20.17,20.51,19.09,2898100.0
2024-08-13,20.0,21.0,21.33,19.98,2527300.0
2024-08-14,21.16,20.35,21.18,20.32,2386800.0
2024-08-15,20.12,20.18,20.61,20.06,1116500.0
