date,open,close,high,low,volume
2024-01-02,52.33,49.53,52.33,49.2,2584700.0
2024-01-03,49.51,47.12,49.51,45.95,2871000.0
2024-01-04,47.07,47.43,47.63,46.57,1029700.0
2024-01-05,47.46,47.1,47.71,46.5,806700.0
2024-01-08,47.1,46.56,47.17,46.45,660100.0
2024-01-09,46.9,44.45,47.1,44.04,1868600.0
2024-01-10,44.45,43.07,44.45,42.47,1966200.0
2024-01-11,43.42,43.48,44.01,42.65,1325900.0
2024-01-12,43.09,42.2,43.62,42.2,1605200.0
2024-01-15,42.09,42.26,42.75,41.3,1484500.0
2024-01-16,41.91,42.14,42.88,41.3,1015800.0
2024-01-17,42.08,39.96,42.08,39.94,1465500.0
2024-01-18,39.96,40.55,40.77,39.23,1473700.0
2024-01-19,40.6,39.71,41.2,39.63,959200.0
2024-01-22,39.71,37.14,39.91,36.8,1598100.0
2024-01-23,36.86,37.95,38.27,36.53,1578600.0
2024-01-24,37.95,37.22,38.09,35.76,1624700.0
2024-01-25,37.32,38.76,39.19,36.52,1506900.0
2024-01-26,38.68,36.75,38.76,36.52,1553700.0
2024-01-29,37.19,35.88,37.86,35.7,1554700.0
2024-01-30,35.29,34.26,35.89,34.1,1349900.0
2024-01-31,34.58,33.25,34.89,33.15,1441800.0
2024-02-01,32.75,33.69,34.95,32.1,2188500.0
2024-02-02,33.44,31.88,33.72,30.88,2260500.0
2024-02-05,31.48,29.25,31.54,27.91,2644000.0
2024-02-06,29.43,32.85,33.11,27.97,2231800.0
2024-02-07,32.85,33.28,34.75,32.49,2576600.0
2024-02-08,34.1,36.82,37.87,33.59,2736400.0
2024-02-19,37.22,36.39,37.8,35.29,2075000.0
2024-02-20,36.23,36.23,37.04,35.65,1400500.0
2024-02-21,36.23,36.31,37.37,35.3,1633400.0
2024-02-22,36.42,37.26,37.67,35.8,1995700.0
2024-02-23,37.37,37.5,37.66,36.19,1899500.0
2024-02-26,37.3,39.38,40.57,37.15,2681500.0
2024-02-27,39.0,41.19,41.79,38.28,2934400.0
2024-02-28,40.89,37.79,42.17,37.67,2419300.0
2024-02-29,37.06,41.36,41.8,37.06,3087100.0
2024-03-01,41.14,40.98,42.22,40.18,2376600.0
2024-03-04,40.98,40.52,41.59,39.82,1864200.0
2024-03-05,40.1,39.97,40.93,39.37,1533900.0
2024-03-06,39.67,39.3,40.0,38.29,1658100.0
2024-03-07,43.43,41.91,46.83,41.79,6890100.0
2024-03-08,42.56,43.03,43.49,41.32,3403300.0
2024-03-11,43.43,45.28,46.15,41.89,4089100.0
2024-03-12,44.81,45.4,46.49,44.15,2592500.0
2024-03-13,45.44,45.44,47.15,45.23,2401800.0
2024-03-14,45.31,43.81,45.31,43.16,1831200.0
2024-03-15,43.45,44.79,44.79,42.96,1662800.0
2024-03-18,44.79,44.74,45.02,43.95,1494000.0
2024-03-19,44.64,44.43,45.14,44.19,1092600.0
2024-03-20,44.11,45.91,46.33,43.98,1797600.0
2024-03-21,45.81,46.63,48.44,45.52,2458500.0
2024-03-22,46.62,49.36,49.64,46.19,3612700.0
2024-03-25,49.54,49.36,52.26,48.19,3765600.0
2024-03-26,48.92,46.82,49.79,45.69,3286900.0
2024-03-27,46.17,43.38,46.48,43.28,2147300.0
2024-03-28,43.02,44.43,44.85,42.98,2024400.0
2024-03-29,43.84,43.01,44.11,42.21,1880300.0
2024-04-01,44.09,43.09,44.14,42.81,1626700.0
2024-04-02,43.37,42.42,43.37,41.18,1740400.0
2024-04-03,42.38,41.0,42.62,40.05,1826300.0
2024-04-08,41.04,41.16,42.68,41.02,1564900.0
2024-04-09,41.05,42.23,42.59,40.8,1255800.0
2024-04-10,42.23,39.9,42.23,39.85,1406600.0
2024-04-11,39.41,39.28,40.56,39.25,1303300.0
2024-04-12,39.17,40.18,40.77,39.17,1132600.0
2024-04-15,40.82,40.42,42.06,40.07,1288600.0
2024-04-16,39.97,41.09,42.78,39.06,2207200.0
2024-04-17,40.92,44.89,45.16,40.82,2823700.0
2024-04-18,44.82,43.77,46.05,43.57,2104700.0
2024-04-19,43.35,41.61,44.36,41.33,1694200.0
2024-04-22,41.53,41.89,42.51,40.1,1314300.0
2024-04-23,42.21,41.82,42.61,41.07,739800.0
2024-04-24,41.95,42.31,42.69,41.32,819600.0
2024-04-25,41.81,42.4,42.99,41.6,787800.0
2024-04-26,42.4,45.4,46.08,42.18,2005400.0
2024-04-29,45.16,48.4,48.85,44.93,2052200.0
2024-04-30,49.66,47.59,50.45,46.09,2023300.0
2024-05-06,48.86,47.23,48.86,46.86,1726200.0
2024-05-07,47.5,45.69,47.5,45.42,1982400.0
2024-05-08,45.93,45.46,46.41,45.2,1791700.0
2024-05-09,45.46,45.96,46.49,45.46,1095200.0
2024-05-10,45.98,44.15,46.27,43.43,1737200.0
2024-05-13,43.77,42.96,44.33,42.85,1166300.0
2024-05-14,42.96,42.76,43.81,41.94,1064300.0
2024-05-15,42.76,42.82,44.3,42.21,1399000.0
2024-05-16,43.43,43.62,44.24,42.93,961500.0
2024-05-17,43.52,44.22,44.3,42.9,920800.0
2024-05-20,44.09,43.92,44.92,43.43,954000.0
2024-05-21,43.77,43.49,44.05,42.93,779500.0
2024-05-22,42.99,41.28,43.57,39.36,3681500.0
2024-05-23,41.15,41.09,41.75,40.72,1591700.0
2024-05-24,40.72,40.33,41.26,40.33,955100.0
2024-05-27,40.56,41.87,41.89,39.36,2078500.0
2024-05-28,41.87,42.08,43.4,41.45,1962500.0
2024-05-29,41.81,41.68,42.61,41.19,1042700.0
2024-05-30,41.34,42.44,42.99,40.73,1580200.0
2024-05-31,42.08,42.5,43.02,42.02,1139100.0
2024-06-03,42.93,44.67,44.93,42.48,2383800.0
2024-06-04,44.34,43.92,45.3,43.44,1469400.0
2024-06-05,43.92,43.83,44.97,43.69,1297000.0
2024-06-06,44.06,43.43,45.25,43.18,2208200.0
2024-06-07,43.84,44.84,45.06,42.82,2422500.0
2024-06-11,44.91,46.64,46.69,44.19,2891300.0
2024-06-12,46.3,45.69,46.74,45.24,2915900.0
2024-06-13,46.18,46.22,47.13,45.44,3877500.0
2024-06-14,45.48,44.54,46.34,44.53,4258000.0
2024-06-17,44.53,45.61,45.81,43.81,2690400.0
2024-06-18,43.98,44.75,45.54,43.54,2581600.0
2024-06-19,45.24,44.28,45.33,43.69,1691200.0
2024-06-20,44.59,45.45,46.54,43.98,2545700.0
2024-06-21,44.91,44.72,45.1,43.88,1646000.0
2024-06-24,43.8,40.52,44.66,40.33,4760600.0
2024-06-25,40.51,38.64,41.13,38.15,4678900.0
2024-06-26,38.85,39.54,39.65,38.03,3011700.0
2024-06-27,39.17,37.4,39.82,37.33,3764300.0
2024-06-28,37.51,36.59,38.25,36.33,3528800.0
2024-07-01,37.12,37.21,38.15,36.36,3080300.0
2024-07-02,37.14,36.74,37.62,36.46,2227200.0
2024-07-03,36.73,36.96,37.75,35.8,2365200.0
2024-07-04,36.76,35.43,37.05,35.31,2471800.0
