date,open,close,high,low,volume
2024-01-02,42.65,41.94,42.7,41.85,2051800.0
2024-01-03,41.84,41.47,42.2,41.32,1524100.0
2024-01-04,41.58,40.99,41.59,40.85,1385600.0
2024-01-05,40.97,40.92,41.34,40.68,2035100.0
2024-01-08,40.81,39.67,40.81,39.62,2249500.0
2024-01-09,39.84,40.09,40.18,39.55,1604300.0
2024-01-10,39.85,39.41,40.05,39.33,1284200.0
2024-01-11,39.41,39.86,40.1,39.3,1512000.0
2024-01-12,39.75,39.57,39.98,39.57,1176300.0
2024-01-15,39.47,39.01,39.73,38.61,2133900.0
2024-01-16,38.86,38.68,39.14,38.17,2009900.0
2024-01-17,38.57,37.21,38.67,37.17,2505400.0
2024-01-18,37.05,37.72,37.77,36.63,2506300.0
2024-01-19,37.69,37.02,38.09,36.97,1963200.0
2024-01-22,37.21,35.12,37.23,34.76,2841000.0
2024-01-23,35.12,35.64,35.94,34.85,1807600.0
2024-01-24,35.83,35.8,35.95,34.44,2644400.0
2024-01-25,35.8,37.15,37.21,35.27,3067100.0
2024-01-26,36.85,36.69,37.33,36.58,1984200.0
2024-01-29,37.65,36.91,38.43,36.78,3164300.0
2024-01-30,36.47,34.86,36.47,34.78,2669300.0
2024-01-31,34.46,33.24,34.99,33.13,3650200.0
2024-02-01,33.1,33.26,34.07,32.55,2691800.0
2024-02-02,33.35,31.9,33.68,31.25,2894600.0
2024-02-05,31.52,30.48,32.17,29.35,4337300.0
2024-02-06,29.88,33.01,33.51,29.83,4209600.0
2024-02-07,32.34,29.33,32.34,27.75,40477400.0
2024-02-08,28.84,30.36,30.83,28.56,24055500.0
2024-02-19,30.95,30.49,31.11,29.72,26074600.0
2024-02-20,30.35,30.04,30.35,29.62,16421200.0
2024-02-21,29.95,30.58,31.33,29.76,21206500.0
2024-02-22,30.54,31.6,31.6,30.4,19889000.0
2024-02-23,31.75,31.9,32.08,31.05,18122800.0
2024-02-26,31.66,32.44,32.92,31.61,17832600.0
2024-02-27,32.25,34.25,34.4,31.92,22148000.0
2024-02-28,34.12,31.99,34.65,31.96,25314400.0
2024-02-29,31.79,34.09,34.21,31.73,21973500.0
2024-03-01,34.1,34.85,35.18,34.01,20112000.0
2024-03-04,35.05,34.61,35.25,34.05,13168900.0
2024-03-05,34.44,33.76,34.64,33.44,12896800.0
2024-03-06,33.44,33.58,34.13,32.98,11107300.0
2024-03-07,33.74,32.9,34.18,32.79,12134300.0
2024-03-08,33.04,33.62,33.83,32.66,11482300.0
2024-03-11,33.35,34.15,34.22,33.05,10824400.0
2024-03-12,34.13,34.2,34.74,33.88,10037500.0
2024-03-13,34.44,33.88,34.64,33.79,10191200.0
2024-03-14,33.67,33.37,34.01,32.99,9478900.0
2024-03-15,33.2,33.59,33.59,32.89,7898500.0
2024-03-18,33.7,34.37,34.38,33.58,10098800.0
2024-03-19,34.3,33.92,34.61,33.91,7949000.0
2024-03-20,34.0,34.03,34.17,33.71,6235200.0
2024-03-21,34.23,34.27,34.72,34.05,11508600.0
2024-03-22,34.2,33.33,34.48,33.33,10242400.0
2024-03-25,33.11,32.06,33.11,32.06,9849400.0
2024-03-26,32.02,31.6,32.33,31.26,6442000.0
2024-03-27,31.63,30.38,31.74,30.35,7091800.0
2024-03-28,30.38,30.75,31.31,30.38,7503500.0
2024-03-29,30.75,30.96,30.98,30.4,5151300.0
2024-04-01,31.0,31.41,31.48,31.0,5155300.0
2024-04-02,31.45,31.06,31.47,30.91,4430000.0
2024-04-03,31.45,31.01,31.74,30.89,6860300.0
2024-04-08,30.73,29.92,30.73,29.92,6687300.0
2024-04-09,29.92,30.6,30.62,29.92,4919500.0
2024-04-10,30.45,29.86,30.54,29.68,4229600.0
2024-04-11,29.67,29.74,30.26,29.04,6268600.0
2024-04-12,29.74,29.46,30.13,29.45,4549100.0
2024-04-15,29.28,29.64,30.01,29.1,5378600.0
2024-04-16,29.63,28.48,29.63,28.44,5997800.0
2024-04-17,28.65,29.62,29.64,28.65,6123900.0
2024-04-18,29.46,29.55,29.98,29.14,4969900.0
2024-04-19,29.33,28.84,29.41,28.76,4741200.0
2024-04-22,28.65,28.93,29.1,28.26,3628500.0
2024-04-23,28.97,28.77,29.14,28.7,3357300.0
2024-04-24,28.86,29.21,29.23,28.53,5415000.0
2024-04-25,29.08,29.54,29.9,28.76,6898500.0
2024-04-26,29.38,30.01,30.13,29.31,6804700.0
2024-04-29,30.05,30.9,31.02,30.03,7407700.0
2024-04-30,30.85,30.26,30.85,30.14,5821100.0
2024-05-06,30.79,30.86,30.98,30.6,5723500.0
2024-05-07,30.86,30.91,31.03,30.72,3927800.0
2024-05-08,30.86,30.41,31.07,30.32,4669800.0
2024-05-09,30.51,32.05,32.34,30.45,14113500.0
2024-05-10,31.56,31.72,32.11,31.25,11571600.0
2024-05-13,31.45,30.92,31.54,30.8,6837000.0
2024-05-14,31.11,31.08,31.29,30.88,4530000.0
2024-05-15,31.01,30.45,31.1,30.37,4857800.0
2024-05-16,30.63,30.78,30.99,30.55,4384100.0
2024-05-17,30.75,32.15,32.17,30.56,10078100.0
2024-05-20,32.2,31.85,32.31,31.73,5329200.0
2024-05-21,31.75,31.62,32.12,31.35,6153300.0
2024-05-22,31.63,32.43,32.57,31.55,7524300.0
2024-05-23,32.35,31.94,32.35,31.75,5959000.0
2024-05-24,31.95,31.55,32.14,31.54,4857400.0
2024-05-27,31.58,33.0,33.24,31.44,11664500.0
2024-05-28,33.0,32.66,34.2,32.65,11888600.0
2024-05-29,32.36,32.65,33.13,32.36,5454500.0
2024-05-30,32.47,33.76,34.27,32.26,13321900.0
2024-05-31,33.69,33.44,34.03,33.25,7201400.0
2024-06-03,33.6,34.1,34.93,33.55,11799200.0
2024-06-04,34.1,34.25,34.3,33.48,7328200.0
2024-06-05,34.04,34.9,35.35,33.91,12359300.0
2024-06-06,35.84,36.23,37.57,35.55,24603200.0
2024-06-07,36.23,36.81,38.03,35.77,19015300.0
2024-06-11,36.43,38.12,38.5,36.43,17812800.0
2024-06-12,37.75,37.7,37.88,36.78,14476000.0
2024-06-13,38.85,37.63,39.78,37.61,22324400.0
2024-06-14,37.58,36.97,38.29,36.56,20013500.0
2024-06-17,37.0,38.18,38.98,36.79,15502100.0
2024-06-18,38.75,38.9,38.97,38.21,12851800.0
2024-06-19,38.99,38.56,39.57,37.7,13370200.0
2024-06-20,38.56,38.9,40.3,38.33,16784800.0
2024-06-21,38.34,38.49,38.71,37.5,9930300.0
2024-06-24,38.08,37.03,39.38,36.83,12395600.0
2024-06-25,37.22,35.53,37.37,35.03,13729800.0
2024-06-26,35.83,36.63,37.0,35.5,10074900.0
2024-06-27,36.3,35.64,36.5,35.3,8383800.0
2024-06-28,35.58,35.85,36.79,35.43,9472800.0
2024-07-01,35.61,34.98,35.85,33.73,13475700.0
2024-07-02,34.81,34.04,35.26,33.84,8980000.0
2024-07-03,34.04,35.07,35.27,33.66,10956500.0
2024-07-04,34.94,35.43,36.49,34.9,11901400.0
2024-07-05,35.15,35.46,35.95,34.7,10014100.0
2024-07-08,35.5,35.39,36.5,35.21,8474100.0
2024-07-09,35.35,37.04,37.23,35.33,12267100.0
2024-07-10,36.8,36.49,37.15,36.3,7954800.0
2024-07-11,37.0,36.86,37.79,36.25,9531400.0
2024-07-12,36.45,36.36,36.72,35.71,7684900.0
2024-07-15,36.1,36.55,37.17,36.09,5997300.0
2024-07-16,36.33,37.43,37.56,36.04,8312300.0
2024-07-17,37.27,36.15,37.35,36.15,7077500.0
2024-07-18,35.5,35.95,36.38,34.86,8094100.0
2024-07-19,35.83,38.95,39.44,35.73,19085800.0
2024-07-22,39.49,39.64,40.3,38.53,13021900.0
2024-07-23,39.48,37.5,39.68,37.47,10505100.0
2024-07-24,37.35,37.27,38.17,37.07,7062700.0
2024-07-25,36.9,36.05,37.06,35.84,7008400.0
2024-07-26,35.99,36.6,36.88,35.81,5122800.0
2024-07-29,36.86,34.88,37.65,34.75,8632200.0
2024-07-30,34.8,35.11,35.43,34.69,5119200.0
2024-07-31,34.89,36.9,36.95,34.71,7502800.0
2024-08-01,36.9,36.88,37.55,36.52,6187800.0
2024-08-02,36.45,35.48,36.83,35.3,7255300.0
2024-08-05,34.98,33.21,35.4,33.2,9198100.0
2024-08-06,33.9,33.86,34.05,33.35,4496400.0
2024-08-07,33.83,33.98,34.77,33.75,3682000.0
2024-08-08,33.66,34.35,34.78,33.58,3820800.0
2024-08-09,35.2,33.54,35.5,33.51,8333500.0
2024-08-12,33.3,31.77,33.3,31.47,9949600.0
2024-08-13,31.79,31.59,31.94,31.22,6185600.0
2024-08-14,31.78,31.2,31.8,31.16,4794200.0
2024-08-15,31.15,31.25,31.87,30.96,5030700.0
2024-08-16,31.4,30.88,31.44,30.8,4325800.0
2024-08-19,30.97,31.1,31.41,30.7,3817000.0
2024-08-20,31.0,30.45,31.05,30.34,4299800.0
2024-08-21,30.29,29.92,30.57,29.8,3985200.0
2024-08-22,30.03,29.41,30.07,29.33,4150200.0
2024-08-23,29.2,29.51,29.73,29.2,2791400.0
2024-08-26,29.5,29.49,29.73,29.21,2889600.0
2024-08-27,29.49,29.63,29.72,28.98,3672900.0
2024-08-28,29.36,29.3,29.67,29.23,2917600.0
2024-08-29,29.15,30.17,30.34,28.81,5786000.0
2024-08-30,29.67,31.15,31.37,29.65,7503700.0
2024-09-02,30.88,29.9,30.95,29.88,4690300.0
