date,open,close,high,low,volume
2024-01-02,57.92,56.74,57.93,56.62,5742400.0
2024-01-03,56.51,55.68,57.12,54.93,7393100.0
2024-01-04,55.62,55.01,56.17,54.62,7207300.0
2024-01-05,55.12,54.78,55.82,54.34,6536300.0
2024-01-08,54.42,53.72,55.51,53.45,8901900.0
2024-01-09,54.12,55.67,56.27,54.12,10516700.0
2024-01-10,55.18,54.06,55.78,53.45,7007700.0
2024-01-11,54.12,56.1,56.32,53.66,7978900.0
2024-01-12,55.72,54.71,56.59,54.62,4882600.0
2024-01-15,53.92,53.52,56.22,53.23,11004000.0
2024-01-16,53.49,52.8,53.61,51.94,9153400.0
2024-01-17,52.82,51.71,52.99,51.55,6904600.0
2024-01-18,51.12,53.17,53.29,50.15,11224100.0
2024-01-19,53.12,54.25,54.62,52.78,9344600.0
2024-01-22,54.27,53.21,54.6,52.23,10393400.0
2024-01-23,52.51,53.28,53.63,51.51,9903900.0
2024-01-24,53.45,51.09,53.62,49.22,13236400.0
2024-01-25,50.87,50.79,51.36,49.69,14889600.0
2024-01-26,50.12,48.92,50.12,47.63,13742800.0
2024-01-29,49.4,47.75,50.61,47.25,14238900.0
2024-01-30,47.6,46.56,48.55,46.32,12156000.0
2024-01-31,46.72,44.32,46.79,44.28,15935100.0
2024-02-01,44.36,45.89,46.41,43.97,12336900.0
2024-02-02,45.9,43.92,46.32,42.53,13905500.0
2024-02-05,44.05,43.71,44.53,41.72,16714900.0
2024-02-06,44.32,46.83,47.06,42.89,13962200.0
2024-02-07,46.97,47.82,48.29,46.19,13045200.0
2024-02-08,48.37,49.02,49.37,47.92,12758800.0
2024-02-19,50.31,51.07,51.35,49.18,14726100.0
2024-02-20,50.62,50.77,51.52,49.82,9853900.0
2024-02-21,50.14,49.91,50.91,49.79,10018900.0
2024-02-22,50.22,50.47,50.9,50.12,9602500.0
2024-02-23,51.02,50.73,51.34,49.52,10659800.0
2024-02-26,50.6,51.32,52.09,50.18,10637600.0
