date,open,close,high,low,volume
2024-11-11,280.88,287.93,299.66,277.85,153609
2024-11-12,284.23,282.88,297.06,274.84,113930
2024-11-13,283.12,317.11,328.44,277.52,165601
2024-11-14,313.93,313.76,331.13,311.08,104447
2024-11-15,317.72,303.48,323.15,301.01,93978
2024-11-18,301.01,300.11,318.7,294.68,82477
2024-11-19,301.01,308.39,311.07,284.23,97371
2024-11-20,305.03,317.79,320.91,300.34,93301
2024-11-21,317.78,344.17,351.34,314.86,120663
2024-11-22,341.28,329.19,349.02,327.86,87028
2024-11-25,334.48,327.18,336.97,313.76,90342
2024-11-26,323.83,325.1,331.14,318.99,45453
2024-11-27,322.48,357.75,358.05,321.14,99321
2024-11-28,354.7,365.46,394.09,352.69,109374
2024-11-29,362.75,375.5,394.97,361.66,92890
2024-12-02,375.5,376.17,391.3,358.52,89897
2024-12-03,372.15,381.54,394.94,370.36,79160
2024-12-04,391.46,369.87,395.64,361.41,89017
2024-12-05,368.12,381.62,383.46,365.1,56748
2024-12-06,381.61,370.54,385.57,366.78,62323
2024-12-09,367.45,360.74,372.75,344.72,85026
2024-12-10,373.49,360.36,378.12,352.46,91158
2024-12-11,355.33,364.63,369.99,348.85,65464
2024-12-12,368.12,386.23,386.23,364.23,85553
2024-12-13,383.18,380.2,401.67,373.62,113673
2024-12-16,384.23,385.07,397.65,374.83,74639
2024-12-17,379.38,381.54,394.97,374.83,57589
2024-12-18,380.13,413.46,413.88,375.02,87746
2024-12-19,405.7,425.85,438.58,399.13,86172
2024-12-20,425.15,452.65,453.2,422.48,93109
2024-12-23,452.65,434.4,468.79,425.17,103804
2024-12-24,438.93,441.48,443.29,415.14,73829
2024-12-25,435.91,443.36,446.38,424.52,61319
2024-12-26,441.28,436.07,442.62,429.18,64817
2024-12-27,435.07,436.64,447.45,433.89,63010
2024-12-30,438.6,457.72,466.03,434.56,77959
2024-12-31,458.05,440.6,460.74,440.6,70211
2025-01-02,437.26,432.3,445.3,421.81,79754
2025-01-03,428.45,415.77,431.87,412.52,66152
2025-01-06,418.95,434.89,435.23,410.94,71422
2025-01-07,428.85,480.87,480.87,426.51,87304
2025-01-08,469.46,486.24,492.28,467.85,81694
2025-01-09,485.57,477.04,490.25,472.92,53823
2025-01-10,482.21,488.91,520.99,482.21,94380
2025-01-13,473.49,481.54,482.92,446.93,93076
2025-01-14,479.53,464.77,480.2,454.83,88292
2025-01-15,449.33,466.08,480.87,443.36,93774
2025-01-16,460.74,397.65,465.44,388.26,194292
2025-01-17,386.24,396.31,405.62,381.54,123963
2025-01-20,395.64,413.91,423.71,389.73,117013
2025-01-21,413.91,418.46,424.49,407.72,85152
2025-01-22,409.74,429.28,435.21,409.74,83751
2025-01-23,435.23,415.77,439.97,415.27,67035
2025-01-24,420.19,410.39,427.18,406.58,68936
2025-01-27,389.6,382.89,398.95,369.25,118693
2025-02-05,396.98,385.57,405.03,374.85,124508
2025-02-06,385.57,377.51,394.26,374.83,104178
2025-02-07,376.17,400.93,408.39,376.17,126454
2025-02-10,408.38,436.55,439.19,403.01,117636
2025-02-11,436.58,447.2,466.44,429.2,91482
2025-02-12,445.64,439.26,452.67,433.77,71008
2025-02-13,441.95,427.18,450.15,423.15,70130
2025-02-14,425.85,419.09,438.59,405.7,99379
2025-02-17,428.46,442.5,442.62,421.81,92500
2025-02-18,442.5,420.54,442.54,419.13,70366
2025-02-19,420.8,418.8,425.76,411.07,62387
2025-02-20,421.81,414.1,426.44,408.38,61105
2025-02-21,431.88,497.12,497.12,421.81,165326
2025-02-24,498.32,522.72,533.09,494.4,127580
2025-02-25,522.48,529.45,548.57,503.36,109381
2025-02-26,523.24,532.55,544.63,511.03,74065
2025-02-27,527.9,533.22,539.92,513.76,80936
2025-02-28,522.48,492.58,533.22,485.57,121120
2025-03-03,482.21,464.14,492.58,459.13,111984
2025-03-04,462.08,459.1,472.13,440.6,94162
2025-03-05,460.74,476.44,481.33,460.74,79818
2025-03-06,488.93,519.13,520.98,488.93,102199
2025-03-07,512.42,502.35,517.79,500.34,57841
2025-03-10,502.35,521.81,529.19,492.39,75950
2025-03-11,505.71,530.54,535.16,499.66,66574
2025-03-12,530.46,518.46,547.95,518.46,63515
2025-03-13,522.68,496.97,527.85,494.94,62546
2025-03-14,499.66,507.72,521.13,499.66,68132
2025-03-17,505.63,503.49,506.3,487.09,47309
2025-03-18,501.68,502.35,509.06,494.63,38602
2025-03-19,497.13,471.41,501.54,468.79,85116
2025-03-20,468.79,471.23,476.85,464.74,43170
2025-03-21,475.63,458.76,475.63,442.86,96457
2025-03-24,454.7,458.17,465.64,449.66,48013
2025-03-25,459.4,430.1,459.4,425.44,70421
2025-03-26,430.1,430.54,437.25,428.52,40824
2025-03-27,432.47,427.35,445.23,426.11,60878
2025-03-28,425.17,419.8,429.62,417.79,43477
2025-03-31,418.85,417.11,424.94,409.06,53186
2025-04-01,424.62,423.79,433.86,421.17,57398
2025-04-02,423.15,421.38,431.88,419.13,34050
2025-04-03,414.43,427.18,431.88,414.43,60384
2025-04-07,401.66,378.3,411.74,356.23,123787
2025-04-08,384.9,378.83,392.45,371.87,81973
2025-04-09,371.5,412.21,423.15,368.12,116749
2025-04-10,421.81,403.62,421.81,398.32,94433
2025-04-11,405.03,411.73,423.69,396.98,87725
2025-04-14,412.01,426.98,440.31,405.03,87963
2025-04-15,422.15,415.02,425.06,411.41,52951
2025-04-16,441.95,432.55,446.64,425.17,90204
2025-04-17,431.88,453.36,459.58,428.56,72673
2025-04-18,448.66,448.35,453.56,444.03,41687
2025-04-21,462.75,465.44,486.53,459.4,83390
2025-04-22,464.66,465.42,476.85,457.38,52172
2025-04-23,459.58,458.87,464.48,449.92,55292
2025-04-24,458.87,463.4,465.36,454.7,43576
2025-04-25,460.05,462.05,471.54,452.01,46062
2025-04-28,461.85,476.04,482.21,456.43,56428
2025-04-29,474.16,472.15,476.13,467.56,29993
2025-04-30,470.83,471.21,482.75,469.46,38794
2025-05-06,468.79,473.64,476.85,457.38,55923
2025-05-07,484.99,482.91,496.93,477.51,63510
2025-05-08,475.5,470.96,482.07,469.46,42571
2025-05-09,468.91,468.79,472.13,463.15,30070
2025-05-12,466.68,452.28,469.68,452.01,62768
2025-05-13,454.25,454.22,461.7,452.89,36024
2025-05-14,468.12,458.05,472.15,452.11,46389
2025-05-15,456.04,453.36,459.32,448.71,34786
2025-05-16,445.3,447.32,450.66,439.32,36061
2025-05-19,447.39,449.96,451.26,440.6,33362
2025-05-20,449.46,450.67,460.07,448.21,36966
2025-05-21,450.59,446.3,453.34,444.71,24882
2025-05-22,446.3,443.06,448.58,439.6,29695
2025-05-23,440.81,441.01,449.94,435.23,32777
2025-05-26,441.07,435.91,445.43,431.88,32399
2025-05-27,434.05,411.07,437.08,411.07,65115
2025-05-28,412.82,408.38,415.1,404.7,45488
2025-05-29,411.74,410.34,414.43,407.05,43580
2025-05-30,405.7,404.13,406.89,390.27,58614
2025-06-03,401.01,398.9,406.14,398.33,35352
2025-06-04,403.02,406.71,415.99,400.96,48951
2025-06-05,407.05,415.01,421.13,405.08,56878
2025-06-06,415.1,408.39,416.58,405.7,41022
2025-06-09,407.05,410.59,412.3,400.34,40475
2025-06-10,410.59,402.95,412.87,400.0,42971
2025-06-11,403.02,401.81,406.98,399.99,30919
2025-06-12,400.05,404.9,410.19,394.98,38684
2025-06-13,398.66,404.97,406.97,396.75,40458
2025-06-16,400.34,400.03,412.42,399.56,45666
2025-06-17,399.66,383.76,401.4,380.39,65674
2025-06-18,384.9,390.88,393.6,382.97,40894
2025-06-19,389.6,389.65,396.91,388.29,33717
2025-06-20,389.26,384.21,390.94,379.6,37193
2025-06-23,382.62,380.2,384.92,375.28,45497
2025-06-24,384.36,406.54,412.81,384.23,88350
2025-06-25,407.27,409.13,414.21,399.34,93288
2025-06-26,409.06,408.72,426.04,406.38,90139
2025-06-27,407.05,391.95,407.5,390.12,81329
2025-06-30,391.99,402.68,410.36,391.99,72494
2025-07-01,400.93,376.85,400.93,375.28,104238
2025-07-02,374.98,364.83,374.98,362.69,64098
2025-07-03,365.44,366.31,370.54,364.09,39723
2025-07-04,364.77,366.42,373.47,360.52,56859
2025-07-07,364.09,362.34,370.71,362.09,33311
2025-07-08,361.41,363.27,364.97,360.13,39528
2025-07-09,364.09,358.05,364.62,357.05,49070
2025-07-10,357.39,350.34,359.98,348.44,85815
2025-07-11,350.0,370.79,374.81,350.0,116437
2025-07-14,371.48,378.23,381.54,370.81,65115
2025-07-15,377.52,370.2,377.52,365.95,59686
2025-07-16,366.84,388.38,397.05,366.84,97123
2025-07-17,384.9,389.87,391.6,374.32,79737
2025-07-18,388.62,390.01,394.95,386.93,51156
2025-07-21,392.95,389.6,401.39,388.31,59576
2025-07-22,389.53,397.6,402.41,388.32,65632
2025-07-23,397.11,398.7,403.69,392.64,54487
2025-07-24,395.97,401.83,405.0,395.97,49166
2025-07-25,401.36,450.87,467.46,401.36,127393
2025-07-28,450.67,454.7,461.21,437.93,95080
2025-07-29,452.68,476.03,480.87,450.67,114104
2025-07-30,468.79,458.52,474.16,455.37,76532
2025-07-31,458.72,475.17,492.28,455.38,117691
2025-08-01,468.79,461.48,479.53,455.37,71836
2025-08-04,460.46,461.45,468.76,452.13,57761
2025-08-05,459.4,465.44,468.72,457.1,48788
2025-08-06,463.33,464.99,466.37,458.72,43400
2025-08-07,469.13,470.81,489.6,459.4,108244
2025-08-08,462.75,463.96,470.76,448.66,65253
2025-08-11,463.76,473.76,476.71,462.49,55594
2025-08-12,470.47,568.71,568.71,466.15,191622
2025-08-13,556.04,576.17,581.54,549.33,134684
2025-08-14,579.53,635.91,660.07,579.53,150711
2025-08-15,618.46,618.93,626.51,606.25,110399
2025-08-18,636.77,636.58,662.07,620.11,115423
2025-08-19,629.19,625.83,670.87,621.76,105470
2025-08-20,616.52,678.86,688.26,603.02,127060
2025-08-21,683.56,694.3,723.95,673.87,114028
2025-08-22,720.47,833.36,833.36,720.47,141161
2025-08-25,885.57,928.48,932.55,848.66,187639
2025-08-26,878.19,890.94,903.69,864.1,118132
2025-08-27,924.42,919.87,982.2,899.01,178951
2025-08-28,952.01,1064.7,1070.05,932.55,178270
2025-08-29,992.28,1000.66,1029.17,952.01,178638
2025-09-01,978.86,971.07,1011.48,910.91,175381
2025-09-02,972.82,992.28,1032.55,959.4,173376
2025-09-03,951.34,941.95,964.77,919.13,141492
2025-09-04,921.81,805.7,931.21,792.28,221654
2025-09-05,817.79,859.03,878.29,785.57,200039
2025-09-08,834.56,812.94,843.28,792.95,140728
2025-09-09,790.95,823.2,849.33,790.95,103582
2025-09-10,850.0,853.36,888.26,829.05,138585
2025-09-11,868.12,929.87,963.07,855.37,190932
2025-09-12,929.87,997.65,1020.62,919.8,197411
2025-09-15,1009.06,965.44,1025.44,946.04,114491
2025-09-16,984.23,965.5,1024.5,957.74,136803
2025-09-17,947.52,966.78,985.58,919.97,98617
2025-09-18,1011.07,952.68,1017.79,925.91,171995
2025-09-19,933.22,904.52,952.01,899.66,126552
2025-09-22,890.26,937.25,958.66,872.15,134360
2025-09-23,938.59,905.29,955.37,880.42,128181
2025-09-24,891.61,921.14,938.59,891.61,100897
2025-09-25,918.05,929.66,948.65,905.03,90301
2025-09-26,915.1,897.65,931.88,894.3,75521
2025-09-29,884.9,887.25,897.64,852.01,90298
2025-09-30,930.54,888.26,937.92,883.71,86540
2025-10-09,912.08,893.48,942.57,892.95,118338
2025-10-10,872.82,835.96,874.37,831.87,108213
2025-10-13,811.07,846.05,856.71,811.07,87753
2025-10-14,852.68,801.68,852.68,797.65,105876
2025-10-15,809.73,832.55,835.89,797.65,70807
2025-10-16,844.63,854.03,876.82,844.63,96668
2025-10-17,841.24,836.36,864.28,816.6,84814
2025-10-20,853.43,858.81,894.27,832.21,128071
2025-10-21,858.81,917.76,923.83,834.56,146126
2025-10-22,898.99,958.39,984.23,897.65,141336
2025-10-23,944.63,937.85,950.0,915.1,79242
2025-10-24,955.37,1022.48,1037.92,941.28,159566
2025-10-27,1045.97,1026.3,1045.98,1001.01,122356
2025-10-28,1009.06,991.33,1028.38,976.85,104311
2025-10-29,978.86,979.53,1026.43,960.74,101229
2025-10-30,965.44,953.36,1005.68,938.6,117365
2025-10-31,943.93,921.81,947.99,921.81,85167
2025-11-03,894.97,902.75,912.19,894.97,63789
2025-11-04,918.46,898.05,932.45,888.93,71502
2025-11-05,868.12,903.69,915.1,865.51,67699
2025-11-06,929.19,992.28,992.87,919.28,134786
2025-11-07,975.87,960.4,984.82,958.78,66444
2025-11-10,958.74,932.89,972.15,896.32,89349
2025-11-11,937.25,891.61,940.6,870.88,90177
2025-11-12,879.53,915.62,921.81,876.85,67212
2025-11-13,906.38,928.46,929.87,890.94,61508
2025-11-14,905.03,888.26,915.19,887.79,62738
2025-11-17,882.85,873.56,899.67,860.32,67493
2025-11-18,875.47,889.4,901.3,865.43,60034
2025-11-19,884.9,892.95,905.03,884.9,42413
2025-11-20,912.42,886.44,915.49,884.9,38875
2025-11-21,864.97,837.25,870.13,831.21,72573
2025-11-24,839.85,845.96,855.09,816.44,59214
2025-11-25,850.0,844.63,861.64,833.89,58771
2025-11-26,834.56,881.32,898.43,827.19,91473
2025-11-27,911.74,883.13,930.67,880.2,89364
2025-11-28,878.19,892.28,903.02,865.44,58546
2025-12-01,890.23,913.38,926.51,866.24,73684
2025-12-02,918.46,890.76,923.15,886.54,46406
2025-12-03,893.62,893.15,911.74,884.97,44920
2025-12-04,885.71,917.79,917.99,866.44,70527
2025-12-05,897.99,908.39,936.12,886.24,88023
2025-12-08,894.97,950.54,966.64,893.64,98744
2025-12-09,921.81,962.75,977.23,917.11,90594
2025-12-10,962.75,952.6,973.28,919.13,62967
2025-12-11,945.3,926.52,950.0,922.48,62073
2025-12-12,926.52,901.01,943.96,891.48,91731
2025-12-15,882.22,892.89,923.68,882.22,64109
2025-12-16,884.3,853.97,892.95,846.44,73946
2025-12-17,851.42,881.95,884.9,846.98,63137
2025-12-18,871.48,862.75,878.03,858.07,38866
2025-12-19,871.48,850.0,872.15,847.32,43266
2025-12-22,854.7,861.26,869.9,843.29,64767
2025-12-23,856.85,895.65,905.03,854.77,91435
2025-12-24,894.97,889.06,901.68,872.14,59287
2025-12-25,881.54,884.5,894.29,878.19,40510
2025-12-26,872.82,874.09,894.4,864.83,47848
2025-12-29,878.17,910.74,937.25,876.85,98353
2025-12-30,910.99,949.19,964.77,910.99,91354
2025-12-31,956.04,908.76,960.07,903.8,70267
2026-01-05,921.81,931.88,940.93,902.87,65515
2026-01-06,925.17,927.25,958.72,913.8,69600
2026-01-07,918.46,935.15,938.54,909.65,68366
2026-01-08,944.63,968.12,996.31,939.26,149221
2026-01-09,952.01,999.66,1013.76,932.55,102205
2026-01-12,1028.82,1012.41,1039.26,980.87,94844
2026-01-13,995.64,944.02,1019.13,938.58,100030
2026-01-14,952.01,964.85,972.13,930.6,89478
2026-01-15,952.68,948.66,968.12,933.52,57839
2026-01-16,952.01,954.73,968.79,943.98,72256
2026-01-19,953.36,951.79,977.91,943.96,69119
2026-01-20,950.0,900.36,955.37,892.3,87374
2026-01-21,895.2,907.63,930.54,894.91,75750
2026-01-22,901.01,907.05,917.11,893.62,59350
2026-01-23,896.31,894.96,907.05,884.9,63511
2026-01-26,888.26,871.48,891.56,868.79,67870
2026-01-27,871.48,872.07,883.48,855.74,63384
2026-01-28,878.11,859.92,878.19,857.38,69813
2026-01-29,859.48,839.27,866.19,837.93,71582
2026-01-30,839.26,843.89,856.62,831.28,63495
2026-02-02,837.25,832.55,853.76,826.51,66690
2026-02-03,841.28,756.04,843.14,712.42,226145
2026-02-04,737.25,715.77,743.02,713.07,117351
2026-02-05,703.7,709.28,719.11,694.99,79421
2026-02-06,698.69,694.96,712.2,680.58,79813
2026-02-09,710.4,728.39,741.23,707.72,96536
2026-02-10,740.6,737.85,769.46,731.6,96601
2026-02-11,729.79,723.09,739.26,719.13,55273
2026-02-12,723.81,745.64,750.67,711.3,86857
2026-02-13,737.25,751.13,766.11,732.62,70569
2026-02-24,761.58,718.15,765.44,717.25,81877
2026-02-25,723.82,725.6,743.29,719.8,57606
2026-02-26,733.99,783.42,796.9,716.27,140838
2026-02-27,767.46,789.6,812.5,764.99,121512
2026-03-02,770.81,798.93,810.1,766.15,88220
2026-03-03,802.35,759.43,803.61,757.38,75371
2026-03-04,752.01,748.71,776.18,743.96,58987
2026-03-05,769.92,782.89,801.69,752.03,85399
2026-03-06,777.52,774.08,786.47,769.5,45235
2026-03-09,750.67,754.69,759.9,732.54,60258
2026-03-10,770.12,768.86,777.52,760.74,50203
2026-03-11,774.16,736.58,776.85,732.79,76211
2026-03-12,736.58,736.58,751.48,722.39,62625
2026-03-13,744.7,734.63,755.4,727.16,92906
2026-03-16,729.23,730.52,732.62,701.65,66957
2026-03-17,730.45,723.82,750.66,717.79,55321
2026-03-18,726.0,714.43,729.19,702.46,68393
2026-03-19,700.34,694.98,705.56,691.73,48853
2026-03-20,696.44,686.91,714.19,670.81,101952
2026-03-23,671.81,650.87,683.89,648.66,81515
2026-03-24,660.07,689.26,695.5,650.01,90596
2026-03-25,690.27,696.31,711.68,685.54,89714
2026-03-26,696.98,686.85,716.23,682.34,49947
2026-03-27,673.49,686.24,695.67,673.49,50423
2026-03-30,673.2,676.48,680.2,666.74,52269
2026-03-31,670.85,658.72,683.54,658.72,50754
2026-04-01,675.5,704.63,713.09,675.5,100009
2026-04-02,700.34,669.46,706.01,668.03,70915
2026-04-03,676.85,687.38,696.98,669.46,62245
2026-04-07,685.57,750.0,768.12,684.23,140829
2026-04-08,776.91,780.2,783.54,762.75,104833
2026-04-09,777.52,803.02,819.28,771.48,97509
2026-04-10,807.72,811.54,819.28,796.91,90037
2026-04-13,805.71,817.53,839.66,805.65,78791
2026-04-14,821.13,832.54,837.11,808.45,77032
2026-04-15,832.55,854.03,889.74,830.59,124299
2026-04-16,858.05,876.17,881.54,852.7,77965
2026-04-17,871.39,894.3,904.68,864.77,72105
2026-04-20,898.99,923.96,923.96,889.03,75196
2026-04-21,912.42,891.61,917.19,876.85,81791
2026-04-22,883.55,896.31,898.31,876.9,68082
2026-04-23,895.61,886.91,911.69,868.79,77188
2026-04-24,884.66,906.71,945.02,859.11,124071
2026-04-27,905.07,909.54,929.19,899.18,70932
2026-04-28,907.57,921.48,951.26,907.57,74535
2026-04-29,915.77,949.75,952.01,902.93,90860
2026-04-30,988.93,1139.91,1139.91,988.93,178843
2026-05-06,1196.83,1223.83,1318.46,1187.58,197805
2026-05-07,1223.79,1252.68,1264.45,1202.21,109983
2026-05-08,1217.03,1182.53,1220.0,1158.01,191024
2026-05-11,1201.0,1200.0,1205.99,1158.03,231722
2026-05-12,1199.99,1277.87,1293.33,1189.81,209581
2026-05-13,1239.0,1316.88,1316.88,1236.0,158778
2026-05-14,1320.0,1260.58,1350.0,1232.32,181139
2026-05-15,1234.88,1209.0,1276.89,1195.88,161750
2026-05-18,1200.0,1216.99,1260.0,1183.04,125056
2026-05-19,1216.89,1319.2,1326.0,1175.0,186352
2026-05-20,1300.0,1362.41,1396.0,1291.99,183743
2026-05-21,1370.04,1290.9,1386.0,1285.0,153395
2026-05-22,1300.5,1286.0,1319.99,1270.43,112240
2026-05-25,1321.01,1406.5,1435.0,1321.01,173384
2026-05-26,1383.01,1410.96,1448.01,1375.0,153975
2026-05-27,1385.0,1340.0,1412.99,1334.0,138029
2026-05-28,1361.0,1391.5,1404.99,1349.01,126717
2026-05-29,1400.0,1310.0,1414.0,1295.0,145030
2026-06-01,1326.0,1238.0,1326.0,1238.0,134896
2026-06-02,1246.0,1300.0,1319.58,1245.0,124339
2026-06-03,1292.3,1378.1,1428.01,1291.0,165598
2026-06-04,1365.0,1358.9,1400.0,1347.0,88416
2026-06-05,1342.0,1299.2,1407.77,1287.34,116355
2026-06-08,1239.3,1250.36,1298.88,1230.08,114171
2026-06-09,1279.0,1270.01,1285.8,1239.02,106732
2026-06-10,1300.0,1231.0,1349.9,1224.17,138327
2026-06-11,1221.96,1219.5,1255.0,1199.0,111820
2026-06-12,1258.0,1240.0,1260.0,1202.0,149766
