date,open,close,high,low,volume
2024-01-02,74.3,71.71,74.3,71.08,1327500.0
2024-01-03,71.07,69.62,71.59,68.64,1190200.0
2024-01-04,69.7,67.52,69.7,67.19,1663600.0
2024-01-05,68.45,66.3,68.63,65.51,1609700.0
2024-01-08,66.13,63.54,66.13,62.36,2468200.0
2024-01-09,63.64,61.56,64.56,61.36,1358300.0
2024-01-10,61.36,60.06,62.63,59.74,1863400.0
2024-01-11,59.75,60.62,61.08,59.24,1687500.0
2024-01-12,64.55,63.73,66.42,63.02,4925100.0
2024-01-15,63.01,66.04,68.46,62.97,4869200.0
2024-01-16,66.7,66.31,67.26,64.96,3167800.0
2024-01-17,65.84,65.31,68.15,65.15,2533700.0
2024-01-18,65.06,65.72,66.58,63.41,2367900.0
2024-01-19,65.73,64.39,66.66,64.06,1549400.0
2024-01-22,63.89,60.21,64.56,59.85,2190600.0
2024-01-23,60.78,61.15,61.44,59.44,1978200.0
2024-01-24,61.06,60.24,61.24,57.58,2022400.0
2024-01-25,60.16,63.32,63.72,59.08,1986700.0
2024-01-26,62.66,60.86,62.84,60.38,1601800.0
2024-01-29,61.66,59.56,63.55,59.3,1570800.0
2024-01-30,59.56,57.16,60.62,56.93,2148500.0
2024-01-31,57.76,54.86,57.76,54.68,1720000.0
2024-02-01,54.16,55.15,56.85,52.86,2387400.0
2024-02-02,54.86,51.51,55.6,49.69,2410200.0
2024-02-05,50.41,47.86,51.8,45.98,2461300.0
2024-02-06,46.96,53.75,54.15,46.87,2647200.0
2024-02-07,53.14,53.25,55.72,51.96,2513200.0
2024-02-08,53.36,55.41,55.84,52.36,3103000.0
2024-02-19,56.86,56.46,57.02,54.62,2854700.0
2024-02-20,55.86,55.32,55.86,54.45,2122000.0
2024-02-21,55.13,55.73,57.26,54.61,3393200.0
2024-02-22,55.71,56.69,57.22,55.36,3049900.0
2024-02-23,56.86,58.12,58.36,56.16,2744400.0
2024-02-26,59.86,61.66,62.74,59.32,3675200.0
2024-02-27,60.86,62.71,63.36,59.59,3663700.0
2024-02-28,62.72,58.59,62.98,58.59,3627700.0
2024-02-29,58.83,63.36,63.38,58.83,4603000.0
2024-03-01,63.29,63.17,64.36,62.16,3115800.0
2024-03-04,63.27,64.54,64.74,62.24,3172400.0
2024-03-05,63.82,61.53,64.07,61.44,2616500.0
2024-03-06,60.74,61.27,62.07,59.71,1993000.0
2024-03-07,61.49,60.66,62.81,59.84,2223800.0
2024-03-08,60.67,61.98,62.69,59.45,4447500.0
2024-03-11,61.36,62.64,63.16,59.86,2289800.0
2024-03-12,62.85,62.74,63.47,61.9,2071100.0
2024-03-13,62.74,62.23,63.86,61.99,2185000.0
2024-03-14,62.31,60.9,62.31,60.43,1482700.0
2024-03-15,60.5,61.49,62.11,60.46,1750200.0
2024-03-18,62.57,63.64,63.81,61.97,2821600.0
2024-03-19,62.87,62.69,63.44,62.36,1760400.0
2024-03-20,62.78,62.99,63.12,61.73,1599100.0
2024-03-21,63.82,65.62,68.19,63.63,3774200.0
2024-03-22,64.97,66.73,68.44,64.97,3484800.0
2024-03-25,66.03,63.46,67.43,63.37,3260400.0
2024-03-26,63.16,62.29,66.37,62.03,3559800.0
2024-03-27,62.29,58.36,62.31,58.36,2117200.0
2024-03-28,58.85,58.63,60.36,58.18,1738000.0
2024-03-29,58.46,59.46,59.71,57.21,1725800.0
2024-04-01,60.23,59.46,61.19,59.26,2041900.0
2024-04-02,59.65,56.48,59.75,56.19,2319000.0
2024-04-03,55.86,54.79,57.05,54.37,2009100.0
2024-04-08,54.37,54.88,56.52,54.37,1499600.0
2024-04-09,54.39,55.72,56.14,54.17,1260800.0
2024-04-10,55.36,53.23,55.48,52.91,1196200.0
2024-04-11,53.32,52.96,54.22,52.9,1091100.0
2024-04-12,52.93,52.96,54.15,52.93,839200.0
2024-04-15,53.19,51.95,54.82,51.12,2227200.0
2024-04-16,51.57,48.43,51.85,48.16,2741600.0
2024-04-17,49.36,50.75,51.06,49.3,1886900.0
2024-04-18,50.27,50.77,51.58,49.36,1535300.0
2024-04-19,50.86,48.84,50.86,48.63,1355900.0
2024-04-22,47.86,47.81,49.66,47.41,2629100.0
2024-04-23,47.86,49.14,50.21,47.81,2560300.0
2024-04-24,49.34,51.56,52.24,49.02,2733800.0
