date,open,high,low,close,volume
2022-04-20,42.46,47.0,39.3,41.22,20563307.43476
2022-04-21,42.45,49.76,41.85,45.46,12289604.443364
2022-04-22,46.11,47.48,43.08,43.89,6816902.464683
2022-04-25,42.5,44.27,39.94,40.03,6279102.270239
2022-04-26,40.39,43.15,40.39,41.15,4310801.558591
2022-04-27,41.08,49.57,40.4,49.57,3984601.440651
2022-04-28,49.99,53.1,47.04,51.82,4527801.637048
2022-04-29,52.04,54.33,50.13,53.54,2750300.994384
2022-05-05,52.73,52.73,48.15,49.69,4954101.791179
2022-05-06,47.71,52.87,47.58,48.96,2674200.96687
2022-05-09,48.46,50.93,47.72,49.35,2795201.010618
2022-05-10,48.38,59.31,48.03,56.61,3864601.397265
2022-05-11,56.92,58.84,54.56,57.53,3688501.333595
2022-05-12,56.57,65.29,55.65,58.21,3934601.422574
2022-05-13,59.69,61.96,57.87,59.17,2445400.884146
2022-05-16,60.31,62.68,58.67,60.05,2616900.946153
2022-05-17,60.4,63.47,60.27,62.17,2593500.937692
2022-05-18,62.96,65.24,60.51,63.47,2269900.820693
2022-05-19,62.11,64.97,61.23,62.55,2223900.804062
2022-05-20,61.86,65.7,61.43,64.85,1698400.614065
2022-05-23,64.9,69.86,64.87,67.2,1636500.591684
2022-05-24,66.83,67.66,62.1,62.55,2162600.781898
2022-05-25,63.01,65.16,61.98,63.01,1741800.629756
2022-05-26,63.01,64.65,59.36,64.2,2233700.807605
2022-05-27,64.38,65.51,62.1,63.83,1426600.515794
2022-05-30,63.01,64.97,62.55,63.92,1080500.39066
2022-05-31,63.8,66.61,63.47,66.02,1155100.417632
2022-06-01,66.02,71.5,65.75,67.58,1549900.560374
2022-06-02,67.67,73.66,65.81,73.02,2072800.749431
2022-06-06,73.52,74.25,69.18,71.54,2242700.810859
2022-06-07,70.79,73.09,69.32,72.61,1427000.515939
2022-06-08,73.19,73.92,67.12,69.57,2189700.791697
2022-06-09,69.54,69.87,65.65,66.61,1445800.522736
2022-06-10,65.87,69.65,65.75,68.55,1266900.458054
2022-06-13,67.58,68.29,64.01,67.17,2356900.852149
2022-06-14,65.8,66.55,63.38,64.88,1986800.718337
2022-06-15,65.16,70.23,64.83,68.28,1647000.595481
2022-06-16,68.28,72.6,67.58,69.77,1275200.461055
2022-06-17,68.49,71.24,68.03,69.38,1030000.372401
2022-06-20,68.72,69.82,66.93,67.9,1215400.439434
2022-06-21,68.03,71.5,66.89,69.41,1081200.390913
2022-06-22,69.86,70.18,66.26,66.92,974300.352263
2022-06-23,66.9,72.38,66.9,72.15,1295300.468322
2022-06-24,71.17,72.87,69.26,69.54,1130900.408882
2022-06-27,70.75,71.08,67.21,68.04,1513800.547322
2022-06-28,68.35,70.69,67.12,69.91,1339100.484158
2022-06-29,69.81,70.08,66.23,66.89,1220500.441278
2022-06-30,65.75,70.13,65.75,69.91,903400.326629
2022-07-01,69.53,74.43,69.41,70.5,1415100.511636
2022-07-04,70.74,70.78,66.21,67.3,1444300.522194
2022-07-05,67.49,67.83,63.91,66.44,1703000.615728
2022-07-06,65.85,79.46,65.85,77.13,2841501.027358
2022-07-07,78.54,79.69,75.8,79.69,1289900.46637
2022-07-08,78.32,82.65,78.09,79.27,1400400.506321
2022-07-11,79.01,83.56,77.37,82.75,1204900.435637
2022-07-12,82.75,87.58,80.39,81.74,1641700.593565
2022-07-13,80.47,82.04,77.2,79.46,1437800.519844
2022-07-14,77.64,81.97,76.94,80.18,1008300.364556
2022-07-15,79.2,91.41,79.2,90.42,2316000.837361
2022-07-18,88.71,90.42,86.95,87.5,1010500.365351
2022-07-19,87.18,89.27,84.71,85.44,795900.287761
