date,open,high,low,close,volume
2022-01-04,67.45,69.8,64.87,65.15,69345.012862
2022-01-05,64.09,65.73,62.84,64.3,29375.005448
2022-01-06,64.06,64.06,61.81,62.28,21751.004034
2022-01-07,63.13,64.35,60.0,60.11,30395.005637
2022-01-10,60.05,60.84,58.73,60.23,15494.002874
2022-01-11,59.44,61.04,59.44,60.34,12513.002321
2022-01-12,60.36,61.07,59.95,60.86,10172.001887
2022-01-13,61.26,63.19,60.73,61.48,20881.003873
2022-01-14,60.74,62.39,59.3,59.77,22647.0042
2022-01-17,59.77,60.57,59.32,59.95,20547.003811
2022-01-18,59.64,62.67,59.45,60.97,20674.003834
2022-01-19,60.77,61.07,58.81,59.69,20486.0038
2022-01-20,59.7,60.71,59.26,59.63,14677.002722
2022-01-21,59.4,59.4,56.9,57.56,20372.003778
2022-01-24,56.99,57.03,55.05,55.29,22389.004153
2022-01-25,55.29,55.77,53.85,54.57,18887.003503
2022-01-26,54.58,55.42,54.19,55.04,8918.001654
2022-01-27,55.37,55.37,53.37,53.37,16277.003019
2022-01-28,54.02,54.23,51.8,51.87,14870.002758
2022-02-07,52.68,52.89,50.87,51.23,15097.0028
2022-02-08,50.8,52.35,50.8,51.7,14060.002608
2022-02-09,51.66,52.92,51.66,52.05,12176.002258
2022-02-10,51.7,52.34,51.7,51.96,10033.001861
2022-02-11,51.36,51.95,50.87,51.11,7953.001475
2022-02-14,50.41,51.07,49.54,50.51,10026.00186
2022-02-15,50.97,52.24,50.94,51.51,12166.002256
2022-02-16,52.63,53.28,51.51,52.62,12455.00231
2022-02-17,52.68,53.15,51.95,52.28,12530.002324
2022-02-18,52.05,54.9,52.05,53.6,17729.003288
2022-02-21,54.64,56.58,54.09,55.4,28479.005282
2022-02-22,54.85,56.09,53.89,55.23,17992.003337
2022-02-23,52.97,53.87,51.94,53.66,31095.005767
2022-02-24,53.32,53.62,50.91,51.34,23653.004387
2022-02-25,52.01,54.95,51.68,53.01,21718.004028
2022-02-28,52.87,53.56,52.21,52.38,11451.002124
2022-03-01,52.29,53.29,51.19,51.75,11863.0022
2022-03-02,51.75,51.81,50.91,51.75,10914.002024
2022-03-03,51.91,52.54,51.13,52.54,13796.002559
2022-03-04,51.82,57.72,51.8,56.68,55942.010376
2022-03-07,56.68,57.72,55.28,56.15,32391.006008
2022-03-08,55.95,58.38,54.7,57.03,36451.006761
2022-03-09,56.38,57.72,53.36,55.2,28913.005363
2022-03-10,55.64,56.71,54.32,54.45,20263.003758
2022-03-11,53.56,55.52,52.36,55.48,19018.003527
2022-03-14,54.77,55.37,53.22,53.28,12386.002297
2022-03-15,51.68,51.68,42.6,43.3,70703.013113
2022-03-16,43.37,44.29,40.72,42.62,39696.007362
2022-03-17,43.46,45.62,42.95,43.27,33391.006193
2022-03-18,42.97,43.96,42.42,43.46,19099.003542
2022-03-21,43.56,43.68,42.38,42.62,24665.004575
2022-03-22,42.75,43.19,42.11,42.51,17039.00316
2022-03-23,42.84,43.0,42.23,42.64,12604.002338
2022-03-24,42.5,42.68,41.51,41.51,14335.002659
2022-03-25,41.5,44.01,41.5,41.73,21622.00401
2022-03-28,41.21,42.5,40.79,41.88,15119.002804
2022-03-29,41.95,42.17,40.87,41.38,14050.002606
2022-03-30,41.48,41.93,41.07,41.48,11904.002208
2022-03-31,41.41,42.5,41.29,41.74,19414.003601
2022-04-01,41.41,41.6,40.95,41.03,16735.003104
2022-04-06,41.07,41.61,40.74,41.11,12821.002378
2022-04-07,41.11,41.45,39.61,39.61,18046.003347
2022-04-08,39.8,39.82,37.93,39.1,19450.003607
