date,open,high,low,close,volume
2022-01-04,173.79,176.13,168.24,173.11,1087420000.0
2022-01-05,172.0,172.0,155.52,155.53,2566350000.0
2022-01-06,152.23,165.03,151.83,160.19,1649350000.0
2022-01-07,158.24,161.21,153.86,154.23,1448790000.0
2022-01-10,152.81,155.23,148.56,153.73,999480000.0
2022-01-11,153.27,153.7,148.23,149.42,980490000.0
2022-01-12,150.77,152.82,148.58,152.2,1099010000.0
2022-01-13,152.03,156.83,149.64,152.37,1034850000.0
2022-01-14,150.23,157.23,149.78,154.63,1053970000.0
2022-01-17,154.77,160.28,153.23,158.94,1008530000.0
2022-01-18,158.42,161.08,157.31,158.6,809170000.0
2022-01-19,156.81,158.73,153.91,155.13,794740000.0
2022-01-20,155.11,161.03,153.83,156.03,724900000.0
2022-01-21,153.71,155.75,150.02,150.23,827970000.0
2022-01-24,149.73,153.05,149.41,152.73,663470000.0
2022-01-25,157.33,158.23,143.33,145.64,1853660000.0
2022-01-26,145.64,151.43,144.83,147.15,1124950000.0
2022-01-27,146.24,149.11,141.23,143.84,1104690000.0
2022-01-28,144.23,145.56,136.11,136.33,1468530000.0
2022-02-07,140.18,147.04,138.53,141.06,1263040000.0
2022-02-08,141.34,141.97,134.38,138.19,995380000.0
2022-02-09,138.13,141.66,135.53,140.5,808430000.0
2022-02-10,141.53,144.17,139.63,142.27,832950000.0
2022-02-11,140.73,143.11,137.92,138.53,690890000.0
2022-02-14,136.11,139.19,134.43,136.77,678360000.0
2022-02-15,138.26,142.89,137.64,142.54,1016020000.0
2022-02-16,144.26,146.26,142.43,143.03,734330000.0
2022-02-17,143.03,149.53,141.57,146.54,968480000.0
2022-02-18,145.13,145.73,142.79,143.22,658120000.0
2022-02-21,143.23,143.87,140.9,141.63,660890000.0
2022-02-22,140.23,144.82,138.23,143.41,801130000.0
2022-02-23,143.44,152.23,143.43,151.13,1355100000.0
2022-02-24,150.18,153.95,146.5,148.96,1332370000.0
2022-02-25,151.73,154.31,149.62,151.93,1069520000.0
2022-02-28,151.48,153.2,150.01,150.54,749030000.0
2022-03-01,150.65,152.2,148.78,150.37,627160000.0
2022-03-02,149.24,149.24,144.56,147.73,1081020000.0
2022-03-03,148.23,150.53,145.23,145.55,754550000.0
2022-03-04,147.23,155.81,145.51,152.0,1887690000.0
2022-03-07,152.02,153.53,145.77,147.23,1306580000.0
2022-03-08,147.22,151.74,142.41,147.83,1501420000.0
2022-03-09,149.23,152.28,143.23,151.52,1682190000.0
2022-03-10,157.23,161.23,152.86,156.46,2117040000.0
2022-03-11,152.23,156.6,150.58,155.05,1417300000.0
2022-03-14,152.25,157.81,151.23,151.56,1067560000.0
2022-03-15,149.26,153.28,143.73,144.08,1397460000.0
2022-03-16,148.4,158.23,146.66,157.75,2354110000.0
2022-03-17,162.58,164.23,158.91,160.03,1975940000.0
2022-03-18,160.0,161.22,157.23,158.77,877360000.0
2022-03-21,158.73,159.9,153.24,156.48,1106790000.0
2022-03-22,157.73,160.81,156.33,157.01,906760000.0
2022-03-23,157.83,158.7,153.01,155.13,968890000.0
2022-03-24,153.42,154.23,151.23,151.64,732030000.0
2022-03-25,154.23,156.23,150.07,150.26,1065970000.0
2022-03-28,148.88,150.07,146.24,147.05,694740000.0
2022-03-29,148.23,148.91,136.47,139.1,1527130000.0
2022-03-30,139.91,144.2,139.73,143.82,1105350000.0
2022-03-31,142.23,143.04,135.73,138.26,1171620000.0
2022-04-01,137.18,139.23,136.03,137.67,755190000.0
2022-04-06,136.97,137.03,130.37,132.03,1183460000.0
2022-04-07,131.23,132.91,130.21,130.21,622540000.0
2022-04-08,130.65,133.72,128.53,131.6,740420000.0
2022-04-11,128.94,129.97,120.49,120.81,1295850000.0
2022-04-12,120.49,124.93,119.22,124.32,935560000.0
2022-04-13,123.23,126.11,120.43,120.53,899780000.0
2022-04-14,122.03,130.33,121.5,127.83,1304560000.0
2022-04-15,127.21,132.23,125.73,129.63,1191660000.0
2022-04-18,129.13,137.63,127.21,137.03,1210180000.0
2022-04-19,135.31,136.23,132.24,132.5,734720000.0
2022-04-20,133.73,134.6,130.45,130.73,772740000.0
2022-04-21,128.69,133.23,128.45,129.95,719020000.0
2022-04-22,128.82,132.37,125.74,127.23,686570000.0
2022-04-25,123.58,125.23,119.84,120.23,1004440000.0
2022-04-26,120.51,121.88,112.24,113.19,1106510000.0
2022-04-27,110.23,122.53,109.73,122.23,1278640000.0
2022-04-28,121.23,121.23,113.23,115.79,1499200000.0
2022-04-29,117.73,123.95,116.79,122.04,1312670000.0
2022-05-05,121.93,125.17,120.83,122.2,940240000.0
2022-05-06,118.21,119.23,116.34,116.53,718870000.0
