date,open,high,low,close,volume
2022-01-04,50.8,51.98,49.4,50.29,733020000.0
2022-01-05,50.21,53.81,49.5,52.02,1419390000.0
2022-01-06,51.61,56.01,51.61,54.56,1361720000.0
2022-01-07,54.69,54.98,53.32,53.67,688650000.0
2022-01-10,53.81,54.51,50.96,52.71,796390000.0
2022-01-11,52.71,53.31,51.78,52.06,482160000.0
2022-01-12,52.12,54.11,52.12,53.8,589200000.0
2022-01-13,53.36,53.81,51.11,51.41,614070000.0
2022-01-14,51.73,55.31,50.4,53.74,825600000.0
2022-01-17,53.74,55.01,53.09,54.02,528140000.0
2022-01-18,54.05,54.92,52.27,52.42,464370000.0
2022-01-19,51.81,52.78,50.73,51.42,347360000.0
2022-01-20,51.08,51.61,48.11,48.51,748700000.0
2022-01-21,48.71,49.19,47.57,47.91,470230000.0
2022-01-24,47.92,53.25,47.92,52.53,856060000.0
2022-01-25,52.74,53.71,51.13,51.13,503480000.0
2022-01-26,51.4,51.99,49.53,51.13,428710000.0
2022-01-27,50.59,51.15,47.43,48.81,619360000.0
2022-01-28,48.64,51.99,48.64,50.4,566270000.0
2022-02-07,51.31,52.39,50.67,50.93,442850000.0
2022-02-08,51.01,51.31,48.41,49.24,425990000.0
2022-02-09,49.23,52.47,48.4,52.38,521170000.0
2022-02-10,52.38,53.01,50.93,51.99,415470000.0
2022-02-11,51.56,51.69,49.15,49.77,499360000.0
2022-02-14,48.81,52.6,48.41,51.52,540640000.0
2022-02-15,51.59,53.41,51.38,52.21,445800000.0
2022-02-16,52.59,53.09,50.71,52.58,443010000.0
2022-02-17,52.31,53.26,51.49,51.71,328880000.0
2022-02-18,50.65,52.67,50.49,50.81,279480000.0
2022-02-21,51.02,51.3,49.69,50.0,303290000.0
2022-02-22,49.69,51.08,48.44,50.54,496730000.0
2022-02-23,50.31,60.89,50.22,60.89,1569970000.0
2022-02-24,63.82,65.23,58.31,61.81,2525360000.0
2022-02-25,61.79,63.14,58.31,58.41,1580150000.0
2022-02-28,58.41,59.52,56.61,59.43,1230850000.0
2022-03-01,58.71,60.66,58.34,59.09,943450000.0
2022-03-02,58.31,59.34,57.39,59.08,804220000.0
2022-03-03,59.31,59.47,55.11,55.17,1322330000.0
2022-03-04,54.04,57.92,53.82,57.07,1135280000.0
2022-03-07,56.36,57.29,54.56,55.44,635400000.0
2022-03-08,56.01,66.36,55.44,60.81,2077440000.0
2022-03-09,61.56,63.88,59.67,62.6,1911420000.0
2022-03-10,64.51,65.0,60.41,60.79,1612800000.0
2022-03-11,59.32,62.31,58.91,61.12,1150600000.0
2022-03-14,59.53,61.66,58.01,58.98,893630000.0
2022-03-15,58.8,64.81,58.51,61.06,1578210000.0
2022-03-16,62.31,64.49,58.37,63.01,1770580000.0
2022-03-17,63.21,65.99,61.61,62.11,1813030000.0
2022-03-18,61.11,64.99,60.76,62.31,1058420000.0
2022-03-21,61.38,62.56,59.72,62.31,1198120000.0
2022-03-22,61.11,61.69,54.73,56.65,1764640000.0
2022-03-23,56.31,57.81,56.01,57.79,806250000.0
2022-03-24,57.01,57.71,55.46,55.69,709510000.0
2022-03-25,56.66,57.36,54.79,55.01,519460000.0
2022-03-28,54.01,55.47,53.46,55.1,498850000.0
2022-03-29,55.3,56.69,52.69,54.51,726180000.0
2022-03-30,54.5,56.49,54.41,55.48,659460000.0
2022-03-31,54.83,56.28,54.01,54.77,512280000.0
2022-04-01,54.22,57.22,54.16,55.96,692710000.0
2022-04-06,55.41,55.7,50.83,51.77,843000000.0
2022-04-07,51.65,51.91,50.3,50.71,539340000.0
2022-04-08,50.43,51.69,49.21,51.3,475010000.0
2022-04-11,50.61,50.72,48.41,48.52,440880000.0
2022-04-12,48.98,50.61,47.81,50.3,434510000.0
2022-04-13,49.81,49.99,48.51,48.81,385690000.0
2022-04-14,48.91,51.38,47.24,50.44,689430000.0
2022-04-15,49.41,51.24,48.81,50.81,481840000.0
2022-04-18,50.26,53.86,49.91,53.31,580460000.0
2022-04-19,53.01,54.44,52.25,52.59,383260000.0
2022-04-20,52.86,53.47,52.02,52.6,221760000.0
2022-04-21,52.01,54.14,50.44,50.81,384040000.0
2022-04-22,50.31,51.6,48.09,48.39,363190000.0
2022-04-25,47.65,47.86,42.41,43.13,650110000.0
2022-04-26,45.81,45.81,42.56,42.69,508410000.0
2022-04-27,41.65,46.39,41.63,46.06,573720000.0
2022-04-28,45.81,47.34,44.97,45.93,398230000.0
2022-04-29,46.51,48.53,45.5,47.71,372530000.0
2022-05-05,48.14,50.61,47.4,50.1,409410000.0
2022-05-06,48.91,50.49,48.34,49.34,250010000.0
2022-05-09,49.06,50.4,48.49,50.19,184220000.0
2022-05-10,48.84,54.04,48.84,53.76,519580000.0
2022-05-11,54.12,55.57,53.45,53.5,522760000.0
2022-05-12,53.39,54.91,53.19,54.16,295330000.0
2022-05-13,54.06,54.66,52.92,53.26,286210000.0
2022-05-16,53.77,53.78,51.94,52.81,254190000.0
2022-05-17,52.81,55.11,52.5,54.82,365520000.0
2022-05-18,54.96,55.95,54.27,54.61,317670000.0
2022-05-19,53.63,56.31,53.11,55.94,417020000.0
2022-05-20,56.05,57.31,55.36,55.75,394880000.0
2022-05-23,55.82,56.68,55.31,55.6,229650000.0
2022-05-24,55.48,56.83,53.59,53.61,376130000.0
2022-05-25,53.71,55.01,52.76,53.44,300110000.0
2022-05-26,53.49,53.79,51.33,52.76,351190000.0
2022-05-27,53.15,54.22,51.66,52.22,271710000.0
2022-05-30,52.35,53.52,51.41,53.41,257240000.0
2022-05-31,53.4,54.26,52.11,54.26,312850000.0
2022-06-01,53.81,55.41,53.01,53.94,377230000.0
2022-06-02,54.49,57.3,53.81,56.08,661620000.0
2022-06-06,56.69,58.7,56.08,58.38,577980000.0
2022-06-07,58.01,59.91,57.71,58.29,561420000.0
2022-06-08,58.26,58.46,55.99,57.31,375480000.0
2022-06-09,57.31,57.46,53.61,53.96,507070000.0
2022-06-10,53.61,55.87,53.47,55.49,543390000.0
2022-06-13,54.85,55.74,53.66,55.25,294520000.0
2022-06-14,54.81,54.81,51.72,53.17,443740000.0
2022-06-15,53.39,55.82,53.39,54.5,345320000.0
2022-06-16,54.54,60.36,54.54,58.92,1168020000.0
2022-06-17,58.92,59.09,57.44,58.78,824900000.0
2022-06-20,58.56,59.17,58.01,58.16,426920000.0
2022-06-21,58.18,59.42,57.19,58.88,571710000.0
2022-06-22,59.31,59.57,57.03,57.2,413290000.0
2022-06-23,57.17,58.55,56.83,57.91,335080000.0
2022-06-24,58.06,60.77,57.81,59.78,594830000.0
2022-06-27,59.52,60.36,58.91,60.21,472010000.0
2022-06-28,59.8,62.31,58.75,61.28,507820000.0
2022-06-29,60.91,61.64,59.11,59.21,490280000.0
2022-06-30,59.05,60.8,58.22,59.81,406010000.0
2022-07-01,59.81,60.31,58.11,58.35,319910000.0
2022-07-04,58.53,58.53,54.9,55.76,786700000.0
2022-07-05,56.0,56.31,54.31,55.43,451540000.0
2022-07-06,55.43,59.87,55.17,58.79,794410000.0
2022-07-07,59.31,62.48,58.81,61.36,1015860000.0
2022-07-08,61.46,61.7,59.45,59.72,372160000.0
2022-07-11,59.27,59.91,57.48,58.39,349130000.0
2022-07-12,59.15,60.35,57.03,57.09,300810000.0
2022-07-13,57.45,57.73,55.73,56.62,287920000.0
2022-07-14,56.41,59.2,55.92,57.87,360040000.0
2022-07-15,60.37,69.66,60.37,66.81,1873630000.0
2022-07-18,67.24,67.68,63.51,64.81,1209720000.0
2022-07-19,64.61,65.61,63.69,64.83,802590000.0
2022-07-20,64.91,66.58,64.87,65.31,727120000.0
2022-07-21,65.42,71.13,65.03,69.86,1141100000.0
2022-07-22,68.41,71.41,68.41,69.51,654850000.0
2022-07-25,70.0,73.11,68.51,70.72,693950000.0
2022-07-26,71.66,75.41,69.41,73.57,825440000.0
2022-07-27,72.79,74.41,71.39,71.8,541820000.0
2022-07-28,72.51,74.02,71.01,72.15,564630000.0
2022-07-29,71.91,73.76,70.46,72.97,551700000.0
2022-08-01,72.18,76.09,69.81,74.96,674520000.0
2022-08-02,73.44,80.92,73.33,77.41,1119620000.0
2022-08-03,78.12,84.79,75.41,75.51,1314520000.0
2022-08-04,76.92,81.66,74.94,80.4,1088550000.0
2022-08-05,81.26,87.79,78.42,85.82,1288520000.0
2022-08-08,84.19,89.57,81.42,84.96,1280710000.0
2022-08-09,83.57,99.71,82.27,97.39,1077760000.0
2022-08-10,93.25,106.91,92.77,95.91,1229300000.0
2022-08-11,95.91,101.84,94.95,96.91,974280000.0
2022-08-12,95.02,98.89,89.81,90.08,1219470000.0
2022-08-15,91.63,92.68,89.72,92.12,840920000.0
2022-08-16,91.31,92.86,88.67,90.13,907150000.0
2022-08-17,90.16,92.41,89.6,91.25,734190000.0
2022-08-18,90.41,94.39,87.41,92.33,938960000.0
2022-08-19,91.9,92.9,88.37,88.88,643190000.0
2022-08-22,88.03,92.41,88.03,91.27,584760000.0
2022-08-23,91.58,93.29,89.24,92.69,586660000.0
