date,open,high,low,close,volume
2024-01-02,31.38,32.24,30.71,31.07,8343000.0
2024-01-03,30.73,31.1,29.89,30.4,10835000.0
2024-01-04,30.34,30.62,29.61,30.08,7915600.0
2024-01-05,30.05,30.19,28.71,28.97,8471900.0
2024-01-08,29.07,29.74,28.48,28.8,9225700.0
2024-01-09,29.79,30.26,29.06,29.42,12766600.0
2024-01-10,29.1,29.61,28.34,28.6,8575300.0
2024-01-11,28.59,30.28,28.55,29.61,11329000.0
2024-01-12,29.18,29.43,28.43,28.5,8563900.0
2024-01-15,28.17,29.26,27.83,28.81,7764100.0
2024-01-16,28.52,28.95,28.13,28.61,6603800.0
2024-01-17,29.08,30.26,28.95,29.12,15302800.0
2024-01-18,28.47,32.51,27.98,32.16,22280100.0
2024-01-19,32.62,32.85,31.54,31.65,14760100.0
2024-01-22,33.58,34.29,32.22,32.57,21553300.0
2024-01-23,32.89,35.08,32.72,33.98,18611300.0
2024-01-24,33.98,34.27,31.86,33.45,16490300.0
2024-01-25,33.21,35.02,32.97,34.34,15585600.0
2024-01-26,33.57,33.57,32.42,32.6,11447900.0
2024-01-29,32.13,32.16,27.26,29.12,16085500.0
2024-01-30,28.98,30.05,28.98,29.17,10323700.0
2024-01-31,28.7,30.7,28.09,29.56,13438600.0
2024-02-01,29.17,35.8,28.92,34.11,23421900.0
2024-02-02,34.17,35.07,32.97,34.35,16652100.0
2024-02-05,33.95,39.77,33.62,35.95,22033500.0
2024-02-06,34.71,40.0,34.59,40.0,21076300.0
2024-02-07,39.43,40.17,37.99,39.34,20376500.0
2024-02-08,40.51,42.92,37.3,37.92,24759800.0
2024-02-19,40.36,45.85,39.16,45.85,25018200.0
2024-02-20,44.66,46.74,44.03,45.15,21450900.0
2024-02-21,43.82,43.96,42.01,43.09,22252600.0
2024-02-22,44.71,45.28,41.36,43.33,23620000.0
2024-02-23,43.86,44.65,41.51,41.79,22287000.0
2024-02-26,40.18,42.76,39.81,41.63,16509400.0
2024-02-27,41.26,48.4,40.65,46.74,27902700.0
2024-02-28,46.19,46.95,43.47,43.71,21659800.0
2024-02-29,44.19,47.83,43.82,47.83,25272300.0
2024-03-01,47.47,49.28,46.26,48.15,23943800.0
2024-03-04,48.31,52.12,47.47,49.91,20369400.0
2024-03-05,49.29,52.21,47.42,47.69,24621200.0
2024-03-06,47.47,48.2,46.09,47.66,16071800.0
2024-03-07,47.85,49.28,46.45,46.8,13207000.0
2024-03-08,47.82,51.11,47.18,50.34,19078800.0
2024-03-11,47.79,48.91,46.59,48.85,17170300.0
2024-03-12,48.74,49.62,46.01,47.28,17212900.0
2024-03-13,48.92,49.94,47.83,48.23,18043800.0
2024-03-14,47.47,52.89,47.28,51.77,23048000.0
2024-03-15,51.77,56.14,50.93,55.12,23936800.0
2024-03-18,56.14,58.73,55.44,57.29,19626500.0
2024-03-19,56.94,58.59,54.73,57.51,17431300.0
2024-03-20,57.31,60.95,55.12,57.43,19419400.0
2024-03-21,57.57,59.08,56.58,56.84,14526700.0
2024-03-22,56.74,58.94,56.74,57.11,14444200.0
2024-03-25,56.32,57.39,54.94,55.34,12040300.0
2024-03-26,54.83,58.86,52.0,54.32,23463200.0
2024-03-27,54.0,54.81,51.66,53.3,16869200.0
2024-03-28,53.68,55.26,51.67,53.6,18987200.0
2024-03-29,52.32,53.66,51.48,53.4,11817800.0
2024-04-01,54.04,57.78,53.02,57.76,16723400.0
2024-04-02,56.98,58.16,55.87,56.97,13509100.0
2024-04-03,55.9,56.21,53.66,54.24,11227500.0
2024-04-08,53.13,57.31,52.94,56.53,15055500.0
2024-04-09,56.1,56.6,53.94,55.16,10527200.0
2024-04-10,53.68,54.94,51.84,51.85,11996700.0
2024-04-11,52.52,54.39,52.52,53.12,11149700.0
2024-04-12,54.7,61.68,54.39,59.42,20996300.0
2024-04-15,59.36,59.73,57.31,58.57,13422600.0
2024-04-16,57.85,61.5,57.1,58.96,16207400.0
2024-04-17,58.99,60.99,57.53,60.84,16871600.0
2024-04-18,59.09,60.74,57.91,59.61,13364100.0
2024-04-19,59.31,60.19,55.13,57.49,16449100.0
2024-04-22,51.48,55.48,50.93,54.68,16756000.0
2024-04-23,55.99,56.56,54.26,56.04,12379500.0
2024-04-24,52.93,54.77,49.62,53.7,33074900.0
2024-04-25,51.83,53.3,50.91,51.73,20924000.0
2024-04-26,53.66,56.71,52.93,55.36,29245500.0
2024-04-29,56.8,58.9,56.8,57.68,19644000.0
2024-04-30,57.31,58.64,57.04,57.07,12059100.0
2024-05-06,58.1,58.37,54.14,54.22,19287300.0
2024-05-07,55.06,55.7,51.07,51.29,23402200.0
2024-05-08,51.11,52.62,50.64,51.48,16237800.0
2024-05-09,50.95,50.95,48.92,50.02,16221300.0
2024-05-10,49.65,49.92,48.01,49.41,13958900.0
2024-05-13,49.21,50.09,46.73,47.47,21036800.0
2024-05-14,48.19,48.68,46.67,47.36,14165800.0
2024-05-15,47.28,49.26,46.74,47.61,12129100.0
2024-05-16,48.96,49.4,47.51,47.82,17947300.0
2024-05-17,46.74,50.93,45.87,50.2,25974000.0
2024-05-20,48.95,51.4,48.64,50.97,21249300.0
2024-05-21,50.56,51.37,49.58,50.02,10647000.0
2024-05-22,49.84,50.01,47.87,48.05,12916500.0
2024-05-23,49.18,49.47,46.56,47.74,13226700.0
2024-05-24,47.67,49.65,45.84,45.94,18319800.0
2024-05-27,46.06,47.39,45.28,45.94,12665900.0
2024-05-28,45.33,45.98,44.33,44.73,16098300.0
2024-05-29,45.28,45.82,44.29,44.66,11521900.0
2024-05-30,44.55,45.37,44.09,44.22,11117800.0
2024-05-31,43.6,45.69,43.43,43.82,14831900.0
2024-06-03,43.89,46.79,43.89,45.1,29996200.0
2024-06-04,45.05,45.67,44.56,45.16,18190500.0
2024-06-05,44.96,45.62,44.29,44.45,12077100.0
2024-06-06,45.32,47.86,45.0,45.19,31347900.0
2024-06-07,44.76,45.06,42.67,42.93,23687000.0
2024-06-11,42.92,44.19,42.92,43.89,14876700.0
2024-06-12,43.62,44.43,43.2,43.46,11998200.0
2024-06-13,43.94,45.37,43.21,44.34,20361400.0
